participant,block,trial,tracked,time_ms,phase,pos_x,pos_y,pos_z
d3-017,2,21,Wrist,0.0000,startbuffer,0.3026,0.8083,-0.6778
d3-017,2,21,Wrist,6.9820,startbuffer,0.3059,0.8043,-0.6789
d3-017,2,21,Wrist,12.9663,startbuffer,0.3062,0.8039,-0.6788
d3-017,2,21,Wrist,18.9506,startbuffer,0.3062,0.8039,-0.6788
d3-017,2,21,Wrist,24.9349,startbuffer,0.3059,0.8042,-0.6788
d3-017,2,21,Wrist,30.9195,startbuffer,0.3059,0.8041,-0.6788
d3-017,2,21,Wrist,36.9039,startbuffer,0.3061,0.8039,-0.6788
d3-017,2,21,Wrist,42.8465,startbuffer,0.3062,0.8039,-0.6788
d3-017,2,21,Wrist,48.3387,startbuffer,0.3060,0.8042,-0.6789
d3-017,2,21,Wrist,54.3238,startbuffer,0.3059,0.8043,-0.6789
d3-017,2,21,Wrist,60.3073,startbuffer,0.3060,0.8042,-0.6789
d3-017,2,21,Wrist,66.1017,begin,0.3062,0.8039,-0.6788
d3-017,2,21,Wrist,72.0857,begin,0.3062,0.8039,-0.6789
d3-017,2,21,Wrist,78.0705,begin,0.3059,0.8043,-0.6789
d3-017,2,21,Wrist,84.0544,begin,0.3059,0.8043,-0.6789
d3-017,2,21,Wrist,90.0389,begin,0.3062,0.8039,-0.6788
d3-017,2,21,Wrist,96.0234,begin,0.3062,0.8039,-0.6788
d3-017,2,21,Wrist,102.0076,begin,0.3059,0.8041,-0.6788
d3-017,2,21,Wrist,107.9922,begin,0.3059,0.8042,-0.6788
d3-017,2,21,Wrist,113.9761,begin,0.3061,0.8039,-0.6788
d3-017,2,21,Wrist,119.9610,begin,0.3062,0.8039,-0.6788
d3-017,2,21,Wrist,125.9453,begin,0.3060,0.8042,-0.6789
d3-017,2,21,Wrist,131.9302,begin,0.3059,0.8043,-0.6789
d3-017,2,21,Wrist,137.9139,begin,0.3059,0.8043,-0.6789
d3-017,2,21,Wrist,143.8989,begin,0.3061,0.8039,-0.6788
d3-017,2,21,Wrist,149.8829,begin,0.3062,0.8039,-0.6789
d3-017,2,21,Wrist,155.8676,begin,0.3058,0.8044,-0.6789
d3-017,2,21,Wrist,161.8515,begin,0.3058,0.8044,-0.6789
d3-017,2,21,Wrist,167.3445,begin,0.3061,0.8039,-0.6788
d3-017,2,21,Wrist,173.3288,begin,0.3061,0.8040,-0.6788
d3-017,2,21,Wrist,179.3133,begin,0.3061,0.8039,-0.6788
