participant,block,trial,tracked,time_ms,phase,pos_x,pos_y,pos_z
d3-023,4,96,Wrist,0.0000,startbuffer,0.2895,0.8124,-0.7270
d3-023,4,96,Wrist,6.9802,startbuffer,0.2889,0.8074,-0.7357
d3-023,4,96,Wrist,12.9642,startbuffer,0.2893,0.8068,-0.7357
d3-023,4,96,Wrist,18.9483,startbuffer,0.2893,0.8068,-0.7357
d3-023,4,96,Wrist,24.9323,startbuffer,0.2893,0.8068,-0.7357
d3-023,4,96,Wrist,30.9162,startbuffer,0.2891,0.8071,-0.7356
d3-023,4,96,Wrist,36.9001,startbuffer,0.2891,0.8071,-0.7356
d3-023,4,96,Wrist,42.8850,startbuffer,0.2891,0.8071,-0.7356
d3-023,4,96,Wrist,48.8681,startbuffer,0.2891,0.8071,-0.7356
d3-023,4,96,Wrist,54.8523,begin,0.2889,0.8074,-0.7357
d3-023,4,96,Wrist,60.8364,begin,0.2889,0.8074,-0.7357
d3-023,4,96,Wrist,66.8206,begin,0.2889,0.8065,-0.7358
d3-023,4,96,Wrist,72.8042,begin,0.2890,0.8065,-0.7358
d3-023,4,96,Wrist,78.7882,begin,0.2887,0.8068,-0.7357
d3-023,4,96,Wrist,84.7721,begin,0.2886,0.8071,-0.7357
d3-023,4,96,Wrist,90.7561,begin,0.2888,0.8068,-0.7356
d3-023,4,96,Wrist,96.7402,begin,0.2890,0.8065,-0.7357
d3-023,4,96,Wrist,102.7238,begin,0.2890,0.8065,-0.7357
d3-023,4,96,Wrist,108.7083,begin,0.2888,0.8068,-0.7356
d3-023,4,96,Wrist,114.6920,begin,0.2888,0.8068,-0.7356
d3-023,4,96,Wrist,120.6764,begin,0.2890,0.8065,-0.7358
d3-023,4,96,Wrist,126.6601,begin,0.2890,0.8065,-0.7358
d3-023,4,96,Wrist,132.6446,begin,0.2889,0.8073,-0.7357
d3-023,4,96,Wrist,137.9476,begin,0.2889,0.8073,-0.7357
d3-023,4,96,Wrist,143.9322,begin,0.2889,0.8066,-0.7357
d3-023,4,96,Wrist,149.9155,begin,0.2890,0.8065,-0.7358
d3-023,4,96,Wrist,155.8999,begin,0.2888,0.8068,-0.7356
