participant,block,trial,tracked,time_ms,phase,pos_x,pos_y,pos_z
d3-023,4,87,Wrist,0.9977,startbuffer,0.2891,0.7980,-0.7531
d3-023,4,87,Wrist,6.5623,startbuffer,0.2910,0.7900,-0.7593
d3-023,4,87,Wrist,12.5462,startbuffer,0.2911,0.7898,-0.7594
d3-023,4,87,Wrist,18.0227,startbuffer,0.2911,0.7898,-0.7594
d3-023,4,87,Wrist,24.0065,startbuffer,0.2911,0.7898,-0.7594
d3-023,4,87,Wrist,29.9905,startbuffer,0.2911,0.7898,-0.7594
d3-023,4,87,Wrist,35.9745,startbuffer,0.2911,0.7898,-0.7594
d3-023,4,87,Wrist,41.9584,startbuffer,0.2914,0.7895,-0.7594
d3-023,4,87,Wrist,47.9425,startbuffer,0.2914,0.7895,-0.7594
d3-023,4,87,Wrist,53.9266,startbuffer,0.2912,0.7898,-0.7593
d3-023,4,87,Wrist,59.9104,startbuffer,0.2912,0.7898,-0.7593
d3-023,4,87,Wrist,65.4027,begin,0.2914,0.7895,-0.7594
d3-023,4,87,Wrist,71.3864,begin,0.2914,0.7895,-0.7594
d3-023,4,87,Wrist,77.3711,begin,0.2910,0.7899,-0.7593
d3-023,4,87,Wrist,83.3543,begin,0.2910,0.7900,-0.7594
d3-023,4,87,Wrist,88.8475,begin,0.2910,0.7900,-0.7593
d3-023,4,87,Wrist,94.5966,begin,0.2910,0.7900,-0.7593
d3-023,4,87,Wrist,100.5813,begin,0.2910,0.7899,-0.7592
d3-023,4,87,Wrist,106.5649,begin,0.2910,0.7900,-0.7594
d3-023,4,87,Wrist,112.5492,begin,0.2910,0.7900,-0.7594
d3-023,4,87,Wrist,118.5329,begin,0.2914,0.7895,-0.7594
d3-023,4,87,Wrist,124.5166,begin,0.2914,0.7895,-0.7594
d3-023,4,87,Wrist,130.5006,begin,0.2909,0.7901,-0.7593
d3-023,4,87,Wrist,136.4854,begin,0.2909,0.7901,-0.7594
d3-023,4,87,Wrist,142.4686,begin,0.2911,0.7899,-0.7594
d3-023,4,87,Wrist,148.4526,begin,0.2911,0.7898,-0.7594
