participant,block,trial,tracked,time_ms,phase,pos_x,pos_y,pos_z
d3-023,2,29,Wrist,0.9971,startbuffer,0.2755,0.8161,-0.6989
d3-023,2,29,Wrist,6.9807,startbuffer,0.2762,0.8160,-0.7041
d3-023,2,29,Wrist,12.9646,startbuffer,0.2767,0.8155,-0.7042
d3-023,2,29,Wrist,18.0699,startbuffer,0.2767,0.8155,-0.7042
d3-023,2,29,Wrist,24.0541,startbuffer,0.2767,0.8155,-0.7042
d3-023,2,29,Wrist,30.0380,startbuffer,0.2762,0.8160,-0.7041
d3-023,2,29,Wrist,36.0223,startbuffer,0.2762,0.8160,-0.7041
d3-023,2,29,Wrist,42.0058,startbuffer,0.2765,0.8155,-0.7041
d3-023,2,29,Wrist,47.9901,startbuffer,0.2765,0.8155,-0.7041
d3-023,2,29,Wrist,54.2781,begin,0.2765,0.8155,-0.7041
d3-023,2,29,Wrist,60.2489,begin,0.2762,0.8160,-0.7041
d3-023,2,29,Wrist,66.2340,begin,0.2762,0.8160,-0.7041
d3-023,2,29,Wrist,72.2169,begin,0.2762,0.8160,-0.7041
d3-023,2,29,Wrist,78.2010,begin,0.2762,0.8160,-0.7041
d3-023,2,29,Wrist,84.1850,begin,0.2762,0.8160,-0.7042
d3-023,2,29,Wrist,90.1690,begin,0.2762,0.8160,-0.7042
d3-023,2,29,Wrist,96.0297,begin,0.2765,0.8155,-0.7042
d3-023,2,29,Wrist,102.0133,begin,0.2765,0.8155,-0.7042
d3-023,2,29,Wrist,107.9978,begin,0.2764,0.8157,-0.7041
d3-023,2,29,Wrist,114.1505,begin,0.2763,0.8159,-0.7040
d3-023,2,29,Wrist,120.1197,begin,0.2763,0.8159,-0.7040
d3-023,2,29,Wrist,126.1032,begin,0.2763,0.8159,-0.7040
d3-023,2,29,Wrist,132.0878,begin,0.2763,0.8159,-0.7040
d3-023,2,29,Wrist,138.0716,begin,0.2762,0.8160,-0.7041
d3-023,2,29,Wrist,144.0560,begin,0.2762,0.8160,-0.7041
d3-023,2,29,Wrist,150.0397,begin,0.2767,0.8155,-0.7042
d3-023,2,29,Wrist,156.0239,begin,0.2767,0.8155,-0.7042
d3-023,2,29,Wrist,162.0072,begin,0.2763,0.8159,-0.7041
d3-023,2,29,Wrist,167.9918,begin,0.2762,0.8160,-0.7041
d3-023,2,29,Wrist,173.9885,begin,0.2765,0.8157,-0.7041
d3-023,2,29,Wrist,179.9622,begin,0.2767,0.8155,-0.7042
d3-023,2,29,Wrist,185.9469,begin,0.2766,0.8157,-0.7041
d3-023,2,29,Wrist,191.9304,begin,0.2765,0.8158,-0.7040
d3-023,2,29,Wrist,197.9171,begin,0.2765,0.8158,-0.7040
d3-023,2,29,Wrist,203.9011,begin,0.2765,0.8158,-0.7040
d3-023,2,29,Wrist,209.8851,begin,0.2765,0.8158,-0.7040
d3-023,2,29,Wrist,215.8695,begin,0.2764,0.8160,-0.7041
d3-023,2,29,Wrist,221.8531,begin,0.2764,0.8160,-0.7042
d3-023,2,29,Wrist,227.8372,begin,0.2767,0.8155,-0.7042
d3-023,2,29,Wrist,234.0563,begin,0.2767,0.8155,-0.7042
d3-023,2,29,Wrist,240.0230,begin,0.2762,0.8159,-0.7041
d3-023,2,29,Wrist,246.0075,begin,0.2761,0.8160,-0.7041
d3-023,2,29,Wrist,251.9917,begin,0.2763,0.8157,-0.7041
d3-023,2,29,Wrist,257.2085,begin,0.2765,0.8155,-0.7041
d3-023,2,29,Wrist,263.1928,begin,0.2765,0.8155,-0.7041
d3-023,2,29,Wrist,269.1764,begin,0.2765,0.8155,-0.7041
d3-023,2,29,Wrist,275.1602,begin,0.2765,0.8155,-0.7041
d3-023,2,29,Wrist,281.1444,begin,0.2766,0.8154,-0.7041
d3-023,2,29,Wrist,286.3549,begin,0.2766,0.8155,-0.7041
d3-023,2,29,Wrist,292.3386,begin,0.2761,0.8160,-0.7041
d3-023,2,29,Wrist,298.3227,begin,0.2761,0.8160,-0.7040
d3-023,2,29,Wrist,304.3067,begin,0.2766,0.8156,-0.7041
d3-023,2,29,Wrist,310.2911,begin,0.2766,0.8155,-0.7041
d3-023,2,29,Wrist,316.2746,begin,0.2766,0.8155,-0.7041
d3-023,2,29,Wrist,322.7402,begin,0.2761,0.8160,-0.7041
d3-023,2,29,Wrist,328.7263,begin,0.2761,0.8160,-0.7041
