participant,block,trial,tracked,time_ms,phase,pos_x,pos_y,pos_z
d3-011,1,16,Wrist,0.0000,startbuffer,0.2869,0.7880,-0.7459
d3-011,1,16,Wrist,6.9809,startbuffer,0.2874,0.7879,-0.7468
d3-011,1,16,Wrist,12.9649,startbuffer,0.2874,0.7878,-0.7468
d3-011,1,16,Wrist,18.9486,startbuffer,0.2874,0.7874,-0.7469
d3-011,1,16,Wrist,24.9331,startbuffer,0.2874,0.7872,-0.7469
d3-011,1,16,Wrist,30.9168,startbuffer,0.2873,0.7875,-0.7470
d3-011,1,16,Wrist,36.9010,startbuffer,0.2873,0.7876,-0.7470
d3-011,1,16,Wrist,42.8849,startbuffer,0.2873,0.7876,-0.7470
d3-011,1,16,Wrist,48.3762,startbuffer,0.2874,0.7874,-0.7468
d3-011,1,16,Wrist,54.3604,startbuffer,0.2874,0.7874,-0.7468
d3-011,1,16,Wrist,59.8524,begin,0.2873,0.7876,-0.7470
d3-011,1,16,Wrist,65.8368,begin,0.2873,0.7876,-0.7470
d3-011,1,16,Wrist,71.8207,begin,0.2876,0.7873,-0.7468
d3-011,1,16,Wrist,77.2602,begin,0.2877,0.7873,-0.7468
d3-011,1,16,Wrist,83.2229,begin,0.2877,0.7873,-0.7468
d3-011,1,16,Wrist,89.2073,begin,0.2876,0.7875,-0.7467
d3-011,1,16,Wrist,95.1916,begin,0.2876,0.7875,-0.7467
d3-011,1,16,Wrist,101.1754,begin,0.2877,0.7873,-0.7469
d3-011,1,16,Wrist,107.1590,begin,0.2877,0.7873,-0.7469
d3-011,1,16,Wrist,113.1437,begin,0.2873,0.7876,-0.7470
d3-011,1,16,Wrist,119.1279,begin,0.2873,0.7876,-0.7470
d3-011,1,16,Wrist,125.1115,begin,0.2873,0.7876,-0.7470
d3-011,1,16,Wrist,130.0978,begin,0.2875,0.7873,-0.7468
d3-011,1,16,Wrist,136.0823,begin,0.2874,0.7875,-0.7470
d3-011,1,16,Wrist,142.0661,begin,0.2873,0.7876,-0.7470
d3-011,1,16,Wrist,148.0501,begin,0.2873,0.7876,-0.7470
d3-011,1,16,Wrist,154.0339,begin,0.2874,0.7871,-0.7470
d3-011,1,16,Wrist,160.0181,begin,0.2875,0.7871,-0.7470
d3-011,1,16,Wrist,166.0025,begin,0.2875,0.7871,-0.7470
d3-011,1,16,Wrist,171.9859,begin,0.2875,0.7871,-0.7470
d3-011,1,16,Wrist,177.9704,begin,0.2873,0.7873,-0.7471
d3-011,1,16,Wrist,183.9541,begin,0.2875,0.7871,-0.7470
d3-011,1,16,Wrist,189.9383,begin,0.2873,0.7873,-0.7471
d3-011,1,16,Wrist,195.9223,begin,0.2873,0.7874,-0.7472
d3-011,1,16,Wrist,201.9064,begin,0.2873,0.7874,-0.7472
d3-011,1,16,Wrist,207.4030,begin,0.2875,0.7871,-0.7470
d3-011,1,16,Wrist,213.3823,begin,0.2874,0.7873,-0.7471
d3-011,1,16,Wrist,219.3665,begin,0.2873,0.7874,-0.7472
d3-011,1,16,Wrist,225.3502,begin,0.2873,0.7874,-0.7472
d3-011,1,16,Wrist,231.3342,begin,0.2875,0.7871,-0.7470
d3-011,1,16,Wrist,237.3185,begin,0.2875,0.7871,-0.7470
d3-011,1,16,Wrist,243.3027,begin,0.2877,0.7872,-0.7469
d3-011,1,16,Wrist,249.2863,begin,0.2877,0.7872,-0.7469
