experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,manual_reach_vive_wrist_movement_steamvr_location_0,manual_reach_ppt_hand_movement_location_0,manual_reach_eyeTrackingData_location_0,landmarkstimulus_estimates_location_0,landmark_eyeTrackingData_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_eyeTrackingData_location_0,tool_reach_ppt_tool_movement_location_0
1_tooluseinVR,d1-014,1,39,3,3,858.1141,862.7317,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T039.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T039.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T039.csv
1_tooluseinVR,d1-014,1,40,3,4,865.6875,869.8195,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T040.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T040.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T040.csv
1_tooluseinVR,d1-014,1,41,3,5,872.7745,876.9269,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T041.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T041.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T041.csv
1_tooluseinVR,d1-014,1,42,3,6,879.8786,884.2011,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T042.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T042.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T042.csv
1_tooluseinVR,d1-014,1,43,3,7,887.1562,892.3978,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T043.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T043.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T043.csv
1_tooluseinVR,d1-014,1,44,3,8,895.3501,900.0054,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T044.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T044.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T044.csv
1_tooluseinVR,d1-014,1,45,3,9,902.9597,907.4453,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T045.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T045.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T045.csv
1_tooluseinVR,d1-014,1,46,3,10,910.4006,915.3864,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T046.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T046.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T046.csv
1_tooluseinVR,d1-014,1,47,3,11,918.3414,922.7271,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T047.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T047.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T047.csv
1_tooluseinVR,d1-014,1,48,3,12,925.6818,929.725,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T048.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T048.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T048.csv
1_tooluseinVR,d1-014,1,49,3,13,932.6781,937.2516,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T049.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T049.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T049.csv
1_tooluseinVR,d1-014,1,50,3,14,940.2084,944.5839,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T050.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T050.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T050.csv
1_tooluseinVR,d1-014,1,51,3,15,947.5386,952.2034,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T051.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T051.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T051.csv
1_tooluseinVR,d1-014,1,52,3,16,955.157,960.3427,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T052.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T052.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T052.csv
1_tooluseinVR,d1-014,1,53,3,17,963.2975,967.7628,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T053.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T053.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T053.csv
1_tooluseinVR,d1-014,1,54,3,18,970.7136,975.1248,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T054.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T054.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T054.csv
1_tooluseinVR,d1-014,1,55,3,19,978.0799,982.1547,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T055.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T055.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T055.csv
1_tooluseinVR,d1-014,1,56,3,20,985.1085,989.0409,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T056.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T056.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T056.csv
1_tooluseinVR,d1-014,1,57,3,21,991.9955,996.3938,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T057.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T057.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T057.csv
1_tooluseinVR,d1-014,1,58,3,22,999.3459,1003.621,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T058.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T058.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T058.csv
1_tooluseinVR,d1-014,1,59,3,23,1006.577,1010.709,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T059.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T059.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T059.csv
1_tooluseinVR,d1-014,1,60,3,24,1013.663,1018.061,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T060.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T060.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T060.csv
1_tooluseinVR,d1-014,1,61,3,25,1021.013,1025.222,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T061.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T061.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T061.csv
1_tooluseinVR,d1-014,1,62,3,26,1028.178,1033.065,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T062.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T062.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T062.csv
1_tooluseinVR,d1-014,1,63,3,27,1036.017,1040.773,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T063.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T063.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T063.csv
1_tooluseinVR,d1-014,1,64,3,28,1043.726,1048.258,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T064.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T064.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T064.csv
1_tooluseinVR,d1-014,1,65,3,29,1051.211,1055.553,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T065.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T065.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T065.csv
1_tooluseinVR,d1-014,1,66,3,30,1058.508,1063.006,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T066.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T066.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T066.csv
1_tooluseinVR,d1-014,1,67,3,31,1065.96,1070.357,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T067.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T067.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T067.csv
1_tooluseinVR,d1-014,1,68,3,32,1073.313,1077.477,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T068.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T068.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T068.csv
1_tooluseinVR,d1-014,1,69,3,33,1080.575,1084.728,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T069.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T069.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T069.csv
1_tooluseinVR,d1-014,1,70,3,34,1087.684,1091.97,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T070.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T070.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T070.csv
1_tooluseinVR,d1-014,1,71,3,35,1094.922,1098.943,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T071.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T071.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T071.csv
1_tooluseinVR,d1-014,1,72,3,36,1101.9,1105.853,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T072.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T072.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T072.csv
1_tooluseinVR,d1-014,1,73,3,37,1108.805,1113.024,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T073.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T073.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T073.csv
1_tooluseinVR,d1-014,1,74,3,38,1115.981,1119.868,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T074.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T074.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T074.csv
1_tooluseinVR,d1-014,1,75,3,39,1122.822,1127.042,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T075.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T075.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T075.csv
1_tooluseinVR,d1-014,1,76,3,40,1129.997,1133.938,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T076.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T076.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T076.csv
1_tooluseinVR,d1-014,1,77,3,41,1136.892,1140.881,,,,,,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T077.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T077.csv,1_tooluseinVR/d1-014/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T077.csv
