participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,speed,startposition,direction,trialtime
217,15,2,0.2917,0.7838,-0.539,0.2746,0.8381,-0.7606,0.2831,0.8109,-0.6498,0.2784,0.7638,-0.8445,Elbow,-0.0839,0.2288,0.1978,0.2204,0.3217,1.073462,backward,6.1519
