participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,speed,startposition,direction,trialtime
217,3,5,0.2874,0.7814,-0.5505,0.2825,0.8396,-0.7717,0.2849,0.8105,-0.6611,0.285,0.7614,-0.6641,Forearm,-0.003,0.2287,0.2092,0.183,0.3057,1.098473,backward,2.3647
