experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,openvr_position_offset_x,openvr_position_offset_y,openvr_position_offset_z,openvr_rotation_offset_x,openvr_rotation_offset_y,openvr_rotation_offset_z,openvr_scale_offset_x,openvr_scale_offset_y,openvr_scale_offset_z,manual_reach_vrpn_movement_location_0,manual_reach_openvr_movement_steamvr_location_0,manual_reach_manus_movement_manus_Bip01 R Hand_location_0,manual_reach_gaze_data_location_0,landmark_estimates_location_0,landmark_gaze_data_location_0,tool_reach_gaze_data_location_0,tool_reach_vrpn_tool_movement_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_manus_movement_manus_Bip01 R Hand_location_0
3_avatartooluse,d3-011,1,92,4,8,2992.958,2997.045,0,0.0001,0,1.132586,0,0.220836,1,1,1,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_vrpn_movement_T092.csv,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T092.csv,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T092.csv,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_gaze_data_T092.csv,,,,,,
3_avatartooluse,d3-011,1,93,4,9,2999.999,3004.186,0,0.0001,0,1.127236,0,0.219424,1,1,1,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_vrpn_movement_T093.csv,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T093.csv,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T093.csv,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_gaze_data_T093.csv,,,,,,
3_avatartooluse,d3-011,1,94,4,10,3007.14,3011.638,0,0.0001,0,1.122399,0,0.223867,1,1,1,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_vrpn_movement_T094.csv,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T094.csv,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T094.csv,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_gaze_data_T094.csv,,,,,,
3_avatartooluse,d3-011,1,95,4,11,3014.592,3018.935,0,0.0001,0,1.122399,0,0.223867,1,1,1,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_vrpn_movement_T095.csv,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T095.csv,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T095.csv,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_gaze_data_T095.csv,,,,,,
3_avatartooluse,d3-011,1,96,4,12,3021.889,3026.448,0,0.0001,0,1.116448,0,0.22117,1,1,1,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_vrpn_movement_T096.csv,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T096.csv,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T096.csv,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_gaze_data_T096.csv,,,,,,
3_avatartooluse,d3-011,1,97,4,13,3029.407,3033.849,0,0.0001,0,1.111575,0,0.217031,1,1,1,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_vrpn_movement_T097.csv,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T097.csv,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T097.csv,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_gaze_data_T097.csv,,,,,,
3_avatartooluse,d3-011,1,98,4,14,3036.804,3041.09,0,0.0001,0,1.107943,0,0.216608,1,1,1,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_vrpn_movement_T098.csv,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T098.csv,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T098.csv,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_gaze_data_T098.csv,,,,,,
3_avatartooluse,d3-011,1,99,4,15,3044.045,3048.021,0,0.0001,0,1.107943,0,0.216608,1,1,1,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_vrpn_movement_T099.csv,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T099.csv,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T099.csv,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_gaze_data_T099.csv,,,,,,
3_avatartooluse,d3-011,1,100,4,16,3050.975,3055.117,0,0.0001,0,1.107943,0,0.216608,1,1,1,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_vrpn_movement_T100.csv,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T100.csv,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T100.csv,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_gaze_data_T100.csv,,,,,,
3_avatartooluse,d3-011,1,101,4,17,3058.072,3062.403,0,0.0001,0,1.106213,0,0.212057,1,1,1,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_vrpn_movement_T101.csv,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T101.csv,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T101.csv,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_gaze_data_T101.csv,,,,,,
3_avatartooluse,d3-011,1,102,4,18,3065.357,3077.118,0,0.0001,0,1.104568,0,0.213474,1,1,1,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_vrpn_movement_T102.csv,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T102.csv,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T102.csv,3_avatartooluse/d3-011/S001/trackers/manual_reach/manual_reach_gaze_data_T102.csv,,,,,,
3_avatartooluse,d3-011,1,103,5,1,3150.339,3152.438,0,0.0001,0,1.118374,0,0.213886,1,1,1,,,,,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_estimates_T103.csv,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_gaze_data_T103.csv,,,,
3_avatartooluse,d3-011,1,104,5,2,3156.477,3160.949,0,0.0001,0,1.11383,0,0.215846,1,1,1,,,,,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_estimates_T104.csv,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_gaze_data_T104.csv,,,,
3_avatartooluse,d3-011,1,105,5,3,3164.984,3170.688,0,0.0001,0,1.11383,0,0.215846,1,1,1,,,,,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_estimates_T105.csv,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_gaze_data_T105.csv,,,,
3_avatartooluse,d3-011,1,106,5,4,3174.714,3177.644,0,0.0001,0,1.117196,0,0.21664,1,1,1,,,,,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_estimates_T106.csv,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_gaze_data_T106.csv,,,,
3_avatartooluse,d3-011,1,107,5,5,3181.68,3182.585,0,0.0001,0,1.117196,0,0.21664,1,1,1,,,,,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_estimates_T107.csv,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_gaze_data_T107.csv,,,,
3_avatartooluse,d3-011,1,108,5,6,3186.633,3187.666,0,0.0001,0,1.117196,0,0.21664,1,1,1,,,,,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_estimates_T108.csv,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_gaze_data_T108.csv,,,,
3_avatartooluse,d3-011,1,109,5,7,3191.708,3193.063,0,0.0001,0,1.114263,0,0.219297,1,1,1,,,,,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_estimates_T109.csv,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_gaze_data_T109.csv,,,,
3_avatartooluse,d3-011,1,110,5,8,3197.117,3198.194,0,0.0001,0,1.114263,0,0.219297,1,1,1,,,,,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_estimates_T110.csv,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_gaze_data_T110.csv,,,,
3_avatartooluse,d3-011,1,111,5,9,3202.248,3209.811,0,0.0001,0,1.112951,0,0.219003,1,1,1,,,,,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_estimates_T111.csv,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_gaze_data_T111.csv,,,,
3_avatartooluse,d3-011,1,112,5,10,3213.865,3217.885,0,0.0001,0,1.112906,0,0.219302,1,1,1,,,,,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_estimates_T112.csv,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_gaze_data_T112.csv,,,,
3_avatartooluse,d3-011,1,113,5,11,3221.939,3223.071,0,0.0001,0,1.115865,0,0.218932,1,1,1,,,,,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_estimates_T113.csv,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_gaze_data_T113.csv,,,,
3_avatartooluse,d3-011,1,114,5,12,3227.125,3230.213,0,0.0001,0,1.115865,0,0.218932,1,1,1,,,,,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_estimates_T114.csv,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_gaze_data_T114.csv,,,,
3_avatartooluse,d3-011,1,115,5,13,3234.266,3236.665,0,0.0001,0,1.115865,0,0.218932,1,1,1,,,,,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_estimates_T115.csv,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_gaze_data_T115.csv,,,,
3_avatartooluse,d3-011,1,116,5,14,3240.697,3242.151,0,0.0001,0,1.109628,0,0.220325,1,1,1,,,,,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_estimates_T116.csv,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_gaze_data_T116.csv,,,,
3_avatartooluse,d3-011,1,117,5,15,3246.205,3249.914,0,0.0001,0,1.109628,0,0.220325,1,1,1,,,,,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_estimates_T117.csv,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_gaze_data_T117.csv,,,,
3_avatartooluse,d3-011,1,118,5,16,3253.968,3257.411,0,0.0001,0,1.106969,0,0.217111,1,1,1,,,,,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_estimates_T118.csv,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_gaze_data_T118.csv,,,,
3_avatartooluse,d3-011,1,119,5,17,3261.465,3264.863,0,0.0001,0,1.106396,0,0.213493,1,1,1,,,,,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_estimates_T119.csv,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_gaze_data_T119.csv,,,,
3_avatartooluse,d3-011,1,120,5,18,3268.905,3271.715,0,0.0001,0,1.104016,0,0.213565,1,1,1,,,,,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_estimates_T120.csv,3_avatartooluse/d3-011/S001/trackers/landmark/landmark_gaze_data_T120.csv,,,,
