experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,manual_reach_vive_wrist_movement_steamvr_location_0,manual_reach_ppt_hand_movement_location_0,manual_reach_eyeTrackingData_location_0,landmarkstimulus_estimates_location_0,landmark_eyeTrackingData_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_eyeTrackingData_location_0,tool_reach_ppt_tool_movement_location_0
1_tooluseinVR,d1-009,1,12,1,12,905.9571,909.7798,1_tooluseinVR/d1-009/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T012.csv,1_tooluseinVR/d1-009/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T012.csv,1_tooluseinVR/d1-009/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T012.csv,,,,,
1_tooluseinVR,d1-009,1,13,1,13,912.7338,917.4975,1_tooluseinVR/d1-009/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T013.csv,1_tooluseinVR/d1-009/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T013.csv,1_tooluseinVR/d1-009/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T013.csv,,,,,
1_tooluseinVR,d1-009,1,14,1,14,921.9387,925.7837,1_tooluseinVR/d1-009/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T014.csv,1_tooluseinVR/d1-009/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T014.csv,1_tooluseinVR/d1-009/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T014.csv,,,,,
1_tooluseinVR,d1-009,1,15,1,15,928.7357,932.189,1_tooluseinVR/d1-009/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T015.csv,1_tooluseinVR/d1-009/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T015.csv,1_tooluseinVR/d1-009/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T015.csv,,,,,
1_tooluseinVR,d1-009,1,16,1,16,935.1456,940.2745,1_tooluseinVR/d1-009/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T016.csv,1_tooluseinVR/d1-009/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T016.csv,1_tooluseinVR/d1-009/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T016.csv,,,,,
1_tooluseinVR,d1-009,1,17,1,17,943.2277,947.0842,1_tooluseinVR/d1-009/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T017.csv,1_tooluseinVR/d1-009/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T017.csv,1_tooluseinVR/d1-009/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T017.csv,,,,,
1_tooluseinVR,d1-009,1,18,1,18,950.0366,954.3909,1_tooluseinVR/d1-009/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T018.csv,1_tooluseinVR/d1-009/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T018.csv,1_tooluseinVR/d1-009/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T018.csv,,,,,
1_tooluseinVR,d1-009,1,19,2,1,1225.244,1226.576,,,,1_tooluseinVR/d1-009/S001/trackers/landmark/landmarkstimulus_estimates_T019.csv,1_tooluseinVR/d1-009/S001/trackers/landmark/landmark_eyeTrackingData_T019.csv,,,
1_tooluseinVR,d1-009,1,20,2,2,1230.607,1231.952,,,,1_tooluseinVR/d1-009/S001/trackers/landmark/landmarkstimulus_estimates_T020.csv,1_tooluseinVR/d1-009/S001/trackers/landmark/landmark_eyeTrackingData_T020.csv,,,
1_tooluseinVR,d1-009,1,21,2,3,1236.006,1240.07,,,,1_tooluseinVR/d1-009/S001/trackers/landmark/landmarkstimulus_estimates_T021.csv,1_tooluseinVR/d1-009/S001/trackers/landmark/landmark_eyeTrackingData_T021.csv,,,
1_tooluseinVR,d1-009,1,22,2,4,1244.102,1246.323,,,,1_tooluseinVR/d1-009/S001/trackers/landmark/landmarkstimulus_estimates_T022.csv,1_tooluseinVR/d1-009/S001/trackers/landmark/landmark_eyeTrackingData_T022.csv,,,
1_tooluseinVR,d1-009,1,23,2,5,1250.365,1252.331,,,,1_tooluseinVR/d1-009/S001/trackers/landmark/landmarkstimulus_estimates_T023.csv,1_tooluseinVR/d1-009/S001/trackers/landmark/landmark_eyeTrackingData_T023.csv,,,
1_tooluseinVR,d1-009,1,24,2,6,1256.385,1259.661,,,,1_tooluseinVR/d1-009/S001/trackers/landmark/landmarkstimulus_estimates_T024.csv,1_tooluseinVR/d1-009/S001/trackers/landmark/landmark_eyeTrackingData_T024.csv,,,
1_tooluseinVR,d1-009,1,25,2,7,1263.703,1264.492,,,,1_tooluseinVR/d1-009/S001/trackers/landmark/landmarkstimulus_estimates_T025.csv,1_tooluseinVR/d1-009/S001/trackers/landmark/landmark_eyeTrackingData_T025.csv,,,
1_tooluseinVR,d1-009,1,26,2,8,1268.534,1270.434,,,,1_tooluseinVR/d1-009/S001/trackers/landmark/landmarkstimulus_estimates_T026.csv,1_tooluseinVR/d1-009/S001/trackers/landmark/landmark_eyeTrackingData_T026.csv,,,
1_tooluseinVR,d1-009,1,27,2,9,1274.487,1277.153,,,,1_tooluseinVR/d1-009/S001/trackers/landmark/landmarkstimulus_estimates_T027.csv,1_tooluseinVR/d1-009/S001/trackers/landmark/landmark_eyeTrackingData_T027.csv,,,
1_tooluseinVR,d1-009,1,28,2,10,1281.206,1284.572,,,,1_tooluseinVR/d1-009/S001/trackers/landmark/landmarkstimulus_estimates_T028.csv,1_tooluseinVR/d1-009/S001/trackers/landmark/landmark_eyeTrackingData_T028.csv,,,
1_tooluseinVR,d1-009,1,29,2,11,1288.614,1289.958,,,,1_tooluseinVR/d1-009/S001/trackers/landmark/landmarkstimulus_estimates_T029.csv,1_tooluseinVR/d1-009/S001/trackers/landmark/landmark_eyeTrackingData_T029.csv,,,
1_tooluseinVR,d1-009,1,30,2,12,1294.001,1296.399,,,,1_tooluseinVR/d1-009/S001/trackers/landmark/landmarkstimulus_estimates_T030.csv,1_tooluseinVR/d1-009/S001/trackers/landmark/landmark_eyeTrackingData_T030.csv,,,
1_tooluseinVR,d1-009,1,31,2,13,1300.442,1301.908,,,,1_tooluseinVR/d1-009/S001/trackers/landmark/landmarkstimulus_estimates_T031.csv,1_tooluseinVR/d1-009/S001/trackers/landmark/landmark_eyeTrackingData_T031.csv,,,
1_tooluseinVR,d1-009,1,32,2,14,1305.939,1306.739,,,,1_tooluseinVR/d1-009/S001/trackers/landmark/landmarkstimulus_estimates_T032.csv,1_tooluseinVR/d1-009/S001/trackers/landmark/landmark_eyeTrackingData_T032.csv,,,
1_tooluseinVR,d1-009,1,33,2,15,1310.781,1312.281,,,,1_tooluseinVR/d1-009/S001/trackers/landmark/landmarkstimulus_estimates_T033.csv,1_tooluseinVR/d1-009/S001/trackers/landmark/landmark_eyeTrackingData_T033.csv,,,
1_tooluseinVR,d1-009,1,34,2,16,1316.334,1317.578,,,,1_tooluseinVR/d1-009/S001/trackers/landmark/landmarkstimulus_estimates_T034.csv,1_tooluseinVR/d1-009/S001/trackers/landmark/landmark_eyeTrackingData_T034.csv,,,
1_tooluseinVR,d1-009,1,35,2,17,1321.61,1322.742,,,,1_tooluseinVR/d1-009/S001/trackers/landmark/landmarkstimulus_estimates_T035.csv,1_tooluseinVR/d1-009/S001/trackers/landmark/landmark_eyeTrackingData_T035.csv,,,
1_tooluseinVR,d1-009,1,36,2,18,1326.796,1328.262,,,,1_tooluseinVR/d1-009/S001/trackers/landmark/landmarkstimulus_estimates_T036.csv,1_tooluseinVR/d1-009/S001/trackers/landmark/landmark_eyeTrackingData_T036.csv,,,
1_tooluseinVR,d1-009,1,37,3,1,1629.461,1642.59,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T037.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T037.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T037.csv
1_tooluseinVR,d1-009,1,38,3,2,1645.542,1652.163,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T038.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T038.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T038.csv
1_tooluseinVR,d1-009,1,39,3,3,1655.115,1661.792,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T039.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T039.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T039.csv
1_tooluseinVR,d1-009,1,40,3,4,1664.744,1671.209,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T040.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T040.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T040.csv
1_tooluseinVR,d1-009,1,41,3,5,1674.164,1680.261,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T041.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T041.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T041.csv
1_tooluseinVR,d1-009,1,42,3,6,1683.213,1688.911,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T042.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T042.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T042.csv
1_tooluseinVR,d1-009,1,43,3,7,1691.867,1698.172,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T043.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T043.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T043.csv
1_tooluseinVR,d1-009,1,44,3,8,1701.129,1707.235,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T044.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T044.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T044.csv
1_tooluseinVR,d1-009,1,45,3,9,1710.19,1716.022,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T045.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T045.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T045.csv
1_tooluseinVR,d1-009,1,46,3,10,1718.974,1725.118,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T046.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T046.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T046.csv
1_tooluseinVR,d1-009,1,47,3,11,1728.072,1733.279,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T047.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T047.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T047.csv
1_tooluseinVR,d1-009,1,48,3,12,1736.235,1741.609,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T048.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T048.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T048.csv
1_tooluseinVR,d1-009,1,49,3,13,1744.562,1749.716,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T049.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T049.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T049.csv
1_tooluseinVR,d1-009,1,50,3,14,1752.671,1758.59,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T050.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T050.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T050.csv
1_tooluseinVR,d1-009,1,51,3,15,1761.542,1767.129,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T051.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T051.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T051.csv
1_tooluseinVR,d1-009,1,52,3,16,1791.151,1796.493,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T052.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T052.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T052.csv
1_tooluseinVR,d1-009,1,53,3,17,1799.449,1804.235,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T053.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T053.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T053.csv
1_tooluseinVR,d1-009,1,54,3,18,1807.187,1812.041,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T054.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T054.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T054.csv
1_tooluseinVR,d1-009,1,55,3,19,1814.996,1820.038,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T055.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T055.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T055.csv
1_tooluseinVR,d1-009,1,56,3,20,1822.992,1829.122,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T056.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T056.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T056.csv
1_tooluseinVR,d1-009,1,57,3,21,1832.076,1837.318,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T057.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T057.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T057.csv
1_tooluseinVR,d1-009,1,58,3,22,1840.274,1845.503,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T058.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T058.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T058.csv
1_tooluseinVR,d1-009,1,59,3,23,1848.457,1853.401,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T059.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T059.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T059.csv
1_tooluseinVR,d1-009,1,60,3,24,1856.355,1861.342,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T060.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T060.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T060.csv
1_tooluseinVR,d1-009,1,61,3,25,1864.296,1869.314,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T061.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T061.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T061.csv
1_tooluseinVR,d1-009,1,62,3,26,1872.27,1877.521,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T062.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T062.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T062.csv
1_tooluseinVR,d1-009,1,63,3,27,1880.476,1885.598,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T063.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T063.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T063.csv
1_tooluseinVR,d1-009,1,64,3,28,1888.552,1893.869,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T064.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T064.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T064.csv
1_tooluseinVR,d1-009,1,65,3,29,1896.824,1901.89,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T065.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T065.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T065.csv
1_tooluseinVR,d1-009,1,66,3,30,1904.841,1910.073,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T066.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T066.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T066.csv
1_tooluseinVR,d1-009,1,67,3,31,1913.029,1919.923,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T067.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T067.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T067.csv
1_tooluseinVR,d1-009,1,68,3,32,1970.191,1974.999,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T068.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T068.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T068.csv
1_tooluseinVR,d1-009,1,69,3,33,1977.951,1982.517,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T069.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T069.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T069.csv
1_tooluseinVR,d1-009,1,70,3,34,1985.472,1989.914,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T070.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T070.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T070.csv
1_tooluseinVR,d1-009,1,71,3,35,1992.868,1997.488,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T071.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T071.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T071.csv
1_tooluseinVR,d1-009,1,72,3,36,2000.442,2005.173,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T072.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T072.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T072.csv
1_tooluseinVR,d1-009,1,73,3,37,2008.128,2013.038,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T073.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T073.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T073.csv
1_tooluseinVR,d1-009,1,74,3,38,2015.991,2021.354,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T074.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T074.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T074.csv
1_tooluseinVR,d1-009,1,75,3,39,2024.309,2029.05,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T075.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T075.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T075.csv
1_tooluseinVR,d1-009,1,76,3,40,2032.005,2036.891,,,,,,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T076.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T076.csv,1_tooluseinVR/d1-009/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T076.csv
