participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,startposition,trialtime
d1-001,8,1,0.3304,0.7994,-1.0141,0.3296,0.842,-1.2641,0.33,0.8207,-1.1391,0.33,0.7794,-1.0874,Wrist,-0.0733,0.2536,0.1703,0.1793,1.0819,1.7662
