participant,block,trial,tracked,pos_x,pos_y,pos_z,aperture,time_ms,phase
205,2,33,wrist,0.1583,0.8304,-0.9783,0.0000,0,startbuffer
205,2,33,wrist,0.1583,0.8304,-0.9783,0.0000,4.9879,startbuffer
205,2,33,wrist,0.1583,0.8304,-0.9783,0.0000,9.9762,startbuffer
205,2,33,wrist,0.1582,0.8304,-0.9783,0.0000,14.9619,startbuffer
205,2,33,wrist,0.1583,0.8304,-0.9783,0.0000,19.95,startbuffer
205,2,33,wrist,0.1582,0.8304,-0.9783,0.0000,24.9366,startbuffer
205,2,33,wrist,0.1583,0.8304,-0.9783,0.0000,29.2198,startbuffer
205,2,33,wrist,0.1583,0.8304,-0.9783,0.0000,34.2072,startbuffer
205,2,33,wrist,0.1582,0.8306,-0.9783,0.0000,39.1953,startbuffer
205,2,33,wrist,0.1582,0.8306,-0.9783,0.0000,44.1827,startbuffer
205,2,33,wrist,0.1582,0.8306,-0.9783,0.0000,49.1694,startbuffer
205,2,33,wrist,0.1583,0.8304,-0.9783,0.0000,54.1575,begin
205,2,33,wrist,0.1583,0.8304,-0.9782,0.0000,59.145,begin
205,2,33,wrist,0.1583,0.8304,-0.9782,0.0000,64.1323,begin
205,2,33,wrist,0.1583,0.8304,-0.9782,0.0000,69.1193,begin
205,2,33,wrist,0.1583,0.8304,-0.9782,0.0000,74.1067,begin
205,2,33,wrist,0.1582,0.8304,-0.9782,0.0000,79.0942,begin
205,2,33,wrist,0.1583,0.8304,-0.9782,0.0000,84.082,begin
205,2,33,wrist,0.1583,0.8304,-0.9782,0.0000,89.0695,begin
205,2,33,wrist,0.1582,0.8304,-0.9782,0.0000,94.056,begin
205,2,33,wrist,0.1582,0.8304,-0.9782,0.0000,99.0439,begin
205,2,33,wrist,0.1582,0.8304,-0.9782,0.0000,104.0311,begin
205,2,33,wrist,0.1582,0.8304,-0.9782,0.0000,109.0189,begin
205,2,33,wrist,0.1582,0.8304,-0.9782,0.0000,114.0066,begin
205,2,33,wrist,0.1582,0.8306,-0.9782,0.0000,118.9937,begin
205,2,33,wrist,0.1582,0.8306,-0.9783,0.0000,123.9806,begin
205,2,33,wrist,0.1582,0.8306,-0.9783,0.0000,128.4751,begin
205,2,33,wrist,0.1582,0.8304,-0.9782,0.0000,133.4645,begin
205,2,33,wrist,0.1582,0.8304,-0.9782,0.0000,138.4518,begin
205,2,33,wrist,0.1582,0.8304,-0.9782,0.0000,143.4396,begin
205,2,33,wrist,0.1582,0.8304,-0.9782,0.0000,148.4264,begin
205,2,33,wrist,0.1582,0.8304,-0.9782,0.0000,153.4146,begin
205,2,33,wrist,0.1582,0.8304,-0.9782,0.0000,158.4012,begin
205,2,33,wrist,0.1582,0.8304,-0.9782,0.0000,163.389,begin
205,2,33,wrist,0.1582,0.8304,-0.9782,0.0000,168.3767,begin
205,2,33,wrist,0.1581,0.8307,-0.9782,0.0000,173.3635,begin
205,2,33,wrist,0.1581,0.8307,-0.9782,0.0000,178.3511,begin
205,2,33,wrist,0.1581,0.8307,-0.9782,0.0000,183.3386,begin
205,2,33,wrist,0.1583,0.8306,-0.9782,0.0000,188.3265,begin
205,2,33,wrist,0.1583,0.8306,-0.9782,0.0000,193.3133,begin
205,2,33,wrist,0.1583,0.8306,-0.9782,0.0000,198.3013,begin
205,2,33,wrist,0.1583,0.8306,-0.9782,0.0000,203.2881,begin
205,2,33,wrist,0.1583,0.8306,-0.9782,0.0000,208.2762,begin
205,2,33,wrist,0.1583,0.8304,-0.9781,0.0000,213.2646,begin
205,2,33,wrist,0.1583,0.8304,-0.9781,0.0000,218.2504,begin
205,2,33,wrist,0.1583,0.8304,-0.9781,0.0000,223.238,begin
205,2,33,wrist,0.1583,0.8304,-0.9781,0.0000,228.6101,begin
205,2,33,wrist,0.1583,0.8304,-0.9781,0.0000,233.5883,begin
205,2,33,wrist,0.1583,0.8304,-0.9781,0.0000,238.5765,begin
205,2,33,wrist,0.1583,0.8304,-0.9781,0.0000,243.5636,begin
205,2,33,wrist,0.1583,0.8304,-0.9781,0.0000,248.5507,begin
205,2,33,wrist,0.1582,0.8306,-0.9782,0.0000,253.5381,begin
205,2,33,wrist,0.1582,0.8306,-0.9782,0.0000,258.5254,begin
205,2,33,wrist,0.1582,0.8306,-0.9782,0.0000,263.5132,begin
205,2,33,wrist,0.1583,0.8306,-0.9782,0.0000,268.5009,begin
205,2,33,wrist,0.1583,0.8306,-0.9782,0.0000,273.4895,begin
205,2,33,wrist,0.1580,0.8307,-0.9782,0.0000,278.476,begin
205,2,33,wrist,0.1580,0.8308,-0.9782,0.0000,283.4626,begin
205,2,33,wrist,0.1580,0.8308,-0.9782,0.0000,288.4501,begin
205,2,33,wrist,0.1581,0.8308,-0.9782,0.0000,293.4374,begin
205,2,33,wrist,0.1581,0.8308,-0.9782,0.0000,298.4249,begin
205,2,33,wrist,0.1580,0.8308,-0.9782,0.0000,304.4096,begin
205,2,33,wrist,0.1580,0.8308,-0.9782,0.0000,309.3975,begin
205,2,33,wrist,0.1580,0.8308,-0.9782,0.0000,314.3847,begin
205,2,33,wrist,0.1580,0.8308,-0.9782,0.0000,319.3728,begin
205,2,33,wrist,0.1580,0.8308,-0.9782,0.0000,324.3595,begin
205,2,33,wrist,0.1580,0.8308,-0.9782,0.0000,329.3467,begin
205,2,33,wrist,0.1580,0.8308,-0.9781,0.0000,334.3345,begin
205,2,33,wrist,0.1579,0.8308,-0.9781,0.0000,339.3217,begin
205,2,33,wrist,0.1582,0.8305,-0.9779,0.0000,344.3094,begin
205,2,33,wrist,0.1582,0.8305,-0.9778,0.0000,349.2967,begin
205,2,33,wrist,0.1582,0.8305,-0.9778,0.0000,354.2843,begin
205,2,33,wrist,0.1582,0.8307,-0.9779,0.0000,359.2717,begin
205,2,33,wrist,0.1582,0.8307,-0.9779,0.0000,364.2598,begin
205,2,33,wrist,0.1582,0.8307,-0.9779,0.0000,369.2464,begin
205,2,33,wrist,0.1582,0.8307,-0.9779,0.0000,374.2337,begin
205,2,33,wrist,0.1582,0.8307,-0.9779,0.0000,379.221,begin
205,2,33,wrist,0.1582,0.8307,-0.9779,0.0000,384.2088,begin
205,2,33,wrist,0.1582,0.8307,-0.9779,0.0000,389.1961,begin
205,2,33,wrist,0.1582,0.8307,-0.9779,0.0000,394.1835,begin
205,2,33,wrist,0.1582,0.8307,-0.9779,0.0000,399.1707,begin
205,2,33,wrist,0.1578,0.8306,-0.9778,0.0000,404.1581,begin
205,2,33,wrist,0.1577,0.8310,-0.9778,0.0000,409.1459,begin
205,2,33,wrist,0.1577,0.8323,-0.9780,0.0000,414.1333,begin
205,2,33,wrist,0.1579,0.8326,-0.9781,0.0000,419.1204,begin
205,2,33,wrist,0.1582,0.8321,-0.9779,0.0000,424.1082,begin
205,2,33,wrist,0.1584,0.8325,-0.9780,0.0000,429.0947,begin
205,2,33,wrist,0.1586,0.8329,-0.9781,0.0000,434.0837,begin
205,2,33,wrist,0.1585,0.8338,-0.9782,0.0000,439.0702,begin
205,2,33,wrist,0.1586,0.8344,-0.9783,0.0000,444.058,begin
205,2,33,wrist,0.1590,0.8352,-0.9782,0.0000,449.0446,begin
205,2,33,wrist,0.1593,0.8355,-0.9782,0.0000,454.0329,begin
205,2,33,wrist,0.1595,0.8360,-0.9782,0.0000,459.0207,begin
205,2,33,wrist,0.1594,0.8367,-0.9782,0.0000,464.0085,begin
205,2,33,wrist,0.1590,0.8382,-0.9782,0.0000,468.9976,begin
205,2,33,wrist,0.1589,0.8386,-0.9781,0.0000,473.9849,begin
205,2,33,wrist,0.1588,0.8388,-0.9778,0.0000,478.1446,begin
205,2,33,wrist,0.1585,0.8393,-0.9777,0.0000,483.1346,begin
205,2,33,wrist,0.1583,0.8399,-0.9776,0.0000,488.1246,begin
205,2,33,wrist,0.1578,0.8412,-0.9776,0.0000,493.109,begin
205,2,33,wrist,0.1567,0.8425,-0.9772,0.0000,498.097,begin
205,2,33,wrist,0.1564,0.8429,-0.9767,0.0000,503.0842,begin
205,2,33,wrist,0.1558,0.8436,-0.9764,0.0000,508.0715,begin
205,2,33,wrist,0.1551,0.8446,-0.9759,0.0000,513.0589,begin
205,2,33,wrist,0.1537,0.8474,-0.9751,0.0000,518.0464,begin
205,2,33,wrist,0.1529,0.8485,-0.9745,0.0000,523.0339,begin
205,2,33,wrist,0.1521,0.8496,-0.9736,0.0000,528.0209,begin
205,2,33,wrist,0.1516,0.8504,-0.9729,0.0000,533.0092,begin
205,2,33,wrist,0.1507,0.8519,-0.9721,0.0000,537.6356,begin
205,2,33,wrist,0.1500,0.8534,-0.9715,0.0000,542.618,begin
205,2,33,wrist,0.1489,0.8552,-0.9708,0.0000,547.6044,out
205,2,33,wrist,0.1471,0.8583,-0.9688,0.0000,552.5913,out
205,2,33,wrist,0.1463,0.8592,-0.9678,0.0000,557.5782,out
205,2,33,wrist,0.1452,0.8609,-0.9667,0.0000,562.5657,out
205,2,33,wrist,0.1444,0.8623,-0.9655,0.0000,567.5535,out
205,2,33,wrist,0.1420,0.8661,-0.9632,0.0000,572.5408,out
205,2,33,wrist,0.1409,0.8679,-0.9619,0.0000,577.529,out
205,2,33,wrist,0.1397,0.8691,-0.9601,0.0000,582.5159,out
205,2,33,wrist,0.1387,0.8706,-0.9587,0.0000,587.5034,out
205,2,33,wrist,0.1377,0.8722,-0.9569,0.0000,592.4905,out
205,2,33,wrist,0.1347,0.8761,-0.9537,0.0000,597.4779,out
