participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,startposition,direction,trialtime
207,1,4,0.2839,0.7829,-0.5392,0.3,0.8236,-0.7786,0.292,0.8032,-0.6589,0.2897,0.7629,-0.5469,Wrist,-0.0078,0.2434,0.2199,0.2011,0.2595561,backward,2.8978
