experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,manual_reach_vive_wrist_movement_steamvr_location_0,manual_reach_ppt_hand_movement_location_0,landmarkstimulus_estimates_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_ppt_tool_movement_location_0
2_toolusenotinVR,213,1,11,1,11,974.0424,978.5727,1_tooluseinVR/d1-013/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T011.csv,1_tooluseinVR/d1-013/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T011.csv,,,
2_toolusenotinVR,213,1,12,1,12,981.5275,986.0035,1_tooluseinVR/d1-013/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T012.csv,1_tooluseinVR/d1-013/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T012.csv,,,
2_toolusenotinVR,213,1,13,1,13,988.957,993.422,1_tooluseinVR/d1-013/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T013.csv,1_tooluseinVR/d1-013/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T013.csv,,,
2_toolusenotinVR,213,1,14,1,14,997.3185,1002.071,1_tooluseinVR/d1-013/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T014.csv,1_tooluseinVR/d1-013/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T014.csv,,,
2_toolusenotinVR,213,1,15,1,15,1005.027,1016.212,1_tooluseinVR/d1-013/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T015.csv,1_tooluseinVR/d1-013/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T015.csv,,,
2_toolusenotinVR,213,1,16,1,16,1019.165,1023.753,1_tooluseinVR/d1-013/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T016.csv,1_tooluseinVR/d1-013/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T016.csv,,,
2_toolusenotinVR,213,1,17,1,17,1026.762,1031.249,1_tooluseinVR/d1-013/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T017.csv,1_tooluseinVR/d1-013/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T017.csv,,,
2_toolusenotinVR,213,1,18,1,18,1037.401,1041.922,1_tooluseinVR/d1-013/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T018.csv,1_tooluseinVR/d1-013/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T018.csv,,,
2_toolusenotinVR,213,1,19,2,1,1227.503,1228.647,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T019.csv,,
2_toolusenotinVR,213,1,20,2,2,1232.7,1233.255,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T020.csv,,
2_toolusenotinVR,213,1,21,2,3,1237.309,1237.987,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T021.csv,,
2_toolusenotinVR,213,1,22,2,4,1242.04,1244.139,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T022.csv,,
2_toolusenotinVR,213,1,23,2,5,1248.193,1249.437,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T023.csv,,
2_toolusenotinVR,213,1,24,2,6,1253.491,1255.412,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T024.csv,,
2_toolusenotinVR,213,1,25,2,7,1259.465,1261.364,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T025.csv,,
2_toolusenotinVR,213,1,26,2,8,1265.418,1267.173,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T026.csv,,
2_toolusenotinVR,213,1,27,2,9,1271.226,1273.17,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T027.csv,,
2_toolusenotinVR,213,1,28,2,10,1277.224,1278.768,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T028.csv,,
2_toolusenotinVR,213,1,29,2,11,1282.821,1283.943,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T029.csv,,
2_toolusenotinVR,213,1,30,2,12,1287.996,1289.585,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T030.csv,,
2_toolusenotinVR,213,1,31,2,13,1293.638,1296.248,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T031.csv,,
2_toolusenotinVR,213,1,32,2,14,1300.302,1301.623,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T032.csv,,
2_toolusenotinVR,213,1,33,2,15,1305.666,1307.21,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T033.csv,,
2_toolusenotinVR,213,1,34,2,16,1311.263,1312.063,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T034.csv,,
2_toolusenotinVR,213,1,35,2,17,1316.116,1317.172,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T035.csv,,
2_toolusenotinVR,213,1,36,2,18,1321.225,1323.691,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T036.csv,,
