experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,landmark_estimates_location_0,landmark_gaze_data_location_0,manual_reach_gaze_data_location_0,manual_reach_vrpn_movement_location_0,manual_reach_openvr_movement_steamvr_location_0,manual_reach_manus_movement_manus_Bip01 R Hand_location_0,tool_reach_gaze_data_location_0,tool_reach_vrpn_tool_movement_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_manus_movement_manus_Bip01 R Hand_location_0
3_avatartooluse,d3-010,1,30,2,12,2050.23,2053.906,,,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_gaze_data_T030.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_vrpn_movement_T030.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T030.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T030.csv,,,,
3_avatartooluse,d3-010,1,31,2,13,2056.864,2060.604,,,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_gaze_data_T031.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_vrpn_movement_T031.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T031.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T031.csv,,,,
3_avatartooluse,d3-010,1,32,2,14,2067.759,2071.424,,,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_gaze_data_T032.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_vrpn_movement_T032.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T032.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T032.csv,,,,
3_avatartooluse,d3-010,1,33,2,15,2074.378,2078.165,,,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_gaze_data_T033.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_vrpn_movement_T033.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T033.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T033.csv,,,,
3_avatartooluse,d3-010,1,34,2,16,2081.119,2084.928,,,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_gaze_data_T034.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_vrpn_movement_T034.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T034.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T034.csv,,,,
3_avatartooluse,d3-010,1,35,2,17,2090.47,2094.299,,,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_gaze_data_T035.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_vrpn_movement_T035.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T035.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T035.csv,,,,
3_avatartooluse,d3-010,1,36,2,18,2097.257,2108.795,,,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_gaze_data_T036.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_vrpn_movement_T036.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T036.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T036.csv,,,,
3_avatartooluse,d3-010,1,37,3,1,2445.026,2450.902,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T037.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T037.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T037.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T037.csv
3_avatartooluse,d3-010,1,38,3,2,2453.855,2459.297,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T038.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T038.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T038.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T038.csv
3_avatartooluse,d3-010,1,39,3,3,2462.251,2468.646,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T039.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T039.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T039.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T039.csv
3_avatartooluse,d3-010,1,40,3,4,2471.603,2477.055,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T040.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T040.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T040.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T040.csv
3_avatartooluse,d3-010,1,41,3,5,2480.027,2485.769,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T041.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T041.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T041.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T041.csv
3_avatartooluse,d3-010,1,42,3,6,2488.727,2499.733,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T042.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T042.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T042.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T042.csv
3_avatartooluse,d3-010,1,43,3,7,2505.698,2511.768,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T043.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T043.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T043.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T043.csv
3_avatartooluse,d3-010,1,44,3,8,2514.727,2523.367,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T044.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T044.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T044.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T044.csv
3_avatartooluse,d3-010,1,45,3,9,2526.754,2532.428,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T045.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T045.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T045.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T045.csv
3_avatartooluse,d3-010,1,46,3,10,2535.384,2541.267,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T046.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T046.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T046.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T046.csv
3_avatartooluse,d3-010,1,47,3,11,2544.224,2551.754,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T047.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T047.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T047.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T047.csv
3_avatartooluse,d3-010,1,48,3,12,2554.708,2559.848,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T048.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T048.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T048.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T048.csv
3_avatartooluse,d3-010,1,49,3,13,2562.804,2574.22,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T049.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T049.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T049.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T049.csv
3_avatartooluse,d3-010,1,50,3,14,2577.175,2583.383,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T050.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T050.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T050.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T050.csv
3_avatartooluse,d3-010,1,51,3,15,2586.336,2593.734,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T051.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T051.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T051.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T051.csv
3_avatartooluse,d3-010,1,52,3,16,2596.811,2602.788,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T052.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T052.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T052.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T052.csv
3_avatartooluse,d3-010,1,53,3,17,2638.269,2651.027,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T053.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T053.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T053.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T053.csv
3_avatartooluse,d3-010,1,54,3,18,2653.984,2666.423,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T054.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T054.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T054.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T054.csv
3_avatartooluse,d3-010,1,55,3,19,2669.91,2677.234,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T055.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T055.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T055.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T055.csv
3_avatartooluse,d3-010,1,56,3,20,2680.194,2685.731,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T056.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T056.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T056.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T056.csv
3_avatartooluse,d3-010,1,57,3,21,2688.69,2695.509,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T057.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T057.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T057.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T057.csv
3_avatartooluse,d3-010,1,58,3,22,2698.463,2704.338,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T058.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T058.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T058.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T058.csv
3_avatartooluse,d3-010,1,59,3,23,2707.292,2712.479,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T059.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T059.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T059.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T059.csv
3_avatartooluse,d3-010,1,60,3,24,2715.433,2720.642,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T060.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T060.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T060.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T060.csv
3_avatartooluse,d3-010,1,61,3,25,2723.595,2732.38,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T061.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T061.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T061.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T061.csv
3_avatartooluse,d3-010,1,62,3,26,2735.334,2741.63,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T062.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T062.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T062.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T062.csv
3_avatartooluse,d3-010,1,63,3,27,2744.586,2751.405,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T063.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T063.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T063.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T063.csv
3_avatartooluse,d3-010,1,64,3,28,2754.359,2760.496,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T064.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T064.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T064.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T064.csv
