experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,manual_reach_vrpn_movement_location_0,manual_reach_gaze_data_location_0,manual_reach_openvr_movement_steamvr_location_0,manual_reach_manus_movement_manus_Bip01 R Hand_location_0,landmark_estimates_location_0,landmark_gaze_data_location_0,tool_reach_gaze_data_location_0,tool_reach_vrpn_tool_movement_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_manus_movement_manus_Bip01 R Hand_location_0
3_avatartooluse,d3-004,1,54,3,18,1757.837,1762.668,,,,,,,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_gaze_data_T054.csv,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T054.csv,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T054.csv,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T054.csv
3_avatartooluse,d3-004,1,55,3,19,1765.622,1772.308,,,,,,,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_gaze_data_T055.csv,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T055.csv,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T055.csv,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T055.csv
3_avatartooluse,d3-004,1,56,3,20,1775.262,1779.649,,,,,,,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_gaze_data_T056.csv,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T056.csv,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T056.csv,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T056.csv
3_avatartooluse,d3-004,1,57,3,21,1782.603,1788.045,,,,,,,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_gaze_data_T057.csv,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T057.csv,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T057.csv,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T057.csv
3_avatartooluse,d3-004,1,58,3,22,1790.999,1796.629,,,,,,,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_gaze_data_T058.csv,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T058.csv,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T058.csv,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T058.csv
3_avatartooluse,d3-004,1,59,3,23,1799.584,1803.815,,,,,,,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_gaze_data_T059.csv,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T059.csv,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T059.csv,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T059.csv
3_avatartooluse,d3-004,1,60,3,24,1806.769,1811.578,,,,,,,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_gaze_data_T060.csv,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T060.csv,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T060.csv,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T060.csv
3_avatartooluse,d3-004,1,61,3,25,1814.532,1819.763,,,,,,,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_gaze_data_T061.csv,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T061.csv,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T061.csv,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T061.csv
3_avatartooluse,d3-004,1,62,3,26,1822.717,1827.438,,,,,,,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_gaze_data_T062.csv,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T062.csv,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T062.csv,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T062.csv
3_avatartooluse,d3-004,1,63,3,27,1830.391,1835.012,,,,,,,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_gaze_data_T063.csv,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T063.csv,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T063.csv,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T063.csv
3_avatartooluse,d3-004,1,64,3,28,1837.966,1842.375,,,,,,,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_gaze_data_T064.csv,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T064.csv,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T064.csv,3_avatartooluse/d3-004/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T064.csv
