participant,block,trial,tracked,pos_x,pos_y,pos_z,aperture,time_ms,phase
d1-019,4,90,wrist,0.3040,0.7431,-1.4616,0.0000,0,start
d1-019,4,90,wrist,0.3112,0.7350,-1.4593,0.0000,4.987,start
d1-019,4,90,wrist,0.3110,0.7354,-1.4590,0.0000,9.9735,start
d1-019,4,90,wrist,0.3110,0.7354,-1.4590,0.0000,14.9603,start
d1-019,4,90,wrist,0.3110,0.7354,-1.4590,0.0000,19.1324,start
d1-019,4,90,wrist,0.3113,0.7350,-1.4593,0.0000,24.1196,start
d1-019,4,90,wrist,0.3114,0.7350,-1.4593,0.0000,29.1061,start
d1-019,4,90,wrist,0.3114,0.7350,-1.4593,0.0000,34.0925,start
d1-019,4,90,wrist,0.3111,0.7354,-1.4590,0.0000,39.0794,start
d1-019,4,90,wrist,0.3111,0.7353,-1.4591,0.0000,44.0663,start
d1-019,4,90,wrist,0.3111,0.7353,-1.4591,0.0000,49.0531,start
d1-019,4,90,wrist,0.3113,0.7351,-1.4592,0.0000,54.0403,begin
d1-019,4,90,wrist,0.3114,0.7351,-1.4592,0.0000,59.0264,begin
d1-019,4,90,wrist,0.3111,0.7356,-1.4589,0.0000,64.013,begin
d1-019,4,90,wrist,0.3111,0.7356,-1.4589,0.0000,68.9991,begin
d1-019,4,90,wrist,0.3111,0.7356,-1.4589,0.0000,73.9863,begin
d1-019,4,90,wrist,0.3111,0.7356,-1.4589,0.0000,78.9734,begin
d1-019,4,90,wrist,0.3112,0.7356,-1.4589,0.0000,83.9592,begin
d1-019,4,90,wrist,0.3112,0.7356,-1.4589,0.0000,88.455,begin
d1-019,4,90,wrist,0.3109,0.7360,-1.4587,0.0000,93.4416,begin
d1-019,4,90,wrist,0.3109,0.7362,-1.4586,0.0000,98.9356,begin
d1-019,4,90,wrist,0.3109,0.7362,-1.4586,0.0000,103.923,begin
d1-019,4,90,wrist,0.3110,0.7367,-1.4587,0.0000,108.419,begin
d1-019,4,90,wrist,0.3110,0.7367,-1.4587,0.0000,113.4056,begin
d1-019,4,90,wrist,0.3109,0.7370,-1.4584,0.0000,118.3922,begin
d1-019,4,90,wrist,0.3105,0.7373,-1.4582,0.0000,123.3791,begin
d1-019,4,90,wrist,0.3105,0.7373,-1.4582,0.0000,128.3674,begin
d1-019,4,90,wrist,0.3108,0.7375,-1.4583,0.0000,133.3527,begin
d1-019,4,90,wrist,0.3107,0.7377,-1.4583,0.0000,138.3395,begin
d1-019,4,90,wrist,0.3102,0.7385,-1.4577,0.0000,143.3256,begin
d1-019,4,90,wrist,0.3101,0.7387,-1.4577,0.0000,148.0358,begin
d1-019,4,90,wrist,0.3101,0.7389,-1.4576,0.0000,153.0244,begin
d1-019,4,90,wrist,0.3104,0.7388,-1.4577,0.0000,158.0095,begin
d1-019,4,90,wrist,0.3102,0.7394,-1.4576,0.0000,162.9955,begin
d1-019,4,90,wrist,0.3102,0.7394,-1.4576,0.0000,167.9826,begin
d1-019,4,90,wrist,0.3097,0.7402,-1.4572,0.0000,172.9687,begin
d1-019,4,90,wrist,0.3097,0.7402,-1.4572,0.0000,177.4809,begin
d1-019,4,90,wrist,0.3098,0.7404,-1.4573,0.0000,182.4533,begin
d1-019,4,90,wrist,0.3097,0.7406,-1.4573,0.0000,187.4399,begin
d1-019,4,90,wrist,0.3097,0.7409,-1.4572,0.0000,192.4258,begin
d1-019,4,90,wrist,0.3092,0.7418,-1.4567,0.0000,197.4132,begin
d1-019,4,90,wrist,0.3091,0.7420,-1.4566,0.0000,202.3995,begin
d1-019,4,90,wrist,0.3091,0.7422,-1.4567,0.0000,207.4872,begin
d1-019,4,90,wrist,0.3092,0.7423,-1.4567,0.0000,212.4589,begin
d1-019,4,90,wrist,0.3089,0.7428,-1.4564,0.0000,217.4458,begin
d1-019,4,90,wrist,0.3085,0.7432,-1.4561,0.0000,222.4323,begin
d1-019,4,90,wrist,0.3084,0.7435,-1.4560,0.0000,227.3705,begin
d1-019,4,90,wrist,0.3083,0.7438,-1.4559,0.0000,232.3477,begin
d1-019,4,90,wrist,0.3083,0.7438,-1.4559,0.0000,237.334,begin
d1-019,4,90,wrist,0.3085,0.7442,-1.4560,0.0000,242.3212,begin
d1-019,4,90,wrist,0.3078,0.7451,-1.4554,0.0000,247.4658,begin
d1-019,4,90,wrist,0.3076,0.7455,-1.4552,0.0000,252.4361,begin
d1-019,4,90,wrist,0.3075,0.7458,-1.4551,0.0000,257.697,begin
d1-019,4,90,wrist,0.3077,0.7463,-1.4551,0.0000,262.6658,begin
d1-019,4,90,wrist,0.3076,0.7466,-1.4549,0.0000,267.1707,begin
d1-019,4,90,wrist,0.3072,0.7472,-1.4546,0.0000,272.1482,begin
d1-019,4,90,wrist,0.3072,0.7472,-1.4546,0.0000,277.1564,begin
d1-019,4,90,wrist,0.3066,0.7482,-1.4541,0.0000,282.127,begin
d1-019,4,90,wrist,0.3066,0.7484,-1.4540,0.0000,287.1133,begin
d1-019,4,90,wrist,0.3066,0.7484,-1.4540,0.0000,292.1004,begin
d1-019,4,90,wrist,0.3063,0.7493,-1.4533,0.0000,297.0862,begin
d1-019,4,90,wrist,0.3058,0.7500,-1.4529,0.0000,302.0728,begin
d1-019,4,90,wrist,0.3056,0.7503,-1.4527,0.0000,307.0603,begin
d1-019,4,90,wrist,0.3053,0.7508,-1.4524,0.0000,312.0463,begin
d1-019,4,90,wrist,0.3055,0.7514,-1.4519,0.0000,317.0332,begin
d1-019,4,90,wrist,0.3053,0.7518,-1.4516,0.0000,322.0199,begin
d1-019,4,90,wrist,0.3053,0.7518,-1.4516,0.0000,327.0066,begin
d1-019,4,90,wrist,0.3042,0.7528,-1.4506,0.0000,331.9985,begin
d1-019,4,90,wrist,0.3041,0.7535,-1.4498,0.0000,338.9694,begin
d1-019,4,90,wrist,0.3039,0.7537,-1.4494,0.0000,343.9568,begin
d1-019,4,90,wrist,0.3037,0.7540,-1.4489,0.0000,348.9432,begin
d1-019,4,90,wrist,0.3033,0.7544,-1.4481,0.0000,353.9296,begin
d1-019,4,90,wrist,0.3025,0.7548,-1.4475,0.0000,358.4266,begin
d1-019,4,90,wrist,0.3019,0.7553,-1.4463,0.0000,363.413,begin
d1-019,4,90,wrist,0.3022,0.7556,-1.4456,0.0000,368.3995,begin
d1-019,4,90,wrist,0.3018,0.7558,-1.4449,0.0000,373.3858,begin
d1-019,4,90,wrist,0.3014,0.7561,-1.4441,0.0000,377.7326,begin
d1-019,4,90,wrist,0.3006,0.7566,-1.4431,0.0000,382.7037,begin
d1-019,4,90,wrist,0.3002,0.7570,-1.4423,0.0000,387.1965,begin
d1-019,4,90,wrist,0.3002,0.7570,-1.4423,0.0000,392.1853,begin
d1-019,4,90,wrist,0.2993,0.7580,-1.4396,0.0000,397.0715,begin
d1-019,4,90,wrist,0.2988,0.7586,-1.4386,0.0000,402.0481,begin
d1-019,4,90,wrist,0.2980,0.7592,-1.4375,0.0000,407.0386,begin
d1-019,4,90,wrist,0.2972,0.7599,-1.4365,0.0000,412.0262,begin
d1-019,4,90,wrist,0.2966,0.7611,-1.4346,0.0000,417.0116,begin
d1-019,4,90,wrist,0.2966,0.7611,-1.4346,0.0000,421.999,out
d1-019,4,90,wrist,0.2956,0.7626,-1.4323,0.0000,426.9846,out
d1-019,4,90,wrist,0.2947,0.7637,-1.4310,0.0000,431.4809,out
d1-019,4,90,wrist,0.2936,0.7647,-1.4299,0.0000,436.4677,out
d1-019,4,90,wrist,0.2930,0.7657,-1.4288,0.0000,441.4545,out
d1-019,4,90,wrist,0.2921,0.7676,-1.4262,0.0000,446.441,out
d1-019,4,90,wrist,0.2913,0.7687,-1.4249,0.0000,451.4275,out
d1-019,4,90,wrist,0.2913,0.7687,-1.4249,0.0000,456.4144,out
d1-019,4,90,wrist,0.2890,0.7713,-1.4222,0.0000,461.4004,out
d1-019,4,90,wrist,0.2881,0.7727,-1.4208,0.0000,466.3875,out
d1-019,4,90,wrist,0.2875,0.7739,-1.4192,0.0000,470.813,out
d1-019,4,90,wrist,0.2871,0.7751,-1.4178,0.0000,475.8006,out
d1-019,4,90,wrist,0.2862,0.7764,-1.4163,0.0000,480.2972,out
d1-019,4,90,wrist,0.2837,0.7793,-1.4131,0.0000,485.2833,out
d1-019,4,90,wrist,0.2837,0.7793,-1.4131,0.0000,490.2699,out
d1-019,4,90,wrist,0.2819,0.7823,-1.4100,0.0000,495.2563,out
d1-019,4,90,wrist,0.2810,0.7835,-1.4085,0.0000,500.2403,out
d1-019,4,90,wrist,0.2791,0.7864,-1.4050,0.0000,505.2263,out
d1-019,4,90,wrist,0.2791,0.7864,-1.4050,0.0000,510.2135,out
d1-019,4,90,wrist,0.2779,0.7879,-1.4031,0.0000,515.2,out
d1-019,4,90,wrist,0.2752,0.7911,-1.3998,0.0000,520.1869,out
d1-019,4,90,wrist,0.2745,0.7925,-1.3979,0.0000,525.174,out
d1-019,4,90,wrist,0.2737,0.7939,-1.3960,0.0000,530.16,out
d1-019,4,90,wrist,0.2722,0.7954,-1.3941,0.0000,535.1469,out
d1-019,4,90,wrist,0.2697,0.7985,-1.3901,0.0000,540.1337,out
d1-019,4,90,wrist,0.2685,0.8000,-1.3883,0.0000,545.1201,out
d1-019,4,90,wrist,0.2667,0.8026,-1.3842,0.0000,550.1068,out
d1-019,4,90,wrist,0.2655,0.8042,-1.3819,0.0000,555.0937,out
d1-019,4,90,wrist,0.2655,0.8042,-1.3819,0.0000,559.5829,out
d1-019,4,90,wrist,0.2629,0.8072,-1.3774,0.0000,564.0696,out
d1-019,4,90,wrist,0.2613,0.8085,-1.3756,0.0000,569.0563,out
d1-019,4,90,wrist,0.2602,0.8099,-1.3732,0.0000,574.0436,out
d1-019,4,90,wrist,0.2591,0.8111,-1.3711,0.0000,578.1781,out
d1-019,4,90,wrist,0.2570,0.8137,-1.3665,0.0000,583.1647,out
d1-019,4,90,wrist,0.2557,0.8149,-1.3640,0.0000,588.0841,out
d1-019,4,90,wrist,0.2557,0.8149,-1.3640,0.0000,593.0702,out
d1-019,4,90,wrist,0.2528,0.8176,-1.3593,0.0000,598.038,out
d1-019,4,90,wrist,0.2513,0.8189,-1.3569,0.0000,603.0248,out
d1-019,4,90,wrist,0.2507,0.8200,-1.3543,0.0000,607.5164,out
d1-019,4,90,wrist,0.2495,0.8213,-1.3516,0.0000,612.4877,out
d1-019,4,90,wrist,0.2464,0.8237,-1.3461,0.0000,616.9928,out
d1-019,4,90,wrist,0.2451,0.8250,-1.3436,0.0000,621.971,out
d1-019,4,90,wrist,0.2451,0.8250,-1.3436,0.0000,626.9582,out
d1-019,4,90,wrist,0.2429,0.8271,-1.3380,0.0000,631.9443,out
d1-019,4,90,wrist,0.2421,0.8283,-1.3349,0.0000,636.9308,out
d1-019,4,90,wrist,0.2408,0.8293,-1.3318,0.0000,641.4269,out
d1-019,4,90,wrist,0.2394,0.8305,-1.3286,0.0000,646.4133,out
d1-019,4,90,wrist,0.2371,0.8326,-1.3230,0.0000,651.3993,out
d1-019,4,90,wrist,0.2363,0.8334,-1.3198,0.0000,656.3861,out
d1-019,4,90,wrist,0.2357,0.8342,-1.3166,0.0000,661.3733,out
d1-019,4,90,wrist,0.2346,0.8349,-1.3133,0.0000,666.36,out
d1-019,4,90,wrist,0.2338,0.8355,-1.3102,0.0000,671.346,out
d1-019,4,90,wrist,0.2315,0.8367,-1.3039,0.0000,676.333,out
d1-019,4,90,wrist,0.2307,0.8369,-1.3005,0.0000,681.3198,out
d1-019,4,90,wrist,0.2303,0.8373,-1.2974,0.0000,686.3069,out
