participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,speed,startposition,direction,trialtime
222,6,1,0.3505,0.7851,-0.5644,0.3645,0.8053,-0.7841,0.3575,0.7952,-0.6743,0.3605,0.7651,-0.8136,Elbow,-0.0294,0.221,0.2088,0.1876,0.287,0.6486031,backward,5.5532
