participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,startposition,direction,trialtime
214,13,2,0.2668,0.7896,-0.5285,0.2538,0.8437,-0.7722,0.2603,0.8166,-0.6504,0.2568,0.7696,-0.7989,Elbow,-0.0267,0.2499,0.2647,0.2363,0.3786072,backward,4.1749
