participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,startposition,direction,trialtime
214,6,2,0.2672,0.7894,-0.5289,0.2524,0.844,-0.772,0.2598,0.8167,-0.6505,0.2588,0.7694,-0.7256,Forearm,-0.0752,0.2495,0.1738,0.2204,0.8020211,backward,4.6644
