experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,manual_reach_vrpn_movement_location_0,manual_reach_gaze_data_location_0,manual_reach_openvr_movement_steamvr_location_0,manual_reach_manus_movement_manus_Bip01 R Hand_location_0,landmark_estimates_location_0,landmark_gaze_data_location_0,tool_reach_gaze_data_location_0,tool_reach_vrpn_tool_movement_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_manus_movement_manus_Bip01 R Hand_location_0
3_avatartooluse,d3-008,1,11,1,11,1371.175,1376.8,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_vrpn_movement_T011.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_gaze_data_T011.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T011.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T011.csv,,,,,,
3_avatartooluse,d3-008,1,12,1,12,1379.75,1385.041,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_vrpn_movement_T012.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_gaze_data_T012.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T012.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T012.csv,,,,,,
3_avatartooluse,d3-008,1,13,1,13,1387.998,1393.42,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_vrpn_movement_T013.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_gaze_data_T013.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T013.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T013.csv,,,,,,
3_avatartooluse,d3-008,1,14,1,14,1396.382,1401.668,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_vrpn_movement_T014.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_gaze_data_T014.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T014.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T014.csv,,,,,,
3_avatartooluse,d3-008,1,15,1,15,1404.621,1409.892,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_vrpn_movement_T015.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_gaze_data_T015.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T015.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T015.csv,,,,,,
3_avatartooluse,d3-008,1,16,1,16,1412.854,1418.407,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_vrpn_movement_T016.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_gaze_data_T016.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T016.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T016.csv,,,,,,
3_avatartooluse,d3-008,1,17,1,17,1421.359,1426.583,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_vrpn_movement_T017.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_gaze_data_T017.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T017.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T017.csv,,,,,,
3_avatartooluse,d3-008,1,18,1,18,1429.535,1442.025,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_vrpn_movement_T018.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_gaze_data_T018.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T018.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T018.csv,,,,,,
3_avatartooluse,d3-008,1,19,2,1,1635.811,1641.332,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T019.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T019.csv,,,,
3_avatartooluse,d3-008,1,20,2,2,1645.367,1652.819,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T020.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T020.csv,,,,
3_avatartooluse,d3-008,1,21,2,3,1656.85,1661.115,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T021.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T021.csv,,,,
3_avatartooluse,d3-008,1,22,2,4,1665.165,1670.23,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T022.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T022.csv,,,,
3_avatartooluse,d3-008,1,23,2,5,1674.273,1681.449,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T023.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T023.csv,,,,
3_avatartooluse,d3-008,1,24,2,6,1685.488,1689.609,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T024.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T024.csv,,,,
3_avatartooluse,d3-008,1,25,2,7,1693.639,1696.803,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T025.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T025.csv,,,,
3_avatartooluse,d3-008,1,26,2,8,1700.861,1703.192,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T026.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T026.csv,,,,
3_avatartooluse,d3-008,1,27,2,9,1707.237,1710.679,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T027.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T027.csv,,,,
3_avatartooluse,d3-008,1,28,2,10,1714.725,1718.569,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T028.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T028.csv,,,,
3_avatartooluse,d3-008,1,29,2,11,1722.599,1727.603,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T029.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T029.csv,,,,
3_avatartooluse,d3-008,1,30,2,12,1731.659,1734.215,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T030.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T030.csv,,,,
3_avatartooluse,d3-008,1,31,2,13,1738.255,1741.774,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T031.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T031.csv,,,,
3_avatartooluse,d3-008,1,32,2,14,1745.813,1749.189,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T032.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T032.csv,,,,
3_avatartooluse,d3-008,1,33,2,15,1753.232,1755.679,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T033.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T033.csv,,,,
3_avatartooluse,d3-008,1,34,2,16,1759.741,1761.517,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T034.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T034.csv,,,,
3_avatartooluse,d3-008,1,35,2,17,1765.556,1770.772,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T035.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T035.csv,,,,
3_avatartooluse,d3-008,1,36,2,18,1774.818,1776.767,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T036.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T036.csv,,,,
3_avatartooluse,d3-008,1,37,3,1,2115.008,2127.499,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T037.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T037.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T037.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T037.csv
3_avatartooluse,d3-008,1,38,3,2,2130.457,2137.026,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T038.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T038.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T038.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T038.csv
3_avatartooluse,d3-008,1,39,3,3,2139.98,2154.113,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T039.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T039.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T039.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T039.csv
3_avatartooluse,d3-008,1,40,3,4,2157.069,2164.968,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T040.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T040.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T040.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T040.csv
3_avatartooluse,d3-008,1,41,3,5,2167.923,2179.483,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T041.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T041.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T041.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T041.csv
3_avatartooluse,d3-008,1,42,3,6,2182.446,2191.928,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T042.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T042.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T042.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T042.csv
3_avatartooluse,d3-008,1,43,3,7,2194.884,2202.05,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T043.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T043.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T043.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T043.csv
3_avatartooluse,d3-008,1,44,3,8,2206.563,2214.363,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T044.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T044.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T044.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T044.csv
3_avatartooluse,d3-008,1,45,3,9,2218.34,2226.402,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T045.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T045.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T045.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T045.csv
3_avatartooluse,d3-008,1,46,3,10,2229.355,2237.179,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T046.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T046.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T046.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T046.csv
3_avatartooluse,d3-008,1,47,3,11,2243.259,2250.792,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T047.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T047.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T047.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T047.csv
3_avatartooluse,d3-008,1,48,3,12,2253.748,2261.498,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T048.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T048.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T048.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T048.csv
3_avatartooluse,d3-008,1,49,3,13,2264.451,2271.845,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T049.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T049.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T049.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T049.csv
3_avatartooluse,d3-008,1,50,3,14,2274.799,2281.589,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T050.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T050.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T050.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T050.csv
3_avatartooluse,d3-008,1,51,3,15,2284.545,2290.617,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T051.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T051.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T051.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T051.csv
3_avatartooluse,d3-008,1,52,3,16,2293.567,2302.357,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T052.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T052.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T052.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T052.csv
3_avatartooluse,d3-008,1,53,3,17,2305.321,2314.073,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T053.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T053.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T053.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T053.csv
3_avatartooluse,d3-008,1,54,3,18,2317.038,2325.365,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T054.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T054.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T054.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T054.csv
3_avatartooluse,d3-008,1,55,3,19,2328.32,2335.47,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T055.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T055.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T055.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T055.csv
3_avatartooluse,d3-008,1,56,3,20,2338.423,2345.692,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T056.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T056.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T056.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T056.csv
3_avatartooluse,d3-008,1,57,3,21,2348.658,2355.545,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T057.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T057.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T057.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T057.csv
3_avatartooluse,d3-008,1,58,3,22,2358.508,2365.956,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T058.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T058.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T058.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T058.csv
3_avatartooluse,d3-008,1,59,3,23,2368.915,2376.022,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T059.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T059.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T059.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T059.csv
3_avatartooluse,d3-008,1,60,3,24,2378.986,2385.972,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T060.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T060.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T060.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T060.csv
3_avatartooluse,d3-008,1,61,3,25,2389.709,2396.114,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T061.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T061.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T061.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T061.csv
3_avatartooluse,d3-008,1,62,3,26,2399.07,2410.656,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T062.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T062.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T062.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T062.csv
3_avatartooluse,d3-008,1,63,3,27,2413.608,2420.15,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T063.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T063.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T063.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T063.csv
3_avatartooluse,d3-008,1,64,3,28,2423.114,2429.547,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T064.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T064.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T064.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T064.csv
