experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,openvr_position_offset_x,openvr_position_offset_y,openvr_position_offset_z,openvr_rotation_offset_x,openvr_rotation_offset_y,openvr_rotation_offset_z,openvr_scale_offset_x,openvr_scale_offset_y,openvr_scale_offset_z,landmark_estimates_location_0,landmark_gaze_data_location_0,manual_reach_vrpn_movement_location_0,manual_reach_gaze_data_location_0,manual_reach_openvr_movement_steamvr_location_0,manual_reach_manus_movement_manus_Bip01 R Hand_location_0,tool_reach_gaze_data_location_0,tool_reach_vrpn_tool_movement_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_manus_movement_manus_Bip01 R Hand_location_0
3_avatartooluse,d3-021,1,11,1,11,1799.322,1802.996,0,0,0,0.290466,0.000008,359.9928,1,1,1,3_avatartooluse/d3-021/S001/trackers/landmark/landmark_estimates_T011.csv,3_avatartooluse/d3-021/S001/trackers/landmark/landmark_gaze_data_T011.csv,,,,,,,,
3_avatartooluse,d3-021,1,12,1,12,1807.041,1809.162,0,0,0,0.254838,0,-0.005498,1,1,1,3_avatartooluse/d3-021/S001/trackers/landmark/landmark_estimates_T012.csv,3_avatartooluse/d3-021/S001/trackers/landmark/landmark_gaze_data_T012.csv,,,,,,,,
3_avatartooluse,d3-021,1,13,1,13,1813.216,1818.255,0,0,0,0.241097,0,-0.002736,1,1,1,3_avatartooluse/d3-021/S001/trackers/landmark/landmark_estimates_T013.csv,3_avatartooluse/d3-021/S001/trackers/landmark/landmark_gaze_data_T013.csv,,,,,,,,
3_avatartooluse,d3-021,1,14,1,14,1822.3,1825.399,0,0,0,0.238962,0.000003,-0.004137,1,1,1,3_avatartooluse/d3-021/S001/trackers/landmark/landmark_estimates_T014.csv,3_avatartooluse/d3-021/S001/trackers/landmark/landmark_gaze_data_T014.csv,,,,,,,,
3_avatartooluse,d3-021,1,15,1,15,1829.453,1830.907,0,0,0,0.233395,0,-0.0028,1,1,1,3_avatartooluse/d3-021/S001/trackers/landmark/landmark_estimates_T015.csv,3_avatartooluse/d3-021/S001/trackers/landmark/landmark_gaze_data_T015.csv,,,,,,,,
3_avatartooluse,d3-021,1,16,1,16,1834.941,1841.203,0,0,0,0.224217,0,0.00637,1,1,1,3_avatartooluse/d3-021/S001/trackers/landmark/landmark_estimates_T016.csv,3_avatartooluse/d3-021/S001/trackers/landmark/landmark_gaze_data_T016.csv,,,,,,,,
3_avatartooluse,d3-021,1,17,1,17,1845.256,1846.134,0,0,0,0.218134,0,0.010132,1,1,1,3_avatartooluse/d3-021/S001/trackers/landmark/landmark_estimates_T017.csv,3_avatartooluse/d3-021/S001/trackers/landmark/landmark_gaze_data_T017.csv,,,,,,,,
3_avatartooluse,d3-021,1,18,1,18,1850.176,1850.92,0,0,0,0.217955,-0.000009,0.0141,1,1,1,3_avatartooluse/d3-021/S001/trackers/landmark/landmark_estimates_T018.csv,3_avatartooluse/d3-021/S001/trackers/landmark/landmark_gaze_data_T018.csv,,,,,,,,
3_avatartooluse,d3-021,1,19,2,1,1977.461,1982.392,0,0,0,0.20051,0,0.025654,1,1,1,,,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_vrpn_movement_T019.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_gaze_data_T019.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T019.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T019.csv,,,,
3_avatartooluse,d3-021,1,20,2,2,1985.343,1989.528,0,0,0,0.195042,-0.000007,0.024725,1,1,1,,,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_vrpn_movement_T020.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_gaze_data_T020.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T020.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T020.csv,,,,
3_avatartooluse,d3-021,1,21,2,3,1992.487,1996.607,0,0,0,0.195042,-0.000007,0.024725,1,1,1,,,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_vrpn_movement_T021.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_gaze_data_T021.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T021.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T021.csv,,,,
3_avatartooluse,d3-021,1,22,2,4,1999.562,2003.671,0,0,0,0.199529,-0.000002,0.026595,1,1,1,,,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_vrpn_movement_T022.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_gaze_data_T022.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T022.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T022.csv,,,,
3_avatartooluse,d3-021,1,23,2,5,2006.625,2010.834,0,0,0,0.206866,0.000009,0.022771,1,1,1,,,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_vrpn_movement_T023.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_gaze_data_T023.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T023.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T023.csv,,,,
3_avatartooluse,d3-021,1,24,2,6,2013.788,2017.997,0,0,0,0.203593,0,0.025237,1,1,1,,,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_vrpn_movement_T024.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_gaze_data_T024.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T024.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T024.csv,,,,
3_avatartooluse,d3-021,1,25,2,7,2021.574,2025.927,0,0,0,0.207807,-0.000004,0.026535,1,1,1,,,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_vrpn_movement_T025.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_gaze_data_T025.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T025.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T025.csv,,,,
3_avatartooluse,d3-021,1,26,2,8,2028.881,2033.185,0,0,0,0.21066,0.00001,0.02539,1,1,1,,,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_vrpn_movement_T026.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_gaze_data_T026.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T026.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T026.csv,,,,
3_avatartooluse,d3-021,1,27,2,9,2036.144,2040.464,0,0,0,0.214147,0.000001,0.030248,1,1,1,,,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_vrpn_movement_T027.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_gaze_data_T027.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T027.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T027.csv,,,,
3_avatartooluse,d3-021,1,28,2,10,2043.418,2047.761,0,0,0,0.215225,0,0.030387,1,1,1,,,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_vrpn_movement_T028.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_gaze_data_T028.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T028.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T028.csv,,,,
3_avatartooluse,d3-021,1,29,2,11,2050.715,2054.908,0,0,0,0.215225,0,0.030387,1,1,1,,,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_vrpn_movement_T029.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_gaze_data_T029.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T029.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T029.csv,,,,
3_avatartooluse,d3-021,1,30,2,12,2057.867,2062.078,0,0,0,0.217077,0.000005,0.021488,1,1,1,,,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_vrpn_movement_T030.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_gaze_data_T030.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T030.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T030.csv,,,,
3_avatartooluse,d3-021,1,31,2,13,2065.031,2069.24,0,0,0,0.219891,0.000007,0.021016,1,1,1,,,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_vrpn_movement_T031.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_gaze_data_T031.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T031.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T031.csv,,,,
3_avatartooluse,d3-021,1,32,2,14,2072.194,2076.636,0,0,0,0.219891,0.000007,0.021016,1,1,1,,,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_vrpn_movement_T032.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_gaze_data_T032.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T032.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T032.csv,,,,
3_avatartooluse,d3-021,1,33,2,15,2079.59,2083.777,0,0,0,0.221613,0.000002,0.023178,1,1,1,,,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_vrpn_movement_T033.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_gaze_data_T033.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T033.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T033.csv,,,,
3_avatartooluse,d3-021,1,34,2,16,2086.731,2091.117,0,0,0,0.213991,-0.000004,0.024184,1,1,1,,,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_vrpn_movement_T034.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_gaze_data_T034.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T034.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T034.csv,,,,
3_avatartooluse,d3-021,1,35,2,17,2094.072,2098.282,0,0,0,0.212472,0,0.021854,1,1,1,,,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_vrpn_movement_T035.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_gaze_data_T035.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T035.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T035.csv,,,,
3_avatartooluse,d3-021,1,36,2,18,2101.236,2112.852,0,0,0,0.207662,0,0.018562,1,1,1,,,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_vrpn_movement_T036.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_gaze_data_T036.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T036.csv,3_avatartooluse/d3-021/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T036.csv,,,,
3_avatartooluse,d3-021,1,37,3,1,2387.197,2392.469,0,0,0,0.199198,-0.000001,0.036385,1,1,1,,,,,,,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_gaze_data_T037.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T037.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T037.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T037.csv
3_avatartooluse,d3-021,1,38,3,2,2395.426,2400.541,0,0,0,0.197335,0,0.035664,1,1,1,,,,,,,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_gaze_data_T038.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T038.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T038.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T038.csv
3_avatartooluse,d3-021,1,39,3,3,2403.499,2408.244,0,0,0,0.195206,-0.000013,0.03959,1,1,1,,,,,,,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_gaze_data_T039.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T039.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T039.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T039.csv
3_avatartooluse,d3-021,1,40,3,4,2411.196,2416.276,0,0,0,0.195313,0,0.036713,1,1,1,,,,,,,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_gaze_data_T040.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T040.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T040.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T040.csv
3_avatartooluse,d3-021,1,41,3,5,2419.23,2426.338,0,0,0,0.195708,0,0.036373,1,1,1,,,,,,,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_gaze_data_T041.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T041.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T041.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T041.csv
3_avatartooluse,d3-021,1,42,3,6,2429.292,2435.278,0,0,0,0.191609,0,0.040615,1,1,1,,,,,,,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_gaze_data_T042.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T042.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T042.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T042.csv
3_avatartooluse,d3-021,1,43,3,7,2438.232,2443.691,0,0,0,0.181842,0,0.043919,1,1,1,,,,,,,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_gaze_data_T043.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T043.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T043.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T043.csv
3_avatartooluse,d3-021,1,44,3,8,2446.65,2451.892,0,0,0,0.181842,0,0.043919,1,1,1,,,,,,,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_gaze_data_T044.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T044.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T044.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T044.csv
3_avatartooluse,d3-021,1,45,3,9,2454.846,2459.952,0,0,0,0.179145,0,0.053818,1,1,1,,,,,,,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_gaze_data_T045.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T045.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T045.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T045.csv
3_avatartooluse,d3-021,1,46,3,10,2462.91,2467.963,0,0,0,0.178091,-0.000021,0.059839,1,1,1,,,,,,,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_gaze_data_T046.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T046.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T046.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T046.csv
3_avatartooluse,d3-021,1,47,3,11,2470.917,2476.014,0,0,0,0.164968,-0.000005,0.059818,1,1,1,,,,,,,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_gaze_data_T047.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T047.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T047.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T047.csv
3_avatartooluse,d3-021,1,48,3,12,2478.969,2484.388,0,0,0,0.164968,-0.000005,0.059818,1,1,1,,,,,,,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_gaze_data_T048.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T048.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T048.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T048.csv
3_avatartooluse,d3-021,1,49,3,13,2487.343,2492.618,0,0,0,0.164728,-0.000026,0.077283,1,1,1,,,,,,,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_gaze_data_T049.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T049.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T049.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T049.csv
3_avatartooluse,d3-021,1,50,3,14,2495.57,2501.247,0,0,0,0.159225,-0.000036,0.080191,1,1,1,,,,,,,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_gaze_data_T050.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T050.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T050.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T050.csv
3_avatartooluse,d3-021,1,51,3,15,2504.201,2509.421,0,0,0,0.170455,0.000008,0.066166,1,1,1,,,,,,,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_gaze_data_T051.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T051.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T051.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T051.csv
3_avatartooluse,d3-021,1,52,3,16,2512.376,2518.014,0,0,0,0.176879,0,0.070629,1,1,1,,,,,,,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_gaze_data_T052.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T052.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T052.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T052.csv
3_avatartooluse,d3-021,1,53,3,17,2520.971,2526.413,0,0,0,0.179033,0,0.073387,1,1,1,,,,,,,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_gaze_data_T053.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T053.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T053.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T053.csv
3_avatartooluse,d3-021,1,54,3,18,2529.367,2534.676,0,0,0,0.179033,0,0.073387,1,1,1,,,,,,,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_gaze_data_T054.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T054.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T054.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T054.csv
3_avatartooluse,d3-021,1,55,3,19,2537.63,2543.072,0,0,0,0.184978,0,0.072262,1,1,1,,,,,,,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_gaze_data_T055.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T055.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T055.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T055.csv
3_avatartooluse,d3-021,1,56,3,20,2546.025,2552.8,0,0,0,0.19726,0,0.064365,1,1,1,,,,,,,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_gaze_data_T056.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T056.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T056.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T056.csv
3_avatartooluse,d3-021,1,57,3,21,2555.755,2561.183,0,0,0,0.203446,0,0.059513,1,1,1,,,,,,,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_gaze_data_T057.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T057.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T057.csv,3_avatartooluse/d3-021/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T057.csv
