participant,block,trial,tracked,pos_x,pos_y,pos_z,aperture,time_ms,phase
d1-009,1,3,wrist,0.2981,0.7352,-1.4535,0.0000,0,start
d1-009,1,3,wrist,0.2993,0.7353,-1.4534,0.0000,6.981,start
d1-009,1,3,wrist,0.2993,0.7353,-1.4534,0.0000,11.4768,start
d1-009,1,3,wrist,0.2992,0.7352,-1.4533,0.0000,16.4639,start
d1-009,1,3,wrist,0.2992,0.7352,-1.4533,0.0000,21.247,start
d1-009,1,3,wrist,0.2992,0.7352,-1.4533,0.0000,26.2338,start
d1-009,1,3,wrist,0.2992,0.7352,-1.4533,0.0000,32.2184,start
d1-009,1,3,wrist,0.2992,0.7352,-1.4533,0.0000,37.2051,start
d1-009,1,3,wrist,0.2991,0.7352,-1.4533,0.0000,42.1915,start
d1-009,1,3,wrist,0.2991,0.7352,-1.4533,0.0000,47.1779,start
d1-009,1,3,wrist,0.2996,0.7351,-1.4537,0.0000,52.1646,start
d1-009,1,3,wrist,0.2996,0.7351,-1.4538,0.0000,57.1508,begin
d1-009,1,3,wrist,0.2996,0.7351,-1.4537,0.0000,62.1381,begin
d1-009,1,3,wrist,0.2989,0.7354,-1.4535,0.0000,67.1245,begin
d1-009,1,3,wrist,0.2990,0.7353,-1.4535,0.0000,72.1112,begin
d1-009,1,3,wrist,0.2992,0.7354,-1.4536,0.0000,77.0978,begin
d1-009,1,3,wrist,0.2993,0.7354,-1.4536,0.0000,82.085,begin
d1-009,1,3,wrist,0.2993,0.7354,-1.4536,0.0000,87.0712,begin
d1-009,1,3,wrist,0.2990,0.7354,-1.4534,0.0000,92.0579,begin
d1-009,1,3,wrist,0.2990,0.7354,-1.4534,0.0000,97.0445,begin
d1-009,1,3,wrist,0.2990,0.7354,-1.4534,0.0000,102.031,begin
d1-009,1,3,wrist,0.2996,0.7351,-1.4537,0.0000,107.0174,begin
d1-009,1,3,wrist,0.2996,0.7351,-1.4537,0.0000,112.0046,begin
d1-009,1,3,wrist,0.2994,0.7353,-1.4538,0.0000,116.9908,begin
d1-009,1,3,wrist,0.2994,0.7353,-1.4538,0.0000,121.4279,begin
d1-009,1,3,wrist,0.2994,0.7353,-1.4538,0.0000,126.4136,begin
d1-009,1,3,wrist,0.2996,0.7351,-1.4537,0.0000,131.4007,begin
d1-009,1,3,wrist,0.2996,0.7351,-1.4537,0.0000,136.387,begin
d1-009,1,3,wrist,0.2992,0.7352,-1.4534,0.0000,141.3738,begin
d1-009,1,3,wrist,0.2992,0.7352,-1.4534,0.0000,146.3602,begin
d1-009,1,3,wrist,0.2992,0.7352,-1.4534,0.0000,151.1646,begin
d1-009,1,3,wrist,0.2993,0.7353,-1.4534,0.0000,156.1515,begin
d1-009,1,3,wrist,0.2995,0.7352,-1.4535,0.0000,161.1388,begin
d1-009,1,3,wrist,0.2995,0.7352,-1.4535,0.0000,166.1255,begin
d1-009,1,3,wrist,0.2995,0.7352,-1.4535,0.0000,171.1119,begin
d1-009,1,3,wrist,0.2995,0.7352,-1.4535,0.0000,176.0986,begin
d1-009,1,3,wrist,0.2995,0.7352,-1.4535,0.0000,181.0845,begin
d1-009,1,3,wrist,0.2995,0.7352,-1.4535,0.0000,186.0717,begin
d1-009,1,3,wrist,0.2995,0.7352,-1.4535,0.0000,191.0579,begin
d1-009,1,3,wrist,0.2992,0.7352,-1.4534,0.0000,196.0447,begin
d1-009,1,3,wrist,0.2992,0.7352,-1.4534,0.0000,201.0315,begin
d1-009,1,3,wrist,0.2992,0.7352,-1.4534,0.0000,206.0183,begin
d1-009,1,3,wrist,0.2996,0.7351,-1.4537,0.0000,211.005,begin
d1-009,1,3,wrist,0.2996,0.7351,-1.4537,0.0000,215.9917,begin
d1-009,1,3,wrist,0.2996,0.7351,-1.4537,0.0000,220.3797,begin
d1-009,1,3,wrist,0.2994,0.7351,-1.4536,0.0000,225.3657,begin
d1-009,1,3,wrist,0.2993,0.7350,-1.4536,0.0000,230.3527,begin
d1-009,1,3,wrist,0.2993,0.7350,-1.4536,0.0000,235.339,begin
d1-009,1,3,wrist,0.2996,0.7351,-1.4538,0.0000,240.3258,begin
d1-009,1,3,wrist,0.2996,0.7351,-1.4536,0.0000,245.3125,begin
d1-009,1,3,wrist,0.2990,0.7353,-1.4535,0.0000,250.2996,begin
d1-009,1,3,wrist,0.2989,0.7353,-1.4535,0.0000,255.2862,begin
d1-009,1,3,wrist,0.2990,0.7353,-1.4535,0.0000,260.2721,begin
d1-009,1,3,wrist,0.2997,0.7351,-1.4537,0.0000,265.2591,begin
d1-009,1,3,wrist,0.2996,0.7351,-1.4537,0.0000,270.2466,begin
d1-009,1,3,wrist,0.2991,0.7353,-1.4534,0.0000,275.2331,begin
d1-009,1,3,wrist,0.2990,0.7353,-1.4534,0.0000,280.2191,begin
d1-009,1,3,wrist,0.2990,0.7353,-1.4534,0.0000,285.2071,begin
d1-009,1,3,wrist,0.2992,0.7354,-1.4535,0.0000,290.1922,begin
d1-009,1,3,wrist,0.2993,0.7354,-1.4536,0.0000,295.1788,begin
d1-009,1,3,wrist,0.2993,0.7354,-1.4536,0.0000,300.1658,begin
d1-009,1,3,wrist,0.2993,0.7354,-1.4536,0.0000,305.1526,begin
d1-009,1,3,wrist,0.2993,0.7354,-1.4536,0.0000,310.1398,begin
d1-009,1,3,wrist,0.2993,0.7354,-1.4536,0.0000,315.1254,begin
d1-009,1,3,wrist,0.2993,0.7354,-1.4536,0.0000,320.1131,begin
d1-009,1,3,wrist,0.2993,0.7354,-1.4536,0.0000,325.0991,begin
d1-009,1,3,wrist,0.2993,0.7354,-1.4536,0.0000,330.0855,begin
d1-009,1,3,wrist,0.2993,0.7354,-1.4536,0.0000,335.0723,begin
d1-009,1,3,wrist,0.2997,0.7358,-1.4537,0.0000,340.059,begin
d1-009,1,3,wrist,0.2997,0.7358,-1.4537,0.0000,345.0464,begin
d1-009,1,3,wrist,0.2997,0.7365,-1.4537,0.0000,349.541,begin
d1-009,1,3,wrist,0.2997,0.7365,-1.4537,0.0000,354.5282,begin
d1-009,1,3,wrist,0.2989,0.7370,-1.4536,0.0000,359.5144,begin
d1-009,1,3,wrist,0.2990,0.7380,-1.4537,0.0000,364.5019,begin
d1-009,1,3,wrist,0.2998,0.7397,-1.4539,0.0000,369.4883,begin
d1-009,1,3,wrist,0.2998,0.7405,-1.4539,0.0000,374.475,begin
d1-009,1,3,wrist,0.2998,0.7405,-1.4539,0.0000,379.4614,begin
d1-009,1,3,wrist,0.2986,0.7422,-1.4537,0.0000,384.4476,begin
d1-009,1,3,wrist,0.2985,0.7431,-1.4537,0.0000,389.4344,begin
d1-009,1,3,wrist,0.2988,0.7438,-1.4539,0.0000,394.4209,begin
d1-009,1,3,wrist,0.2986,0.7453,-1.4540,0.0000,399.4088,begin
d1-009,1,3,wrist,0.2981,0.7463,-1.4539,0.0000,404.3944,begin
d1-009,1,3,wrist,0.2975,0.7472,-1.4536,0.0000,409.3817,begin
d1-009,1,3,wrist,0.2971,0.7480,-1.4535,0.0000,414.3686,begin
d1-009,1,3,wrist,0.2970,0.7487,-1.4534,0.0000,418.6237,begin
d1-009,1,3,wrist,0.2971,0.7497,-1.4536,0.0000,423.1176,begin
d1-009,1,3,wrist,0.2962,0.7515,-1.4528,0.0000,428.1046,begin
d1-009,1,3,wrist,0.2944,0.7536,-1.4513,0.0000,433.0914,begin
d1-009,1,3,wrist,0.2938,0.7536,-1.4527,0.0000,438.078,begin
d1-009,1,3,wrist,0.2939,0.7546,-1.4510,0.0000,443.0644,begin
d1-009,1,3,wrist,0.2929,0.7554,-1.4519,0.0000,448.0514,begin
d1-009,1,3,wrist,0.2933,0.7563,-1.4500,0.0000,452.9768,begin
