experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,manual_reach_vrpn_movement_location_0,manual_reach_gaze_data_location_0,manual_reach_openvr_movement_steamvr_location_0,manual_reach_manus_movement_manus_Bip01 R Hand_location_0,landmark_estimates_location_0,landmark_gaze_data_location_0,tool_reach_gaze_data_location_0,tool_reach_vrpn_tool_movement_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_manus_movement_manus_Bip01 R Hand_location_0
3_avatartooluse,d3-003,1,11,1,11,1437.363,1442.119,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_vrpn_movement_T011.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_gaze_data_T011.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T011.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T011.csv,,,,,,
3_avatartooluse,d3-003,1,12,1,12,1445.071,1449.69,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_vrpn_movement_T012.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_gaze_data_T012.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T012.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T012.csv,,,,,,
3_avatartooluse,d3-003,1,13,1,13,1452.644,1457.265,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_vrpn_movement_T013.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_gaze_data_T013.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T013.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T013.csv,,,,,,
3_avatartooluse,d3-003,1,14,1,14,1460.219,1464.972,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_vrpn_movement_T014.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_gaze_data_T014.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T014.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T014.csv,,,,,,
3_avatartooluse,d3-003,1,15,1,15,1467.926,1472.579,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_vrpn_movement_T015.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_gaze_data_T015.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T015.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T015.csv,,,,,,
3_avatartooluse,d3-003,1,16,1,16,1475.534,1480.554,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_vrpn_movement_T016.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_gaze_data_T016.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T016.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T016.csv,,,,,,
3_avatartooluse,d3-003,1,17,1,17,1483.508,1488.417,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_vrpn_movement_T017.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_gaze_data_T017.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T017.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T017.csv,,,,,,
3_avatartooluse,d3-003,1,18,1,18,1491.371,1503.321,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_vrpn_movement_T018.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_gaze_data_T018.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T018.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T018.csv,,,,,,
3_avatartooluse,d3-003,1,19,2,1,1667.344,1692.11,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T019.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T019.csv,,,,
3_avatartooluse,d3-003,1,20,2,2,1696.164,1697.94,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T020.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T020.csv,,,,
3_avatartooluse,d3-003,1,21,2,3,1701.995,1707.725,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T021.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T021.csv,,,,
3_avatartooluse,d3-003,1,22,2,4,1711.912,1713.5,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T022.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T022.csv,,,,
3_avatartooluse,d3-003,1,23,2,5,1717.843,1720.575,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T023.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T023.csv,,,,
3_avatartooluse,d3-003,1,24,2,6,1724.618,1725.928,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T024.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T024.csv,,,,
3_avatartooluse,d3-003,1,25,2,7,1730.281,1734.646,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T025.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T025.csv,,,,
3_avatartooluse,d3-003,1,26,2,8,1745.396,1753.082,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T026.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T026.csv,,,,
3_avatartooluse,d3-003,1,27,2,9,1759.79,1762.566,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T027.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T027.csv,,,,
3_avatartooluse,d3-003,1,28,2,10,1766.62,1771.64,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T028.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T028.csv,,,,
3_avatartooluse,d3-003,1,29,2,11,1775.693,1783.701,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T029.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T029.csv,,,,
3_avatartooluse,d3-003,1,30,2,12,1787.755,1790.42,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T030.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T030.csv,,,,
3_avatartooluse,d3-003,1,31,2,13,1794.473,1796.062,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T031.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T031.csv,,,,
3_avatartooluse,d3-003,1,32,2,14,1800.115,1801.981,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T032.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T032.csv,,,,
3_avatartooluse,d3-003,1,33,2,15,1806.035,1809,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T033.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T033.csv,,,,
3_avatartooluse,d3-003,1,34,2,16,1813.054,1814.098,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T034.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T034.csv,,,,
3_avatartooluse,d3-003,1,35,2,17,1818.14,1819.808,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T035.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T035.csv,,,,
3_avatartooluse,d3-003,1,36,2,18,1823.849,1827.413,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T036.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T036.csv,,,,
3_avatartooluse,d3-003,1,37,3,1,2020.057,2026.276,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T037.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T037.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T037.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T037.csv
3_avatartooluse,d3-003,1,38,3,2,2029.23,2034.572,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T038.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T038.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T038.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T038.csv
3_avatartooluse,d3-003,1,39,3,3,2037.526,2043.89,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T039.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T039.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T039.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T039.csv
3_avatartooluse,d3-003,1,40,3,4,2046.844,2052.375,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T040.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T040.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T040.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T040.csv
3_avatartooluse,d3-003,1,41,3,5,2055.329,2060.893,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T041.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T041.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T041.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T041.csv
3_avatartooluse,d3-003,1,42,3,6,2079.04,2084.359,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T042.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T042.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T042.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T042.csv
3_avatartooluse,d3-003,1,43,3,7,2087.314,2092.756,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T043.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T043.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T043.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T043.csv
3_avatartooluse,d3-003,1,44,3,8,2095.71,2100.919,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T044.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T044.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T044.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T044.csv
3_avatartooluse,d3-003,1,45,3,9,2103.873,2109.87,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T045.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T045.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T045.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T045.csv
3_avatartooluse,d3-003,1,46,3,10,2112.824,2117.721,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T046.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T046.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T046.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T046.csv
3_avatartooluse,d3-003,1,47,3,11,2120.676,2126.052,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T047.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T047.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T047.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T047.csv
3_avatartooluse,d3-003,1,48,3,12,2129.011,2134.347,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T048.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T048.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T048.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T048.csv
3_avatartooluse,d3-003,1,49,3,13,2137.302,2142.588,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T049.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T049.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T049.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T049.csv
3_avatartooluse,d3-003,1,50,3,14,2145.542,2150.54,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T050.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T050.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T050.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T050.csv
3_avatartooluse,d3-003,1,51,3,15,2153.494,2158.592,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T051.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T051.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T051.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T051.csv
3_avatartooluse,d3-003,1,52,3,16,2161.546,2167.688,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T052.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T052.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T052.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T052.csv
3_avatartooluse,d3-003,1,53,3,17,2170.641,2176.906,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T053.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T053.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T053.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T053.csv
3_avatartooluse,d3-003,1,54,3,18,2179.86,2186.079,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T054.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T054.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T054.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T054.csv
3_avatartooluse,d3-003,1,55,3,19,2189.033,2194.853,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T055.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T055.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T055.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T055.csv
3_avatartooluse,d3-003,1,56,3,20,2197.807,2203.493,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T056.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T056.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T056.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T056.csv
3_avatartooluse,d3-003,1,57,3,21,2206.447,2211.612,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T057.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T057.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T057.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T057.csv
3_avatartooluse,d3-003,1,58,3,22,2214.565,2220.219,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T058.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T058.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T058.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T058.csv
3_avatartooluse,d3-003,1,59,3,23,2223.172,2228.537,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T059.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T059.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T059.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T059.csv
3_avatartooluse,d3-003,1,60,3,24,2231.491,2236.789,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T060.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T060.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T060.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T060.csv
3_avatartooluse,d3-003,1,61,3,25,2239.743,2245.162,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T061.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T061.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T061.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T061.csv
3_avatartooluse,d3-003,1,62,3,26,2248.116,2254.336,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T062.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T062.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T062.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T062.csv
3_avatartooluse,d3-003,1,63,3,27,2257.29,2263.331,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T063.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T063.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T063.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T063.csv
3_avatartooluse,d3-003,1,64,3,28,2266.286,2272.983,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T064.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T064.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T064.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T064.csv
