experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,landmarkstimulus_estimates_location_0,landmark_eyeTrackingData_location_0,manual_reach_vive_wrist_movement_steamvr_location_0,manual_reach_eyeTrackingData_location_0,manual_reach_ppt_hand_movement_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_eyeTrackingData_location_0,tool_reach_ppt_tool_movement_location_0
1_tooluseinVR,d1-007,1,74,3,38,1235.225,1240.168,,,,,,1_tooluseinVR/d1-007/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T074.csv,1_tooluseinVR/d1-007/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T074.csv,1_tooluseinVR/d1-007/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T074.csv
1_tooluseinVR,d1-007,1,75,3,39,1243.119,1247.121,,,,,,1_tooluseinVR/d1-007/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T075.csv,1_tooluseinVR/d1-007/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T075.csv,1_tooluseinVR/d1-007/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T075.csv
1_tooluseinVR,d1-007,1,76,3,40,1250.074,1254.206,,,,,,1_tooluseinVR/d1-007/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T076.csv,1_tooluseinVR/d1-007/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T076.csv,1_tooluseinVR/d1-007/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T076.csv
1_tooluseinVR,d1-007,1,77,3,41,1257.159,1261.59,,,,,,1_tooluseinVR/d1-007/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T077.csv,1_tooluseinVR/d1-007/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T077.csv,1_tooluseinVR/d1-007/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T077.csv
1_tooluseinVR,d1-007,1,78,3,42,1264.545,1268.71,,,,,,1_tooluseinVR/d1-007/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T078.csv,1_tooluseinVR/d1-007/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T078.csv,1_tooluseinVR/d1-007/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T078.csv
1_tooluseinVR,d1-007,1,79,3,43,1271.664,1277.096,,,,,,1_tooluseinVR/d1-007/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T079.csv,1_tooluseinVR/d1-007/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T079.csv,1_tooluseinVR/d1-007/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T079.csv
1_tooluseinVR,d1-007,1,80,3,44,1280.049,1284.38,,,,,,1_tooluseinVR/d1-007/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T080.csv,1_tooluseinVR/d1-007/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T080.csv,1_tooluseinVR/d1-007/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T080.csv
1_tooluseinVR,d1-007,1,81,3,45,1287.334,1291.734,,,,,,1_tooluseinVR/d1-007/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T081.csv,1_tooluseinVR/d1-007/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T081.csv,1_tooluseinVR/d1-007/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T081.csv
1_tooluseinVR,d1-007,1,82,3,46,1294.687,1298.83,,,,,,1_tooluseinVR/d1-007/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T082.csv,1_tooluseinVR/d1-007/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T082.csv,1_tooluseinVR/d1-007/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T082.csv
1_tooluseinVR,d1-007,1,83,3,47,1301.782,1306.049,,,,,,1_tooluseinVR/d1-007/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T083.csv,1_tooluseinVR/d1-007/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T083.csv,1_tooluseinVR/d1-007/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T083.csv
1_tooluseinVR,d1-007,1,84,3,48,1309.001,1313.046,,,,,,1_tooluseinVR/d1-007/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T084.csv,1_tooluseinVR/d1-007/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T084.csv,1_tooluseinVR/d1-007/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T084.csv
1_tooluseinVR,d1-007,1,85,4,1,1550.056,1550.912,1_tooluseinVR/d1-007/S001/trackers/landmark/landmarkstimulus_estimates_T085.csv,1_tooluseinVR/d1-007/S001/trackers/landmark/landmark_eyeTrackingData_T085.csv,,,,,,
1_tooluseinVR,d1-007,1,86,4,2,1562.606,1565.072,1_tooluseinVR/d1-007/S001/trackers/landmark/landmarkstimulus_estimates_T086.csv,1_tooluseinVR/d1-007/S001/trackers/landmark/landmark_eyeTrackingData_T086.csv,,,,,,
1_tooluseinVR,d1-007,1,87,4,3,1569.125,1570.98,1_tooluseinVR/d1-007/S001/trackers/landmark/landmarkstimulus_estimates_T087.csv,1_tooluseinVR/d1-007/S001/trackers/landmark/landmark_eyeTrackingData_T087.csv,,,,,,
1_tooluseinVR,d1-007,1,88,4,4,1575.034,1577.522,1_tooluseinVR/d1-007/S001/trackers/landmark/landmarkstimulus_estimates_T088.csv,1_tooluseinVR/d1-007/S001/trackers/landmark/landmark_eyeTrackingData_T088.csv,,,,,,
1_tooluseinVR,d1-007,1,89,4,5,1589.671,1593.103,1_tooluseinVR/d1-007/S001/trackers/landmark/landmarkstimulus_estimates_T089.csv,1_tooluseinVR/d1-007/S001/trackers/landmark/landmark_eyeTrackingData_T089.csv,,,,,,
1_tooluseinVR,d1-007,1,90,4,6,1597.157,1600.622,1_tooluseinVR/d1-007/S001/trackers/landmark/landmarkstimulus_estimates_T090.csv,1_tooluseinVR/d1-007/S001/trackers/landmark/landmark_eyeTrackingData_T090.csv,,,,,,
1_tooluseinVR,d1-007,1,91,4,7,1604.676,1609.251,1_tooluseinVR/d1-007/S001/trackers/landmark/landmarkstimulus_estimates_T091.csv,1_tooluseinVR/d1-007/S001/trackers/landmark/landmark_eyeTrackingData_T091.csv,,,,,,
1_tooluseinVR,d1-007,1,92,4,8,1613.305,1616.359,1_tooluseinVR/d1-007/S001/trackers/landmark/landmarkstimulus_estimates_T092.csv,1_tooluseinVR/d1-007/S001/trackers/landmark/landmark_eyeTrackingData_T092.csv,,,,,,
1_tooluseinVR,d1-007,1,93,4,9,1620.412,1623.5,1_tooluseinVR/d1-007/S001/trackers/landmark/landmarkstimulus_estimates_T093.csv,1_tooluseinVR/d1-007/S001/trackers/landmark/landmark_eyeTrackingData_T093.csv,,,,,,
1_tooluseinVR,d1-007,1,94,4,10,1627.543,1632.018,1_tooluseinVR/d1-007/S001/trackers/landmark/landmarkstimulus_estimates_T094.csv,1_tooluseinVR/d1-007/S001/trackers/landmark/landmark_eyeTrackingData_T094.csv,,,,,,
1_tooluseinVR,d1-007,1,95,4,11,1636.072,1641.947,1_tooluseinVR/d1-007/S001/trackers/landmark/landmarkstimulus_estimates_T095.csv,1_tooluseinVR/d1-007/S001/trackers/landmark/landmark_eyeTrackingData_T095.csv,,,,,,
1_tooluseinVR,d1-007,1,96,4,12,1646,1649.299,1_tooluseinVR/d1-007/S001/trackers/landmark/landmarkstimulus_estimates_T096.csv,1_tooluseinVR/d1-007/S001/trackers/landmark/landmark_eyeTrackingData_T096.csv,,,,,,
1_tooluseinVR,d1-007,1,97,4,13,1653.353,1656.895,1_tooluseinVR/d1-007/S001/trackers/landmark/landmarkstimulus_estimates_T097.csv,1_tooluseinVR/d1-007/S001/trackers/landmark/landmark_eyeTrackingData_T097.csv,,,,,,
1_tooluseinVR,d1-007,1,98,4,14,1660.938,1663.725,1_tooluseinVR/d1-007/S001/trackers/landmark/landmarkstimulus_estimates_T098.csv,1_tooluseinVR/d1-007/S001/trackers/landmark/landmark_eyeTrackingData_T098.csv,,,,,,
1_tooluseinVR,d1-007,1,99,4,15,1667.779,1671.3,1_tooluseinVR/d1-007/S001/trackers/landmark/landmarkstimulus_estimates_T099.csv,1_tooluseinVR/d1-007/S001/trackers/landmark/landmark_eyeTrackingData_T099.csv,,,,,,
1_tooluseinVR,d1-007,1,100,4,16,1675.353,1680.473,1_tooluseinVR/d1-007/S001/trackers/landmark/landmarkstimulus_estimates_T100.csv,1_tooluseinVR/d1-007/S001/trackers/landmark/landmark_eyeTrackingData_T100.csv,,,,,,
1_tooluseinVR,d1-007,1,101,4,17,1684.527,1687.57,1_tooluseinVR/d1-007/S001/trackers/landmark/landmarkstimulus_estimates_T101.csv,1_tooluseinVR/d1-007/S001/trackers/landmark/landmark_eyeTrackingData_T101.csv,,,,,,
1_tooluseinVR,d1-007,1,102,4,18,1691.612,1694.722,1_tooluseinVR/d1-007/S001/trackers/landmark/landmarkstimulus_estimates_T102.csv,1_tooluseinVR/d1-007/S001/trackers/landmark/landmark_eyeTrackingData_T102.csv,,,,,,
1_tooluseinVR,d1-007,1,103,5,1,1806.012,1809.711,,,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T103.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T103.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T103.csv,,,
1_tooluseinVR,d1-007,1,104,5,2,1812.665,1815.687,,,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T104.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T104.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T104.csv,,,
1_tooluseinVR,d1-007,1,105,5,3,1818.639,1821.496,,,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T105.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T105.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T105.csv,,,
1_tooluseinVR,d1-007,1,106,5,4,1824.448,1827.327,,,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T106.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T106.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T106.csv,,,
1_tooluseinVR,d1-007,1,107,5,5,1830.278,1833.19,,,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T107.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T107.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T107.csv,,,
1_tooluseinVR,d1-007,1,108,5,6,1836.143,1839.476,,,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T108.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T108.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T108.csv,,,
1_tooluseinVR,d1-007,1,109,5,7,1842.428,1845.34,,,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T109.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T109.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T109.csv,,,
1_tooluseinVR,d1-007,1,110,5,8,1848.291,1851.082,,,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T110.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T110.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T110.csv,,,
1_tooluseinVR,d1-007,1,111,5,9,1854.035,1857.435,,,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T111.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T111.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T111.csv,,,
1_tooluseinVR,d1-007,1,112,5,10,1860.387,1863.431,,,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T112.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T112.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T112.csv,,,
1_tooluseinVR,d1-007,1,113,5,11,1866.384,1868.984,,,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T113.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T113.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T113.csv,,,
1_tooluseinVR,d1-007,1,114,5,12,1871.937,1874.504,,,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T114.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T114.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T114.csv,,,
1_tooluseinVR,d1-007,1,115,5,13,1877.455,1880.046,,,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T115.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T115.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T115.csv,,,
1_tooluseinVR,d1-007,1,116,5,14,1882.998,1885.532,,,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T116.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T116.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T116.csv,,,
1_tooluseinVR,d1-007,1,117,5,15,1888.484,1891.296,,,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T117.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T117.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T117.csv,,,
1_tooluseinVR,d1-007,1,118,5,16,1894.248,1897.449,,,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T118.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T118.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T118.csv,,,
1_tooluseinVR,d1-007,1,119,5,17,1900.402,1903.08,,,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T119.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T119.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T119.csv,,,
1_tooluseinVR,d1-007,1,120,5,18,1906.032,1908.799,,,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T120.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T120.csv,1_tooluseinVR/d1-007/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T120.csv,,,
