participant,block,trial,tracked,time_ms,phase,pos_x,pos_y,pos_z
d3-010,4,86,Wrist,0.9974,startbuffer,0.2678,0.8091,-0.8861
d3-010,4,86,Wrist,6.9809,startbuffer,0.2676,0.8094,-0.8862
d3-010,4,86,Wrist,12.9652,startbuffer,0.2677,0.8094,-0.8861
d3-010,4,86,Wrist,18.9486,startbuffer,0.2686,0.8091,-0.8854
d3-010,4,86,Wrist,24.9332,startbuffer,0.2687,0.8091,-0.8854
d3-010,4,86,Wrist,30.9171,startbuffer,0.2685,0.8090,-0.8853
d3-010,4,86,Wrist,36.9011,startbuffer,0.2678,0.8091,-0.8858
d3-010,4,86,Wrist,42.8848,startbuffer,0.2690,0.8090,-0.8850
d3-010,4,86,Wrist,48.8694,startbuffer,0.2691,0.8090,-0.8850
d3-010,4,86,Wrist,54.8526,startbuffer,0.2692,0.8090,-0.8850
d3-010,4,86,Wrist,60.8375,startbuffer,0.2682,0.8089,-0.8856
d3-010,4,86,Wrist,66.8212,startbuffer,0.2683,0.8088,-0.8856
d3-010,4,86,Wrist,72.6723,begin,0.2694,0.8082,-0.8851
d3-010,4,86,Wrist,78.6569,begin,0.2696,0.8081,-0.8851
d3-010,4,86,Wrist,84.6404,begin,0.2694,0.8082,-0.8850
d3-010,4,86,Wrist,90.6245,begin,0.2688,0.8084,-0.8854
d3-010,4,86,Wrist,96.6083,begin,0.2694,0.8081,-0.8851
d3-010,4,86,Wrist,102.5922,begin,0.2702,0.8077,-0.8851
d3-010,4,86,Wrist,108.5767,begin,0.2703,0.8077,-0.8850
d3-010,4,86,Wrist,114.5603,begin,0.2697,0.8082,-0.8856
d3-010,4,86,Wrist,120.4163,begin,0.2699,0.8080,-0.8856
d3-010,4,86,Wrist,126.4006,begin,0.2708,0.8070,-0.8851
d3-010,4,86,Wrist,132.3845,begin,0.2711,0.8067,-0.8851
d3-010,4,86,Wrist,137.9789,begin,0.2688,0.8078,-0.8863
d3-010,4,86,Wrist,143.9572,begin,0.2689,0.8076,-0.8862
d3-010,4,86,Wrist,149.9407,begin,0.2715,0.8066,-0.8853
d3-010,4,86,Wrist,155.9250,begin,0.2698,0.8066,-0.8863
d3-010,4,86,Wrist,161.9095,begin,0.2698,0.8066,-0.8863
d3-010,4,86,Wrist,167.8928,begin,0.2697,0.8071,-0.8864
d3-010,4,86,Wrist,173.8767,begin,0.2702,0.8068,-0.8863
d3-010,4,86,Wrist,179.8610,begin,0.2707,0.8060,-0.8862
d3-010,4,86,Wrist,185.7416,begin,0.2709,0.8058,-0.8862
d3-010,4,86,Wrist,191.7251,begin,0.2706,0.8064,-0.8865
d3-010,4,86,Wrist,197.7093,begin,0.2708,0.8061,-0.8863
d3-010,4,86,Wrist,203.6933,begin,0.2715,0.8053,-0.8862
d3-010,4,86,Wrist,209.6773,begin,0.2717,0.8051,-0.8862
d3-010,4,86,Wrist,215.6613,begin,0.2717,0.8054,-0.8861
d3-010,4,86,Wrist,220.7252,begin,0.2717,0.8056,-0.8864
d3-010,4,86,Wrist,226.7092,begin,0.2717,0.8054,-0.8863
d3-010,4,86,Wrist,232.6932,begin,0.2725,0.8045,-0.8861
d3-010,4,86,Wrist,238.6770,begin,0.2725,0.8045,-0.8861
d3-010,4,86,Wrist,244.6615,begin,0.2719,0.8049,-0.8866
d3-010,4,86,Wrist,250.6447,begin,0.2719,0.8049,-0.8866
d3-010,4,86,Wrist,256.6295,begin,0.2728,0.8042,-0.8861
d3-010,4,86,Wrist,262.6131,begin,0.2729,0.8042,-0.8861
d3-010,4,86,Wrist,268.5969,begin,0.2725,0.8047,-0.8866
d3-010,4,86,Wrist,274.5808,begin,0.2723,0.8047,-0.8867
d3-010,4,86,Wrist,280.5653,begin,0.2722,0.8046,-0.8865
