participant,block,trial,tracked,time_ms,phase,pos_x,pos_y,pos_z
d3-010,2,19,Wrist,3.9892,startbuffer,-505.0000,-505.0000,-505.0000
d3-010,2,19,Wrist,26.3849,startbuffer,0.2581,0.8210,-0.9050
d3-010,2,19,Wrist,32.3689,startbuffer,0.2581,0.8210,-0.9050
d3-010,2,19,Wrist,38.3529,startbuffer,0.2581,0.8210,-0.9050
d3-010,2,19,Wrist,44.3370,startbuffer,0.2581,0.8210,-0.9050
d3-010,2,19,Wrist,50.3208,startbuffer,0.2581,0.8210,-0.9049
d3-010,2,19,Wrist,56.3049,startbuffer,0.2578,0.8214,-0.9047
d3-010,2,19,Wrist,62.2891,startbuffer,0.2577,0.8215,-0.9046
d3-010,2,19,Wrist,68.2730,begin,0.2583,0.8212,-0.9045
d3-010,2,19,Wrist,74.2565,begin,0.2583,0.8212,-0.9045
d3-010,2,19,Wrist,80.2412,begin,0.2583,0.8212,-0.9045
d3-010,2,19,Wrist,86.2248,begin,0.2572,0.8218,-0.9044
d3-010,2,19,Wrist,92.2088,begin,0.2576,0.8216,-0.9043
d3-010,2,19,Wrist,98.1928,begin,0.2578,0.8216,-0.9043
d3-010,2,19,Wrist,104.1771,begin,0.2575,0.8216,-0.9042
d3-010,2,19,Wrist,110.1608,begin,0.2567,0.8221,-0.9042
d3-010,2,19,Wrist,116.1450,begin,0.2567,0.8221,-0.9042
d3-010,2,19,Wrist,121.2527,begin,0.2570,0.8219,-0.9043
d3-010,2,19,Wrist,127.2365,begin,0.2575,0.8217,-0.9040
d3-010,2,19,Wrist,133.2203,begin,0.2562,0.8222,-0.9040
d3-010,2,19,Wrist,139.2050,begin,0.2562,0.8222,-0.9040
d3-010,2,19,Wrist,145.1884,begin,0.2568,0.8220,-0.9038
d3-010,2,19,Wrist,151.1725,begin,0.2568,0.8220,-0.9038
d3-010,2,19,Wrist,157.1564,begin,0.2563,0.8220,-0.9040
d3-010,2,19,Wrist,163.1405,begin,0.2559,0.8221,-0.9039
d3-010,2,19,Wrist,169.1244,begin,0.2559,0.8221,-0.9039
d3-010,2,19,Wrist,175.1087,begin,0.2553,0.8215,-0.9038
d3-010,2,19,Wrist,181.0924,begin,0.2553,0.8215,-0.9038
d3-010,2,19,Wrist,187.0768,begin,0.2551,0.8215,-0.9037
d3-010,2,19,Wrist,193.0604,begin,0.2551,0.8214,-0.9037
d3-010,2,19,Wrist,199.0444,begin,0.2555,0.8212,-0.9036
d3-010,2,19,Wrist,205.0283,begin,0.2555,0.8212,-0.9036
d3-010,2,19,Wrist,210.8665,begin,0.2547,0.8215,-0.9037
d3-010,2,19,Wrist,216.8502,begin,0.2546,0.8215,-0.9037
d3-010,2,19,Wrist,222.8345,begin,0.2545,0.8215,-0.9037
d3-010,2,19,Wrist,228.8181,begin,0.2545,0.8210,-0.9040
d3-010,2,19,Wrist,234.8021,begin,0.2545,0.8209,-0.9041
d3-010,2,19,Wrist,240.7861,begin,0.2539,0.8214,-0.9040
d3-010,2,19,Wrist,246.7699,begin,0.2538,0.8214,-0.9040
d3-010,2,19,Wrist,252.7543,begin,0.2542,0.8210,-0.9043
d3-010,2,19,Wrist,258.7381,begin,0.2540,0.8212,-0.9043
d3-010,2,19,Wrist,264.7223,begin,0.2536,0.8216,-0.9043
d3-010,2,19,Wrist,270.7060,begin,0.2536,0.8216,-0.9044
d3-010,2,19,Wrist,276.6896,begin,0.2536,0.8215,-0.9045
d3-010,2,19,Wrist,282.6744,begin,0.2538,0.8214,-0.9045
d3-010,2,19,Wrist,288.6580,begin,0.2538,0.8214,-0.9045
d3-010,2,19,Wrist,294.4776,begin,0.2534,0.8218,-0.9048
d3-010,2,19,Wrist,300.4608,begin,0.2533,0.8218,-0.9048
d3-010,2,19,Wrist,306.4448,begin,0.2538,0.8215,-0.9048
d3-010,2,19,Wrist,312.4292,begin,0.2538,0.8215,-0.9048
d3-010,2,19,Wrist,318.4130,begin,0.2537,0.8218,-0.9050
d3-010,2,19,Wrist,324.3974,begin,0.2532,0.8219,-0.9052
d3-010,2,19,Wrist,330.3811,begin,0.2538,0.8219,-0.9051
d3-010,2,19,Wrist,336.3656,begin,0.2541,0.8218,-0.9053
d3-010,2,19,Wrist,342.3491,begin,0.2540,0.8219,-0.9054
d3-010,2,19,Wrist,348.3329,begin,0.2534,0.8221,-0.9057
d3-010,2,19,Wrist,354.3170,begin,0.2535,0.8221,-0.9057
d3-010,2,19,Wrist,360.3013,begin,0.2543,0.8220,-0.9058
d3-010,2,19,Wrist,366.2849,begin,0.2544,0.8220,-0.9058
d3-010,2,19,Wrist,372.2689,begin,0.2539,0.8226,-0.9062
d3-010,2,19,Wrist,378.2529,begin,0.2540,0.8226,-0.9062
