participant,block,trial,tracked,time_ms,phase,pos_x,pos_y,pos_z
d3-010,4,95,Wrist,0.9980,startbuffer,0.2593,0.8004,-0.8925
d3-010,4,95,Wrist,6.9809,startbuffer,0.2546,0.7992,-0.8882
d3-010,4,95,Wrist,12.9652,startbuffer,0.2546,0.7992,-0.8882
d3-010,4,95,Wrist,18.9492,startbuffer,0.2543,0.7992,-0.8884
d3-010,4,95,Wrist,24.9334,startbuffer,0.2537,0.7996,-0.8885
d3-010,4,95,Wrist,29.9393,startbuffer,0.2537,0.7996,-0.8885
d3-010,4,95,Wrist,35.9233,startbuffer,0.2538,0.7997,-0.8886
d3-010,4,95,Wrist,41.9074,startbuffer,0.2540,0.7996,-0.8886
d3-010,4,95,Wrist,47.8916,startbuffer,0.2543,0.7995,-0.8885
d3-010,4,95,Wrist,53.8757,startbuffer,0.2539,0.7997,-0.8886
d3-010,4,95,Wrist,59.8594,startbuffer,0.2546,0.7993,-0.8883
d3-010,4,95,Wrist,65.8435,begin,0.2547,0.7991,-0.8882
d3-010,4,95,Wrist,71.3607,begin,0.2545,0.7993,-0.8883
d3-010,4,95,Wrist,77.3445,begin,0.2538,0.7998,-0.8886
d3-010,4,95,Wrist,82.9951,begin,0.2538,0.7998,-0.8885
d3-010,4,95,Wrist,88.9784,begin,0.2539,0.7997,-0.8886
d3-010,4,95,Wrist,94.9628,begin,0.2539,0.7996,-0.8884
d3-010,4,95,Wrist,100.9467,begin,0.2546,0.8009,-0.8886
d3-010,4,95,Wrist,106.9308,begin,0.2546,0.8009,-0.8886
d3-010,4,95,Wrist,112.9148,begin,0.2553,0.8004,-0.8885
d3-010,4,95,Wrist,118.8987,begin,0.2554,0.8004,-0.8885
d3-010,4,95,Wrist,124.8828,begin,0.2546,0.8013,-0.8887
d3-010,4,95,Wrist,130.7230,begin,0.2545,0.8015,-0.8887
d3-010,4,95,Wrist,136.7069,begin,0.2551,0.8011,-0.8887
d3-010,4,95,Wrist,141.6936,begin,0.2557,0.8009,-0.8886
d3-010,4,95,Wrist,147.6787,begin,0.2557,0.8009,-0.8886
d3-010,4,95,Wrist,153.6616,begin,0.2546,0.8020,-0.8888
d3-010,4,95,Wrist,159.6462,begin,0.2546,0.8021,-0.8888
d3-010,4,95,Wrist,165.6296,begin,0.2556,0.8014,-0.8887
d3-010,4,95,Wrist,170.7111,begin,0.2555,0.8013,-0.8887
d3-010,4,95,Wrist,176.6840,begin,0.2555,0.8013,-0.8887
d3-010,4,95,Wrist,181.8557,begin,0.2546,0.8024,-0.8888
d3-010,4,95,Wrist,187.8393,begin,0.2546,0.8024,-0.8887
d3-010,4,95,Wrist,193.8237,begin,0.2550,0.8020,-0.8888
d3-010,4,95,Wrist,199.8077,begin,0.2554,0.8019,-0.8886
d3-010,4,95,Wrist,205.7912,begin,0.2547,0.8025,-0.8887
d3-010,4,95,Wrist,211.7755,begin,0.2545,0.8027,-0.8887
d3-010,4,95,Wrist,217.7593,begin,0.2548,0.8025,-0.8887
d3-010,4,95,Wrist,223.7435,begin,0.2553,0.8022,-0.8885
d3-010,4,95,Wrist,229.5632,begin,0.2549,0.8024,-0.8887
d3-010,4,95,Wrist,235.5469,begin,0.2544,0.8030,-0.8887
d3-010,4,95,Wrist,241.5318,begin,0.2544,0.8030,-0.8887
d3-010,4,95,Wrist,247.5152,begin,0.2546,0.8028,-0.8888
d3-010,4,95,Wrist,253.4988,begin,0.2551,0.8026,-0.8886
d3-010,4,95,Wrist,259.4835,begin,0.2543,0.8031,-0.8888
d3-010,4,95,Wrist,265.4674,begin,0.2543,0.8031,-0.8888
d3-010,4,95,Wrist,271.4516,begin,0.2543,0.8031,-0.8888
d3-010,4,95,Wrist,277.4350,begin,0.2553,0.8028,-0.8887
d3-010,4,95,Wrist,282.8832,begin,0.2548,0.8032,-0.8888
d3-010,4,95,Wrist,288.8672,begin,0.2547,0.8033,-0.8888
d3-010,4,95,Wrist,294.3610,begin,0.2547,0.8033,-0.8888
d3-010,4,95,Wrist,300.3452,begin,0.2552,0.8031,-0.8886
d3-010,4,95,Wrist,306.3289,begin,0.2549,0.8031,-0.8888
d3-010,4,95,Wrist,312.3128,begin,0.2549,0.8032,-0.8888
d3-010,4,95,Wrist,318.2966,begin,0.2549,0.8032,-0.8888
d3-010,4,95,Wrist,324.2812,begin,0.2554,0.8029,-0.8885
d3-010,4,95,Wrist,330.2649,begin,0.2554,0.8030,-0.8885
d3-010,4,95,Wrist,336.2490,begin,0.2554,0.8030,-0.8885
d3-010,4,95,Wrist,342.2329,begin,0.2543,0.8036,-0.8887
d3-010,4,95,Wrist,348.2170,begin,0.2543,0.8036,-0.8887
d3-010,4,95,Wrist,354.2009,begin,0.2541,0.8035,-0.8888
d3-010,4,95,Wrist,359.1876,begin,0.2543,0.8034,-0.8888
d3-010,4,95,Wrist,365.1715,begin,0.2542,0.8034,-0.8888
d3-010,4,95,Wrist,372.2374,begin,0.2539,0.8037,-0.8888
d3-010,4,95,Wrist,377.7489,begin,0.2539,0.8037,-0.8888
d3-010,4,95,Wrist,383.7267,begin,0.2542,0.8034,-0.8887
d3-010,4,95,Wrist,388.9705,begin,0.2541,0.8034,-0.8887
d3-010,4,95,Wrist,394.9543,begin,0.2536,0.8038,-0.8887
d3-010,4,95,Wrist,400.9382,begin,0.2534,0.8040,-0.8887
d3-010,4,95,Wrist,406.9226,begin,0.2540,0.8034,-0.8886
d3-010,4,95,Wrist,412.9063,begin,0.2539,0.8035,-0.8886
d3-010,4,95,Wrist,418.8904,begin,0.2534,0.8039,-0.8887
d3-010,4,95,Wrist,424.8746,begin,0.2530,0.8042,-0.8887
d3-010,4,95,Wrist,430.8582,begin,0.2535,0.8038,-0.8886
d3-010,4,95,Wrist,436.8424,begin,0.2536,0.8037,-0.8886
d3-010,4,95,Wrist,442.8261,begin,0.2534,0.8038,-0.8886
d3-010,4,95,Wrist,448.8105,begin,0.2526,0.8045,-0.8887
d3-010,4,95,Wrist,454.7944,begin,0.2529,0.8043,-0.8886
d3-010,4,95,Wrist,460.7781,begin,0.2529,0.8043,-0.8886
d3-010,4,95,Wrist,466.7620,begin,0.2529,0.8043,-0.8886
d3-010,4,95,Wrist,472.7463,begin,0.2523,0.8047,-0.8887
d3-010,4,95,Wrist,478.2418,begin,0.2522,0.8048,-0.8887
d3-010,4,95,Wrist,484.2222,begin,0.2524,0.8046,-0.8886
d3-010,4,95,Wrist,489.8933,begin,0.2530,0.8042,-0.8885
d3-010,4,95,Wrist,495.8775,begin,0.2527,0.8056,-0.8881
d3-010,4,95,Wrist,501.8606,begin,0.2523,0.8060,-0.8881
d3-010,4,95,Wrist,507.8451,begin,0.2528,0.8058,-0.8880
d3-010,4,95,Wrist,513.8293,begin,0.2531,0.8054,-0.8878
d3-010,4,95,Wrist,519.8130,begin,0.2526,0.8061,-0.8879
d3-010,4,95,Wrist,525.7974,begin,0.2521,0.8070,-0.8877
d3-010,4,95,Wrist,531.8953,begin,0.2521,0.8072,-0.8877
d3-010,4,95,Wrist,537.8703,begin,0.2521,0.8069,-0.8875
d3-010,4,95,Wrist,543.8544,begin,0.2520,0.8071,-0.8874
d3-010,4,95,Wrist,549.8381,begin,0.2516,0.8087,-0.8872
d3-010,4,95,Wrist,555.8220,begin,0.2515,0.8090,-0.8871
d3-010,4,95,Wrist,561.8068,begin,0.2516,0.8087,-0.8867
d3-010,4,95,Wrist,567.7902,begin,0.2513,0.8092,-0.8864
d3-010,4,95,Wrist,573.2834,begin,0.2513,0.8097,-0.8862
d3-010,4,95,Wrist,579.2670,begin,0.2507,0.8116,-0.8859
d3-010,4,95,Wrist,585.2512,begin,0.2506,0.8121,-0.8855
d3-010,4,95,Wrist,590.8680,begin,0.2506,0.8125,-0.8846
d3-010,4,95,Wrist,596.8522,begin,0.2506,0.8125,-0.8846
d3-010,4,95,Wrist,602.8359,begin,0.2490,0.8154,-0.8832
d3-010,4,95,Wrist,608.8207,begin,0.2487,0.8161,-0.8826
d3-010,4,95,Wrist,614.8043,begin,0.2487,0.8167,-0.8818
d3-010,4,95,Wrist,620.7881,begin,0.2480,0.8177,-0.8805
