participant,block,trial,tracked,time_ms,phase,pos_x,pos_y,pos_z
d3-010,2,29,Wrist,0.9966,startbuffer,0.2804,0.8199,-0.8866
d3-010,2,29,Wrist,6.4894,startbuffer,0.2764,0.8289,-0.8950
d3-010,2,29,Wrist,12.4738,startbuffer,0.2766,0.8286,-0.8950
d3-010,2,29,Wrist,18.4574,startbuffer,0.2766,0.8286,-0.8950
d3-010,2,29,Wrist,24.4414,startbuffer,0.2757,0.8295,-0.8948
d3-010,2,29,Wrist,30.4255,startbuffer,0.2758,0.8295,-0.8948
d3-010,2,29,Wrist,36.4091,startbuffer,0.2766,0.8286,-0.8951
d3-010,2,29,Wrist,41.9928,startbuffer,0.2766,0.8286,-0.8951
d3-010,2,29,Wrist,47.9767,startbuffer,0.2758,0.8293,-0.8949
d3-010,2,29,Wrist,54.3875,startbuffer,0.2757,0.8295,-0.8948
d3-010,2,29,Wrist,60.3711,startbuffer,0.2764,0.8288,-0.8950
d3-010,2,29,Wrist,66.3555,begin,0.2766,0.8286,-0.8950
d3-010,2,29,Wrist,72.3395,begin,0.2763,0.8290,-0.8950
d3-010,2,29,Wrist,78.3234,begin,0.2761,0.8294,-0.8949
d3-010,2,29,Wrist,84.3075,begin,0.2762,0.8291,-0.8950
d3-010,2,29,Wrist,90.2912,begin,0.2764,0.8289,-0.8950
d3-010,2,29,Wrist,96.2750,begin,0.2764,0.8289,-0.8950
d3-010,2,29,Wrist,102.2591,begin,0.2758,0.8294,-0.8949
d3-010,2,29,Wrist,108.2434,begin,0.2758,0.8294,-0.8949
d3-010,2,29,Wrist,114.2273,begin,0.2767,0.8286,-0.8951
d3-010,2,29,Wrist,120.2116,begin,0.2767,0.8286,-0.8952
d3-010,2,29,Wrist,126.1953,begin,0.2760,0.8294,-0.8950
d3-010,2,29,Wrist,132.1801,begin,0.2759,0.8295,-0.8950
d3-010,2,29,Wrist,138.1631,begin,0.2759,0.8295,-0.8950
d3-010,2,29,Wrist,143.4922,begin,0.2768,0.8287,-0.8952
d3-010,2,29,Wrist,149.4757,begin,0.2768,0.8287,-0.8952
d3-010,2,29,Wrist,155.2962,begin,0.2764,0.8295,-0.8951
d3-010,2,29,Wrist,161.2803,begin,0.2764,0.8295,-0.8951
d3-010,2,29,Wrist,167.2650,begin,0.2770,0.8287,-0.8953
d3-010,2,29,Wrist,173.2484,begin,0.2770,0.8287,-0.8953
d3-010,2,29,Wrist,179.2318,begin,0.2770,0.8287,-0.8953
d3-010,2,29,Wrist,185.2160,begin,0.2766,0.8292,-0.8951
d3-010,2,29,Wrist,191.2006,begin,0.2766,0.8292,-0.8951
d3-010,2,29,Wrist,197.1841,begin,0.2769,0.8287,-0.8953
d3-010,2,29,Wrist,203.1682,begin,0.2769,0.8287,-0.8953
d3-010,2,29,Wrist,209.1526,begin,0.2763,0.8296,-0.8952
d3-010,2,29,Wrist,214.7659,begin,0.2763,0.8296,-0.8952
d3-010,2,29,Wrist,220.7502,begin,0.2771,0.8288,-0.8954
d3-010,2,29,Wrist,226.7341,begin,0.2771,0.8288,-0.8954
d3-010,2,29,Wrist,232.7186,begin,0.2768,0.8294,-0.8954
d3-010,2,29,Wrist,238.6312,begin,0.2767,0.8296,-0.8954
d3-010,2,29,Wrist,244.6152,begin,0.2769,0.8291,-0.8954
d3-010,2,29,Wrist,250.5990,begin,0.2772,0.8287,-0.8954
d3-010,2,29,Wrist,256.0995,begin,0.2772,0.8287,-0.8954
d3-010,2,29,Wrist,262.0831,begin,0.2772,0.8287,-0.8954
d3-010,2,29,Wrist,268.0673,begin,0.2772,0.8287,-0.8954
d3-010,2,29,Wrist,274.0513,begin,0.2772,0.8286,-0.8955
