participant,block,trial,tracked,pos_x,pos_y,pos_z,aperture,time_ms,phase
223,5,118,wrist,0.1896,0.8324,-0.9574,0.0000,0,startbuffer
223,5,118,wrist,0.1896,0.8324,-0.9574,0.0000,4.9865,startbuffer
223,5,118,wrist,0.1896,0.8324,-0.9574,0.0000,9.9728,startbuffer
223,5,118,wrist,0.1901,0.8319,-0.9572,0.0000,14.9603,startbuffer
223,5,118,wrist,0.1901,0.8319,-0.9572,0.0000,19.9466,startbuffer
223,5,118,wrist,0.1895,0.8325,-0.9573,0.0000,24.9331,startbuffer
223,5,118,wrist,0.1894,0.8326,-0.9573,0.0000,29.9198,startbuffer
223,5,118,wrist,0.1894,0.8326,-0.9573,0.0000,34.9065,startbuffer
223,5,118,wrist,0.1897,0.8323,-0.9572,0.0000,39.2527,startbuffer
223,5,118,wrist,0.1899,0.8321,-0.9572,0.0000,44.2303,startbuffer
223,5,118,wrist,0.1899,0.8321,-0.9572,0.0000,49.2168,startbuffer
223,5,118,wrist,0.1899,0.8321,-0.9572,0.0000,54.2028,startbuffer
223,5,118,wrist,0.1899,0.8321,-0.9572,0.0000,59.1899,begin
223,5,118,wrist,0.1899,0.8321,-0.9572,0.0000,64.1766,begin
223,5,118,wrist,0.1899,0.8321,-0.9572,0.0000,69.163,begin
223,5,118,wrist,0.1899,0.8321,-0.9572,0.0000,74.1498,begin
223,5,118,wrist,0.1899,0.8321,-0.9572,0.0000,79.1374,begin
223,5,118,wrist,0.1894,0.8326,-0.9573,0.0000,84.1233,begin
223,5,118,wrist,0.1894,0.8326,-0.9573,0.0000,89.3651,begin
223,5,118,wrist,0.1901,0.8319,-0.9571,0.0000,94.3379,begin
223,5,118,wrist,0.1901,0.8319,-0.9571,0.0000,98.9783,begin
223,5,118,wrist,0.1898,0.8323,-0.9572,0.0000,103.9538,begin
223,5,118,wrist,0.1897,0.8323,-0.9572,0.0000,108.9553,begin
223,5,118,wrist,0.1897,0.8323,-0.9572,0.0000,113.9299,begin
223,5,118,wrist,0.1899,0.8321,-0.9572,0.0000,119.1433,begin
223,5,118,wrist,0.1902,0.8318,-0.9571,0.0000,124.112,begin
223,5,118,wrist,0.1902,0.8318,-0.9571,0.0000,129.0986,begin
223,5,118,wrist,0.1902,0.8318,-0.9571,0.0000,134.0854,begin
223,5,118,wrist,0.1902,0.8318,-0.9571,0.0000,139.0714,begin
223,5,118,wrist,0.1902,0.8318,-0.9571,0.0000,144.0586,begin
