participant,block,trial,tracked,pos_x,pos_y,pos_z,aperture,time_ms,phase
d1-012,4,88,wrist,0.2750,0.6804,-1.4392,0.0000,0,start
d1-012,4,88,wrist,0.2750,0.6804,-1.4392,0.0000,4.9865,start
d1-012,4,88,wrist,0.2750,0.6804,-1.4392,0.0000,9.9732,start
d1-012,4,88,wrist,0.2748,0.6809,-1.4393,0.0000,14.9597,start
d1-012,4,88,wrist,0.2748,0.6809,-1.4393,0.0000,19.9466,start
d1-012,4,88,wrist,0.2747,0.6810,-1.4393,0.0000,24.9337,start
d1-012,4,88,wrist,0.2750,0.6803,-1.4392,0.0000,29.9198,start
d1-012,4,88,wrist,0.2750,0.6804,-1.4392,0.0000,34.9066,start
d1-012,4,88,wrist,0.2749,0.6808,-1.4392,0.0000,39.8929,start
d1-012,4,88,wrist,0.2748,0.6809,-1.4392,0.0000,44.8797,start
d1-012,4,88,wrist,0.2748,0.6809,-1.4392,0.0000,49.8665,start
d1-012,4,88,wrist,0.2748,0.6809,-1.4392,0.0000,54.8535,start
d1-012,4,88,wrist,0.2750,0.6803,-1.4392,0.0000,59.8399,begin
d1-012,4,88,wrist,0.2750,0.6806,-1.4392,0.0000,64.8266,begin
d1-012,4,88,wrist,0.2747,0.6809,-1.4392,0.0000,69.8139,begin
d1-012,4,88,wrist,0.2747,0.6809,-1.4391,0.0000,74.8,begin
d1-012,4,88,wrist,0.2749,0.6803,-1.4391,0.0000,79.7866,begin
d1-012,4,88,wrist,0.2749,0.6803,-1.4391,0.0000,84.773,begin
d1-012,4,88,wrist,0.2749,0.6803,-1.4391,0.0000,89.7603,begin
d1-012,4,88,wrist,0.2748,0.6810,-1.4391,0.0000,94.7467,begin
d1-012,4,88,wrist,0.2748,0.6809,-1.4391,0.0000,99.7338,begin
d1-012,4,88,wrist,0.2749,0.6806,-1.4391,0.0000,104.7201,begin
d1-012,4,88,wrist,0.2749,0.6806,-1.4391,0.0000,109.7069,begin
d1-012,4,88,wrist,0.2750,0.6804,-1.4391,0.0000,114.6934,begin
d1-012,4,88,wrist,0.2749,0.6808,-1.4390,0.0000,119.6799,begin
d1-012,4,88,wrist,0.2749,0.6808,-1.4390,0.0000,124.668,begin
d1-012,4,88,wrist,0.2749,0.6809,-1.4390,0.0000,129.6532,begin
d1-012,4,88,wrist,0.2749,0.6809,-1.4390,0.0000,134.1624,begin
d1-012,4,88,wrist,0.2749,0.6809,-1.4390,0.0000,139.1365,begin
d1-012,4,88,wrist,0.2749,0.6809,-1.4390,0.0000,144.1235,begin
d1-012,4,88,wrist,0.2749,0.6809,-1.4390,0.0000,149.1104,begin
d1-012,4,88,wrist,0.2749,0.6809,-1.4390,0.0000,154.0972,begin
d1-012,4,88,wrist,0.2750,0.6805,-1.4390,0.0000,159.0841,begin
d1-012,4,88,wrist,0.2750,0.6804,-1.4391,0.0000,164.0703,begin
d1-012,4,88,wrist,0.2750,0.6804,-1.4391,0.0000,169.0567,begin
d1-012,4,88,wrist,0.2749,0.6809,-1.4390,0.0000,174.0436,begin
d1-012,4,88,wrist,0.2747,0.6814,-1.4391,0.0000,179.031,begin
d1-012,4,88,wrist,0.2749,0.6809,-1.4390,0.0000,184.0169,begin
d1-012,4,88,wrist,0.2749,0.6809,-1.4390,0.0000,189.0037,begin
d1-012,4,88,wrist,0.2749,0.6809,-1.4390,0.0000,193.9906,begin
