participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,perceivedforearmlength,perceivedforearmlengthratio,noisewrist,noiseelbow,startposition,direction,speed,trialtime
d3-020,12,1,0.3425,0.7608,-0.3397,0.3602,0.7778,-0.5963,0.3513,0.7693,-0.468,0.3583,0.7608,-0.7593,Elbow,0.1629,0.2578,0.296,1.1479,0.1415,0.2293,-0.7491,backward,0.28967,6.9637
