participant,block,trial,tracked,time_ms,phase,pos_x,pos_y,pos_z
d3-004,4,100,Wrist,0.0000,startbuffer,0.2343,0.7686,-0.9034
d3-004,4,100,Wrist,6.9817,startbuffer,0.2290,0.7738,-0.9033
d3-004,4,100,Wrist,12.9655,startbuffer,0.2288,0.7740,-0.9033
d3-004,4,100,Wrist,18.9495,startbuffer,0.2288,0.7740,-0.9033
d3-004,4,100,Wrist,24.9332,startbuffer,0.2288,0.7740,-0.9033
d3-004,4,100,Wrist,30.9172,startbuffer,0.2288,0.7740,-0.9033
d3-004,4,100,Wrist,36.9012,startbuffer,0.2288,0.7740,-0.9033
d3-004,4,100,Wrist,42.8857,startbuffer,0.2288,0.7740,-0.9033
d3-004,4,100,Wrist,48.8693,startbuffer,0.2288,0.7740,-0.9033
d3-004,4,100,Wrist,54.8533,startbuffer,0.2288,0.7740,-0.9033
d3-004,4,100,Wrist,60.2346,startbuffer,0.2288,0.7740,-0.9033
d3-004,4,100,Wrist,66.2188,begin,0.2288,0.7740,-0.9033
d3-004,4,100,Wrist,72.2029,begin,0.2288,0.7740,-0.9033
d3-004,4,100,Wrist,78.1872,begin,0.2291,0.7738,-0.9033
d3-004,4,100,Wrist,84.1711,begin,0.2291,0.7738,-0.9033
d3-004,4,100,Wrist,90.1667,begin,0.2291,0.7738,-0.9033
d3-004,4,100,Wrist,96.1514,begin,0.2291,0.7738,-0.9033
d3-004,4,100,Wrist,102.1349,begin,0.2297,0.7751,-0.9030
d3-004,4,100,Wrist,108.1197,begin,0.2297,0.7750,-0.9030
d3-004,4,100,Wrist,114.1028,begin,0.2297,0.7750,-0.9030
d3-004,4,100,Wrist,120.0870,begin,0.2297,0.7750,-0.9030
d3-004,4,100,Wrist,126.0709,begin,0.2297,0.7750,-0.9030
d3-004,4,100,Wrist,132.0553,begin,0.2297,0.7750,-0.9030
d3-004,4,100,Wrist,138.0480,begin,0.2297,0.7750,-0.9030
d3-004,4,100,Wrist,144.0326,begin,0.2297,0.7750,-0.9030
d3-004,4,100,Wrist,150.0163,begin,0.2297,0.7750,-0.9030
d3-004,4,100,Wrist,156.0595,begin,0.2297,0.7750,-0.9031
d3-004,4,100,Wrist,162.0291,begin,0.2298,0.7749,-0.9031
d3-004,4,100,Wrist,168.0136,begin,0.2298,0.7749,-0.9031
d3-004,4,100,Wrist,173.9970,begin,0.2298,0.7749,-0.9031
d3-004,4,100,Wrist,179.9806,begin,0.2298,0.7749,-0.9031
d3-004,4,100,Wrist,185.9655,begin,0.2298,0.7748,-0.9031
d3-004,4,100,Wrist,191.9486,begin,0.2298,0.7748,-0.9031
d3-004,4,100,Wrist,197.9330,begin,0.2298,0.7748,-0.9031
d3-004,4,100,Wrist,203.9167,begin,0.2298,0.7748,-0.9031
d3-004,4,100,Wrist,209.8812,begin,0.2298,0.7748,-0.9031
d3-004,4,100,Wrist,215.8648,begin,0.2299,0.7748,-0.9032
