participant,block,trial,tracked,time_ms,phase,pos_x,pos_y,pos_z
d3-004,1,14,Wrist,0.0000,startbuffer,0.2814,0.7535,-0.9095
d3-004,1,14,Wrist,6.1057,startbuffer,0.2803,0.7543,-0.9083
d3-004,1,14,Wrist,12.0749,startbuffer,0.2803,0.7543,-0.9083
d3-004,1,14,Wrist,17.9313,startbuffer,0.2803,0.7543,-0.9083
d3-004,1,14,Wrist,23.9152,startbuffer,0.2803,0.7543,-0.9083
d3-004,1,14,Wrist,29.8993,startbuffer,0.2803,0.7543,-0.9083
d3-004,1,14,Wrist,36.2166,startbuffer,0.2803,0.7543,-0.9083
d3-004,1,14,Wrist,42.1838,startbuffer,0.2803,0.7543,-0.9083
d3-004,1,14,Wrist,48.1673,startbuffer,0.2803,0.7543,-0.9083
d3-004,1,14,Wrist,54.1516,startbuffer,0.2803,0.7543,-0.9083
d3-004,1,14,Wrist,59.8443,startbuffer,0.2803,0.7543,-0.9083
d3-004,1,14,Wrist,65.8283,begin,0.2803,0.7543,-0.9083
d3-004,1,14,Wrist,71.8124,begin,0.2803,0.7543,-0.9083
d3-004,1,14,Wrist,77.7966,begin,0.2803,0.7543,-0.9083
d3-004,1,14,Wrist,83.7802,begin,0.2803,0.7543,-0.9083
d3-004,1,14,Wrist,89.2733,begin,0.2803,0.7543,-0.9083
d3-004,1,14,Wrist,94.8374,begin,0.2803,0.7543,-0.9083
d3-004,1,14,Wrist,100.8103,begin,0.2803,0.7543,-0.9083
d3-004,1,14,Wrist,107.7916,begin,0.2803,0.7543,-0.9083
d3-004,1,14,Wrist,113.7754,begin,0.2803,0.7543,-0.9083
d3-004,1,14,Wrist,119.7600,begin,0.2803,0.7543,-0.9083
d3-004,1,14,Wrist,125.7436,begin,0.2802,0.7543,-0.9083
d3-004,1,14,Wrist,131.7278,begin,0.2802,0.7543,-0.9083
d3-004,1,14,Wrist,137.2200,begin,0.2802,0.7543,-0.9083
d3-004,1,14,Wrist,143.2035,begin,0.2802,0.7543,-0.9083
d3-004,1,14,Wrist,149.1879,begin,0.2802,0.7543,-0.9083
d3-004,1,14,Wrist,155.1722,begin,0.2802,0.7543,-0.9083
d3-004,1,14,Wrist,161.1555,begin,0.2802,0.7543,-0.9083
d3-004,1,14,Wrist,167.1399,begin,0.2802,0.7543,-0.9083
d3-004,1,14,Wrist,173.1239,begin,0.2802,0.7543,-0.9083
d3-004,1,14,Wrist,179.1074,begin,0.2802,0.7543,-0.9083
d3-004,1,14,Wrist,185.0924,begin,0.2802,0.7543,-0.9083
d3-004,1,14,Wrist,191.0548,begin,0.2802,0.7543,-0.9083
d3-004,1,14,Wrist,197.0387,begin,0.2802,0.7543,-0.9083
d3-004,1,14,Wrist,203.0231,begin,0.2802,0.7543,-0.9083
d3-004,1,14,Wrist,209.0070,begin,0.2802,0.7543,-0.9083
d3-004,1,14,Wrist,214.9907,begin,0.2802,0.7543,-0.9083
d3-004,1,14,Wrist,220.9749,begin,0.2802,0.7543,-0.9083
