experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,landmarkstimulus_estimates_location_0,manual_reach_vive_wrist_movement_steamvr_location_0,manual_reach_ppt_hand_movement_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_ppt_tool_movement_location_0
2_toolusenotinVR,206,1,51,3,15,1334.291,1340.063,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T051.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T051.csv
2_toolusenotinVR,206,1,52,3,16,1343.02,1349.105,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T052.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T052.csv
2_toolusenotinVR,206,1,53,3,17,1352.06,1358.401,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T053.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T053.csv
2_toolusenotinVR,206,1,54,3,18,1362.466,1368.452,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T054.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T054.csv
2_toolusenotinVR,206,1,55,3,19,1374.527,1380.879,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T055.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T055.csv
2_toolusenotinVR,206,1,56,3,20,1389.065,1396.462,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T056.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T056.csv
2_toolusenotinVR,206,1,57,3,21,1399.416,1404.835,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T057.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T057.csv
2_toolusenotinVR,206,1,58,3,22,1407.823,1413.354,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T058.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T058.csv
2_toolusenotinVR,206,1,59,3,23,1423.159,1429.268,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T059.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T059.csv
2_toolusenotinVR,206,1,60,3,24,1432.222,1438.486,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T060.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T060.csv
2_toolusenotinVR,206,1,61,3,25,1441.439,1446.626,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T061.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T061.csv
2_toolusenotinVR,206,1,62,3,26,1449.581,1456.044,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T062.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T062.csv
2_toolusenotinVR,206,1,63,3,27,1458.998,1466.761,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T063.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T063.csv
2_toolusenotinVR,206,1,64,3,28,1469.715,1475.046,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T064.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T064.csv
2_toolusenotinVR,206,1,65,3,29,1478,1484.775,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T065.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T065.csv
2_toolusenotinVR,206,1,66,3,30,1487.73,1494.515,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T066.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T066.csv
2_toolusenotinVR,206,1,67,3,31,1497.469,1503.111,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T067.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T067.csv
2_toolusenotinVR,206,1,68,3,32,1506.065,1512.129,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T068.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T068.csv
2_toolusenotinVR,206,1,69,3,33,1515.083,1521.202,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T069.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T069.csv
2_toolusenotinVR,206,1,70,3,34,1524.156,1529.554,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T070.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T070.csv
2_toolusenotinVR,206,1,71,3,35,1532.508,1538.883,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T071.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T071.csv
2_toolusenotinVR,206,1,72,3,36,1541.837,1547.034,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T072.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T072.csv
2_toolusenotinVR,206,1,73,3,37,1549.989,1559.817,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T073.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T073.csv
2_toolusenotinVR,206,1,74,3,38,1562.771,1569.224,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T074.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T074.csv
2_toolusenotinVR,206,1,75,3,39,1572.178,1578.453,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T075.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T075.csv
2_toolusenotinVR,206,1,76,3,40,1581.406,1588.448,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T076.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T076.csv
2_toolusenotinVR,206,1,77,3,41,1591.402,1598.909,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T077.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T077.csv
2_toolusenotinVR,206,1,78,3,42,1601.864,1609.672,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T078.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T078.csv
2_toolusenotinVR,206,1,79,3,43,1612.626,1620.755,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T079.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T079.csv
2_toolusenotinVR,206,1,80,3,44,1623.709,1630.163,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T080.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T080.csv
2_toolusenotinVR,206,1,81,3,45,1633.116,1639.935,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T081.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T081.csv
2_toolusenotinVR,206,1,82,3,46,1642.889,1648.764,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T082.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T082.csv
2_toolusenotinVR,206,1,83,3,47,1651.718,1657.723,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T083.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T083.csv
2_toolusenotinVR,206,1,84,3,48,1660.681,1667.222,,,,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T084.csv,2_toolusenotinVR/206/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T084.csv
2_toolusenotinVR,206,1,85,4,1,1833.433,1838.675,,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T085.csv,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T085.csv,,
2_toolusenotinVR,206,1,86,4,2,1841.629,1846.882,,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T086.csv,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T086.csv,,
2_toolusenotinVR,206,1,87,4,3,1849.836,1854.89,,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T087.csv,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T087.csv,,
2_toolusenotinVR,206,1,88,4,4,1857.843,1863.274,,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T088.csv,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T088.csv,,
2_toolusenotinVR,206,1,89,4,5,1866.229,1871.292,,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T089.csv,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T089.csv,,
2_toolusenotinVR,206,1,90,4,6,1874.247,1878.522,,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T090.csv,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T090.csv,,
2_toolusenotinVR,206,1,91,4,7,1881.477,1886.23,,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T091.csv,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T091.csv,,
2_toolusenotinVR,206,1,92,4,8,1889.184,1893.738,,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T092.csv,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T092.csv,,
2_toolusenotinVR,206,1,93,4,9,1896.691,1901.378,,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T093.csv,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T093.csv,,
2_toolusenotinVR,206,1,94,4,10,1904.332,1909.364,,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T094.csv,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T094.csv,,
2_toolusenotinVR,206,1,95,4,11,1912.318,1917.604,,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T095.csv,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T095.csv,,
2_toolusenotinVR,206,1,96,4,12,1920.558,1925.645,,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T096.csv,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T096.csv,,
2_toolusenotinVR,206,1,97,4,13,1928.599,1934.085,,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T097.csv,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T097.csv,,
2_toolusenotinVR,206,1,98,4,14,1937.039,1942.248,,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T098.csv,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T098.csv,,
2_toolusenotinVR,206,1,99,4,15,1945.202,1976.299,,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T099.csv,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T099.csv,,
2_toolusenotinVR,206,1,100,4,16,1979.253,1984.072,,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T100.csv,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T100.csv,,
2_toolusenotinVR,206,1,101,4,17,1987.027,1992.235,,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T101.csv,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T101.csv,,
2_toolusenotinVR,206,1,102,4,18,2007.94,2012.792,,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T102.csv,2_toolusenotinVR/206/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T102.csv,,
2_toolusenotinVR,206,1,103,5,1,2201.37,2202.559,2_toolusenotinVR/206/S001/trackers/landmark/landmarkstimulus_estimates_T103.csv,,,,
2_toolusenotinVR,206,1,104,5,2,2206.612,2207.757,2_toolusenotinVR/206/S001/trackers/landmark/landmarkstimulus_estimates_T104.csv,,,,
2_toolusenotinVR,206,1,105,5,3,2211.81,2213.687,2_toolusenotinVR/206/S001/trackers/landmark/landmarkstimulus_estimates_T105.csv,,,,
2_toolusenotinVR,206,1,106,5,4,2217.729,2219.495,2_toolusenotinVR/206/S001/trackers/landmark/landmarkstimulus_estimates_T106.csv,,,,
2_toolusenotinVR,206,1,107,5,5,2223.548,2224.825,2_toolusenotinVR/206/S001/trackers/landmark/landmarkstimulus_estimates_T107.csv,,,,
2_toolusenotinVR,206,1,108,5,6,2228.858,2232.644,2_toolusenotinVR/206/S001/trackers/landmark/landmarkstimulus_estimates_T108.csv,,,,
2_toolusenotinVR,206,1,109,5,7,2236.696,2240.396,2_toolusenotinVR/206/S001/trackers/landmark/landmarkstimulus_estimates_T109.csv,,,,
2_toolusenotinVR,206,1,110,5,8,2244.438,2249.748,2_toolusenotinVR/206/S001/trackers/landmark/landmarkstimulus_estimates_T110.csv,,,,
2_toolusenotinVR,206,1,111,5,9,2253.79,2256.311,2_toolusenotinVR/206/S001/trackers/landmark/landmarkstimulus_estimates_T111.csv,,,,
2_toolusenotinVR,206,1,112,5,10,2260.364,2261.197,2_toolusenotinVR/206/S001/trackers/landmark/landmarkstimulus_estimates_T112.csv,,,,
2_toolusenotinVR,206,1,113,5,11,2265.24,2267.45,2_toolusenotinVR/206/S001/trackers/landmark/landmarkstimulus_estimates_T113.csv,,,,
2_toolusenotinVR,206,1,114,5,12,2271.493,2272.992,2_toolusenotinVR/206/S001/trackers/landmark/landmarkstimulus_estimates_T114.csv,,,,
2_toolusenotinVR,206,1,115,5,13,2277.034,2278.644,2_toolusenotinVR/206/S001/trackers/landmark/landmarkstimulus_estimates_T115.csv,,,,
