participant,block,trial,phase,time_ms,tracker,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,velocity_x,velocity_y,velocity_z
d3-007,4,86,startbuffer,22.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,startbuffer,22.0000,stimulus,-0.0062,0.8052,-0.4930,0.0080,-0.0119,0.7083,0.7057,-0.0005,0.0010,-0.0007
d3-007,4,86,startbuffer,22.0000,origin,-0.0002,0.0090,0.0000,0.0015,0.0014,0.7022,0.7079,-0.0011,0.0006,-0.0016
d3-007,4,86,startbuffer,27.0000,right_hand,0.3047,0.7824,-0.9331,0.5232,-0.7728,0.3127,-0.1765,-0.0047,-0.0012,-0.0017
d3-007,4,86,startbuffer,27.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,startbuffer,27.0000,stimulus,-0.0062,0.8052,-0.4930,0.0080,-0.0119,0.7083,0.7057,-0.0005,0.0010,-0.0005
d3-007,4,86,startbuffer,27.0000,origin,-0.0002,0.0090,0.0000,0.0016,0.0014,0.7044,0.7101,-0.0011,0.0005,-0.0014
d3-007,4,86,startbuffer,32.0000,right_hand,0.3047,0.7824,-0.9331,0.5233,-0.7729,0.3126,-0.1764,-0.0048,-0.0010,-0.0020
d3-007,4,86,startbuffer,32.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,startbuffer,32.0000,stimulus,-0.0062,0.8052,-0.4930,0.0080,-0.0119,0.7083,0.7057,-0.0006,0.0008,-0.0006
d3-007,4,86,startbuffer,32.0000,origin,-0.0002,0.0090,0.0000,0.0016,0.0014,0.7048,0.7106,-0.0010,0.0005,-0.0014
d3-007,4,86,startbuffer,37.0000,right_hand,0.3047,0.7825,-0.9331,0.5233,-0.7729,0.3125,-0.1764,-0.0054,-0.0001,-0.0021
d3-007,4,86,startbuffer,37.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,startbuffer,37.0000,stimulus,-0.0062,0.8052,-0.4930,0.0080,-0.0119,0.7083,0.7057,-0.0004,0.0009,-0.0006
d3-007,4,86,startbuffer,37.0000,origin,-0.0002,0.0090,-0.0001,0.0015,0.0014,0.7039,0.7096,-0.0015,0.0012,-0.0007
d3-007,4,86,startbuffer,42.0000,right_hand,0.3046,0.7825,-0.9331,0.5234,-0.7729,0.3124,-0.1763,-0.0060,0.0003,-0.0023
d3-007,4,86,startbuffer,42.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,startbuffer,42.0000,stimulus,-0.0062,0.8052,-0.4930,0.0080,-0.0119,0.7083,0.7057,-0.0004,0.0009,-0.0006
d3-007,4,86,startbuffer,42.0000,origin,-0.0002,0.0090,-0.0001,0.0015,0.0014,0.7029,0.7086,-0.0014,0.0014,-0.0008
d3-007,4,86,startbuffer,46.0000,right_hand,0.3046,0.7825,-0.9331,0.5234,-0.7729,0.3124,-0.1762,-0.0062,0.0003,-0.0024
d3-007,4,86,startbuffer,46.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,startbuffer,46.0000,stimulus,-0.0062,0.8052,-0.4930,0.0080,-0.0119,0.7083,0.7057,-0.0007,0.0004,-0.0002
d3-007,4,86,startbuffer,46.0000,origin,-0.0002,0.0090,-0.0001,0.0015,0.0014,0.7019,0.7075,-0.0009,0.0019,0.0000
d3-007,4,86,startbuffer,51.0000,right_hand,0.3045,0.7825,-0.9331,0.5235,-0.7730,0.3123,-0.1760,-0.0061,0.0005,-0.0024
d3-007,4,86,startbuffer,51.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,startbuffer,51.0000,stimulus,-0.0062,0.8052,-0.4930,0.0080,-0.0119,0.7083,0.7057,-0.0007,0.0004,-0.0001
d3-007,4,86,startbuffer,51.0000,origin,-0.0002,0.0091,-0.0001,0.0015,0.0014,0.7017,0.7073,-0.0010,0.0017,0.0001
d3-007,4,86,startbuffer,56.0000,right_hand,0.3045,0.7825,-0.9331,0.5235,-0.7730,0.3122,-0.1759,-0.0059,0.0007,-0.0024
d3-007,4,86,startbuffer,56.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,startbuffer,56.0000,stimulus,-0.0062,0.8052,-0.4930,0.0080,-0.0119,0.7084,0.7058,-0.0008,0.0002,-0.0003
d3-007,4,86,startbuffer,56.0000,origin,-0.0002,0.0090,-0.0001,0.0015,0.0014,0.7049,0.7105,-0.0008,0.0015,-0.0003
d3-007,4,86,begin,61.0000,right_hand,0.3044,0.7824,-0.9330,0.5236,-0.7730,0.3122,-0.1757,-0.0060,-0.0003,-0.0032
d3-007,4,86,begin,61.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,begin,61.0000,stimulus,-0.0062,0.8052,-0.4930,0.0080,-0.0119,0.7083,0.7056,-0.0004,0.0002,-0.0007
d3-007,4,86,begin,61.0000,origin,-0.0001,0.0090,-0.0001,0.0015,0.0014,0.7060,0.7117,0.0003,0.0012,-0.0004
d3-007,4,86,begin,66.0000,right_hand,0.3044,0.7824,-0.9330,0.5236,-0.7730,0.3121,-0.1756,-0.0056,-0.0003,-0.0036
d3-007,4,86,begin,66.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,begin,66.0000,stimulus,-0.0062,0.8052,-0.4931,0.0080,-0.0119,0.7084,0.7056,-0.0004,0.0008,-0.0002
d3-007,4,86,begin,66.0000,origin,-0.0001,0.0090,-0.0001,0.0015,0.0014,0.7038,0.7095,0.0003,0.0012,-0.0001
d3-007,4,86,begin,71.0000,right_hand,0.3044,0.7824,-0.9330,0.5236,-0.7730,0.3121,-0.1756,-0.0050,-0.0010,-0.0040
d3-007,4,86,begin,71.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,begin,71.0000,stimulus,-0.0062,0.8052,-0.4931,0.0080,-0.0119,0.7084,0.7057,-0.0003,0.0010,-0.0003
d3-007,4,86,begin,71.0000,origin,-0.0001,0.0091,-0.0001,0.0016,0.0014,0.7016,0.7073,0.0006,0.0015,0.0005
d3-007,4,86,begin,76.0000,right_hand,0.3044,0.7824,-0.9330,0.5237,-0.7730,0.3121,-0.1756,-0.0050,-0.0010,-0.0040
d3-007,4,86,begin,76.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,begin,76.0000,stimulus,-0.0062,0.8052,-0.4931,0.0080,-0.0119,0.7084,0.7057,-0.0005,0.0008,-0.0005
d3-007,4,86,begin,76.0000,origin,-0.0001,0.0091,-0.0001,0.0016,0.0014,0.7044,0.7101,0.0006,0.0016,0.0004
d3-007,4,86,begin,81.0000,right_hand,0.3044,0.7824,-0.9329,0.5237,-0.7730,0.3120,-0.1756,-0.0047,-0.0013,-0.0040
d3-007,4,86,begin,81.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,begin,81.0000,stimulus,-0.0062,0.8052,-0.4931,0.0080,-0.0119,0.7084,0.7057,-0.0005,0.0008,-0.0005
d3-007,4,86,begin,81.0000,origin,-0.0001,0.0090,-0.0001,0.0015,0.0015,0.7017,0.7074,0.0008,0.0013,-0.0004
d3-007,4,86,begin,85.0000,right_hand,0.3045,0.7824,-0.9330,0.5237,-0.7730,0.3121,-0.1756,-0.0034,-0.0013,-0.0030
d3-007,4,86,begin,85.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,begin,85.0000,stimulus,-0.0062,0.8052,-0.4931,0.0080,-0.0119,0.7084,0.7057,-0.0005,0.0004,-0.0005
d3-007,4,86,begin,85.0000,origin,-0.0001,0.0090,-0.0001,0.0015,0.0015,0.7045,0.7101,0.0007,0.0011,-0.0005
d3-007,4,86,begin,90.0000,right_hand,0.3045,0.7824,-0.9330,0.5236,-0.7730,0.3121,-0.1756,-0.0030,-0.0014,-0.0028
d3-007,4,86,begin,90.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,begin,90.0000,stimulus,-0.0062,0.8052,-0.4931,0.0080,-0.0119,0.7084,0.7057,-0.0005,0.0004,-0.0004
d3-007,4,86,begin,90.0000,origin,0.0000,0.0090,-0.0001,0.0016,0.0015,0.7038,0.7095,0.0010,0.0010,0.0000
d3-007,4,86,begin,95.0000,right_hand,0.3044,0.7824,-0.9330,0.5236,-0.7730,0.3121,-0.1757,-0.0024,-0.0018,-0.0019
d3-007,4,86,begin,95.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,begin,95.0000,stimulus,-0.0063,0.8052,-0.4931,0.0080,-0.0119,0.7085,0.7058,-0.0006,0.0003,-0.0005
d3-007,4,86,begin,95.0000,origin,0.0000,0.0090,-0.0001,0.0016,0.0015,0.7046,0.7103,0.0010,0.0011,0.0000
d3-007,4,86,begin,100.0000,right_hand,0.3044,0.7824,-0.9330,0.5236,-0.7731,0.3121,-0.1757,-0.0022,-0.0022,-0.0017
d3-007,4,86,begin,100.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,begin,100.0000,stimulus,-0.0063,0.8052,-0.4930,0.0080,-0.0119,0.7085,0.7057,-0.0006,0.0005,-0.0005
d3-007,4,86,begin,100.0000,origin,0.0000,0.0090,-0.0001,0.0015,0.0015,0.7050,0.7107,0.0011,0.0009,-0.0004
d3-007,4,86,begin,105.0000,right_hand,0.3044,0.7824,-0.9330,0.5235,-0.7731,0.3121,-0.1757,-0.0020,-0.0022,-0.0013
d3-007,4,86,begin,105.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,begin,105.0000,stimulus,-0.0063,0.8052,-0.4930,0.0080,-0.0119,0.7084,0.7057,-0.0005,-0.0001,-0.0011
d3-007,4,86,begin,105.0000,origin,0.0000,0.0090,-0.0001,0.0015,0.0015,0.7051,0.7109,0.0010,0.0008,-0.0005
d3-007,4,86,begin,110.0000,right_hand,0.3044,0.7824,-0.9330,0.5235,-0.7731,0.3121,-0.1757,-0.0019,-0.0024,-0.0014
d3-007,4,86,begin,110.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,begin,110.0000,stimulus,-0.0063,0.8052,-0.4930,0.0080,-0.0119,0.7083,0.7057,-0.0005,0.0000,-0.0009
d3-007,4,86,begin,110.0000,origin,0.0000,0.0090,-0.0001,0.0015,0.0014,0.7041,0.7099,0.0012,0.0013,0.0003
d3-007,4,86,begin,115.0000,right_hand,0.3044,0.7824,-0.9330,0.5234,-0.7732,0.3121,-0.1757,-0.0017,-0.0026,-0.0012
d3-007,4,86,begin,115.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,begin,115.0000,stimulus,-0.0063,0.8052,-0.4930,0.0080,-0.0119,0.7083,0.7057,-0.0004,0.0001,-0.0008
d3-007,4,86,begin,115.0000,origin,0.0000,0.0090,-0.0001,0.0015,0.0014,0.7053,0.7110,0.0012,0.0010,0.0000
d3-007,4,86,begin,120.0000,right_hand,0.3044,0.7824,-0.9330,0.5233,-0.7732,0.3121,-0.1757,-0.0018,-0.0028,-0.0011
d3-007,4,86,begin,120.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,begin,120.0000,stimulus,-0.0062,0.8052,-0.4930,0.0080,-0.0119,0.7084,0.7058,-0.0004,0.0001,-0.0007
d3-007,4,86,begin,120.0000,origin,0.0000,0.0090,-0.0001,0.0015,0.0014,0.7040,0.7097,0.0011,0.0012,-0.0001
d3-007,4,86,begin,125.0000,right_hand,0.3044,0.7823,-0.9330,0.5233,-0.7733,0.3121,-0.1757,-0.0018,-0.0028,-0.0011
d3-007,4,86,begin,125.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,begin,125.0000,stimulus,-0.0062,0.8052,-0.4930,0.0080,-0.0119,0.7084,0.7058,-0.0003,0.0002,-0.0008
d3-007,4,86,begin,125.0000,origin,0.0000,0.0091,-0.0001,0.0015,0.0014,0.7049,0.7106,0.0011,0.0012,-0.0002
d3-007,4,86,begin,130.0000,right_hand,0.3044,0.7823,-0.9330,0.5232,-0.7733,0.3121,-0.1757,-0.0017,-0.0028,-0.0006
d3-007,4,86,begin,130.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,begin,130.0000,stimulus,-0.0062,0.8052,-0.4930,0.0080,-0.0119,0.7085,0.7058,-0.0002,0.0004,-0.0009
d3-007,4,86,begin,130.0000,origin,0.0000,0.0090,-0.0001,0.0015,0.0014,0.7048,0.7105,0.0010,0.0010,-0.0003
d3-007,4,86,begin,135.0000,right_hand,0.3044,0.7823,-0.9330,0.5231,-0.7733,0.3121,-0.1758,-0.0017,-0.0028,-0.0006
d3-007,4,86,begin,135.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,begin,135.0000,stimulus,-0.0062,0.8052,-0.4929,0.0080,-0.0119,0.7084,0.7057,-0.0003,0.0003,-0.0009
d3-007,4,86,begin,135.0000,origin,0.0000,0.0090,-0.0001,0.0015,0.0014,0.7047,0.7104,0.0010,0.0011,-0.0002
d3-007,4,86,begin,140.0000,right_hand,0.3043,0.7822,-0.9332,0.5231,-0.7734,0.3120,-0.1757,-0.0021,-0.0039,0.0012
d3-007,4,86,begin,140.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,begin,140.0000,stimulus,-0.0062,0.8052,-0.4929,0.0080,-0.0119,0.7083,0.7057,-0.0003,0.0001,-0.0008
d3-007,4,86,begin,140.0000,origin,0.0000,0.0091,-0.0001,0.0015,0.0014,0.7028,0.7084,0.0005,0.0015,0.0006
d3-007,4,86,begin,145.0000,right_hand,0.3042,0.7822,-0.9332,0.5230,-0.7735,0.3120,-0.1757,-0.0032,-0.0035,0.0014
d3-007,4,86,begin,145.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,begin,145.0000,stimulus,-0.0062,0.8052,-0.4929,0.0080,-0.0119,0.7083,0.7057,-0.0003,0.0003,-0.0007
d3-007,4,86,begin,145.0000,origin,0.0000,0.0091,-0.0002,0.0015,0.0014,0.7027,0.7084,0.0009,0.0016,0.0007
d3-007,4,86,begin,150.0000,right_hand,0.3042,0.7822,-0.9332,0.5229,-0.7735,0.3120,-0.1758,-0.0034,-0.0033,0.0016
d3-007,4,86,begin,150.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,begin,150.0000,stimulus,-0.0062,0.8052,-0.4929,0.0080,-0.0119,0.7084,0.7057,-0.0005,0.0003,-0.0007
d3-007,4,86,begin,150.0000,origin,-0.0001,0.0090,-0.0002,0.0015,0.0014,0.7045,0.7101,0.0000,0.0003,0.0005
d3-007,4,86,begin,154.0000,right_hand,0.3041,0.7822,-0.9333,0.5229,-0.7735,0.3120,-0.1758,-0.0034,-0.0033,0.0016
d3-007,4,86,begin,154.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,begin,154.0000,stimulus,-0.0062,0.8052,-0.4929,0.0080,-0.0119,0.7084,0.7058,-0.0004,0.0003,-0.0007
d3-007,4,86,begin,154.0000,origin,-0.0001,0.0090,-0.0002,0.0015,0.0014,0.7028,0.7084,0.0000,0.0002,0.0006
d3-007,4,86,begin,159.0000,right_hand,0.3041,0.7822,-0.9333,0.5228,-0.7736,0.3120,-0.1758,-0.0035,-0.0028,0.0016
d3-007,4,86,begin,159.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,begin,159.0000,stimulus,-0.0060,0.8052,-0.4931,0.0080,-0.0119,0.7084,0.7057,0.0005,0.0005,0.0004
d3-007,4,86,begin,159.0000,origin,-0.0001,0.0090,-0.0002,0.0015,0.0014,0.7057,0.7114,0.0000,0.0005,0.0008
d3-007,4,86,begin,164.0000,right_hand,0.3041,0.7822,-0.9333,0.5228,-0.7736,0.3120,-0.1758,-0.0035,-0.0028,0.0016
d3-007,4,86,begin,164.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,begin,164.0000,stimulus,-0.0060,0.8052,-0.4931,0.0080,-0.0119,0.7084,0.7056,0.0005,0.0005,0.0004
d3-007,4,86,begin,164.0000,origin,0.0000,0.0090,-0.0002,0.0015,0.0014,0.7057,0.7113,0.0007,0.0002,0.0009
d3-007,4,86,begin,170.0000,right_hand,0.3041,0.7822,-0.9333,0.5228,-0.7736,0.3120,-0.1757,-0.0040,-0.0026,0.0009
d3-007,4,86,begin,170.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,begin,170.0000,stimulus,-0.0060,0.8053,-0.4931,0.0080,-0.0119,0.7084,0.7057,0.0006,0.0007,0.0003
d3-007,4,86,begin,170.0000,origin,0.0000,0.0090,-0.0002,0.0015,0.0014,0.7029,0.7085,0.0007,0.0006,0.0009
d3-007,4,86,begin,175.0000,right_hand,0.3041,0.7822,-0.9333,0.5228,-0.7736,0.3120,-0.1757,-0.0042,-0.0023,0.0007
d3-007,4,86,begin,175.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,begin,175.0000,stimulus,-0.0060,0.8053,-0.4931,0.0080,-0.0119,0.7083,0.7056,0.0006,0.0005,0.0003
d3-007,4,86,begin,175.0000,origin,0.0000,0.0090,-0.0002,0.0015,0.0014,0.7023,0.7079,0.0007,0.0006,0.0009
d3-007,4,86,begin,180.0000,right_hand,0.3040,0.7822,-0.9332,0.5227,-0.7737,0.3120,-0.1757,-0.0042,-0.0019,0.0002
d3-007,4,86,begin,180.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,begin,180.0000,stimulus,-0.0060,0.8053,-0.4931,0.0080,-0.0119,0.7083,0.7056,0.0004,0.0004,0.0003
d3-007,4,86,begin,180.0000,origin,0.0000,0.0090,-0.0002,0.0015,0.0014,0.7033,0.7089,0.0010,0.0002,0.0006
d3-007,4,86,begin,184.0000,right_hand,0.3040,0.7822,-0.9332,0.5227,-0.7737,0.3119,-0.1757,-0.0042,-0.0019,0.0002
d3-007,4,86,begin,184.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,begin,184.0000,stimulus,-0.0060,0.8053,-0.4931,0.0080,-0.0119,0.7084,0.7057,0.0004,0.0004,0.0004
d3-007,4,86,begin,184.0000,origin,0.0000,0.0090,-0.0002,0.0015,0.0014,0.7046,0.7103,0.0006,0.0006,0.0003
d3-007,4,86,begin,189.0000,right_hand,0.3040,0.7821,-0.9332,0.5227,-0.7737,0.3119,-0.1756,-0.0040,-0.0023,-0.0005
d3-007,4,86,begin,189.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,begin,189.0000,stimulus,-0.0060,0.8053,-0.4931,0.0080,-0.0119,0.7084,0.7057,0.0002,0.0005,0.0004
d3-007,4,86,begin,189.0000,origin,-0.0001,0.0089,-0.0001,0.0015,0.0014,0.7042,0.7098,0.0000,-0.0003,-0.0003
d3-007,4,86,begin,194.0000,right_hand,0.3040,0.7821,-0.9332,0.5227,-0.7737,0.3119,-0.1756,-0.0040,-0.0023,-0.0005
d3-007,4,86,begin,194.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,begin,194.0000,stimulus,-0.0062,0.8050,-0.4931,0.0080,-0.0119,0.7084,0.7057,-0.0008,-0.0008,0.0002
d3-007,4,86,begin,194.0000,origin,-0.0001,0.0089,-0.0001,0.0015,0.0014,0.7043,0.7099,-0.0002,-0.0001,0.0000
d3-007,4,86,begin,199.0000,right_hand,0.3040,0.7821,-0.9332,0.5227,-0.7738,0.3119,-0.1756,-0.0044,-0.0019,-0.0006
d3-007,4,86,begin,199.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,begin,199.0000,stimulus,-0.0063,0.8050,-0.4931,0.0080,-0.0119,0.7083,0.7057,-0.0017,-0.0012,-0.0007
d3-007,4,86,begin,199.0000,origin,-0.0001,0.0089,-0.0001,0.0015,0.0014,0.7031,0.7087,-0.0003,-0.0001,-0.0001
d3-007,4,86,begin,204.0000,right_hand,0.3040,0.7820,-0.9332,0.5227,-0.7738,0.3118,-0.1756,-0.0044,-0.0019,-0.0006
d3-007,4,86,begin,204.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,begin,204.0000,stimulus,-0.0063,0.8050,-0.4931,0.0080,-0.0119,0.7084,0.7058,-0.0017,-0.0012,-0.0007
d3-007,4,86,begin,204.0000,origin,-0.0001,0.0090,-0.0001,0.0015,0.0014,0.7031,0.7087,-0.0007,-0.0001,-0.0004
d3-007,4,86,begin,209.0000,right_hand,0.3040,0.7820,-0.9332,0.5227,-0.7738,0.3118,-0.1755,-0.0051,-0.0016,-0.0006
d3-007,4,86,begin,209.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,begin,209.0000,stimulus,-0.0063,0.8050,-0.4931,0.0080,-0.0119,0.7083,0.7057,-0.0018,-0.0011,-0.0007
d3-007,4,86,begin,209.0000,origin,-0.0001,0.0090,-0.0001,0.0015,0.0014,0.7060,0.7117,-0.0004,0.0007,-0.0003
d3-007,4,86,begin,214.0000,right_hand,0.3039,0.7820,-0.9332,0.5227,-0.7738,0.3117,-0.1754,-0.0052,-0.0015,-0.0005
d3-007,4,86,begin,214.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,begin,214.0000,stimulus,-0.0063,0.8050,-0.4931,0.0080,-0.0119,0.7084,0.7058,-0.0018,-0.0009,-0.0008
d3-007,4,86,begin,214.0000,origin,-0.0001,0.0090,-0.0001,0.0015,0.0014,0.7053,0.7110,-0.0004,0.0008,-0.0004
d3-007,4,86,begin,219.0000,right_hand,0.3039,0.7820,-0.9332,0.5227,-0.7739,0.3117,-0.1754,-0.0052,-0.0013,-0.0004
d3-007,4,86,begin,219.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,86,begin,219.0000,stimulus,-0.0063,0.8050,-0.4931,0.0080,-0.0119,0.7083,0.7057,-0.0018,-0.0009,-0.0007
d3-007,4,86,begin,219.0000,origin,-0.0001,0.0090,-0.0001,0.0015,0.0014,0.7020,0.7077,-0.0003,0.0008,-0.0007
d3-007,4,86,begin,224.0000,right_hand,0.3039,0.7820,-0.9332,0.5227,-0.7739,0.3116,-0.1753,-0.0053,-0.0015,-0.0004
d3-007,4,86,begin,224.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
