participant,block,trial,phase,time_ms,tracker,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,velocity_x,velocity_y,velocity_z
d3-007,4,100,startbuffer,1.0000,right_hand,0.3075,0.7967,-0.9156,0.5773,-0.7604,0.2391,-0.1770,-0.0011,-0.0007,0.0005
d3-007,4,100,startbuffer,1.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,100,startbuffer,1.0000,stimulus,-0.0005,0.8062,-0.4934,0.0071,-0.0118,0.7083,0.7057,0.0013,0.0006,0.0004
d3-007,4,100,startbuffer,1.0000,origin,-0.0001,0.0091,0.0001,0.0015,0.0015,0.7044,0.7106,-0.0006,0.0004,-0.0012
d3-007,4,100,startbuffer,6.0000,right_hand,0.3075,0.7967,-0.9156,0.5773,-0.7604,0.2390,-0.1770,-0.0008,-0.0009,0.0009
d3-007,4,100,startbuffer,6.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,100,startbuffer,6.0000,stimulus,-0.0005,0.8062,-0.4934,0.0071,-0.0118,0.7083,0.7057,0.0014,0.0007,0.0006
d3-007,4,100,startbuffer,6.0000,origin,-0.0001,0.0091,0.0001,0.0015,0.0015,0.7031,0.7093,-0.0006,0.0003,-0.0013
d3-007,4,100,startbuffer,11.0000,right_hand,0.3075,0.7967,-0.9156,0.5773,-0.7605,0.2390,-0.1770,-0.0008,-0.0010,0.0010
d3-007,4,100,startbuffer,11.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,100,startbuffer,11.0000,stimulus,-0.0005,0.8062,-0.4934,0.0071,-0.0118,0.7082,0.7057,0.0014,0.0005,0.0006
d3-007,4,100,startbuffer,11.0000,origin,-0.0001,0.0091,0.0001,0.0015,0.0014,0.7054,0.7116,-0.0003,-0.0002,-0.0015
d3-007,4,100,startbuffer,16.0000,right_hand,0.3075,0.7967,-0.9156,0.5772,-0.7605,0.2390,-0.1770,-0.0005,-0.0007,0.0011
d3-007,4,100,startbuffer,16.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,100,startbuffer,16.0000,stimulus,-0.0005,0.8062,-0.4934,0.0071,-0.0118,0.7082,0.7056,0.0015,0.0009,0.0009
d3-007,4,100,startbuffer,16.0000,origin,-0.0001,0.0091,0.0001,0.0015,0.0015,0.7008,0.7070,-0.0003,-0.0002,-0.0014
d3-007,4,100,startbuffer,21.0000,right_hand,0.3076,0.7966,-0.9155,0.5772,-0.7605,0.2390,-0.1770,0.0005,-0.0009,0.0004
d3-007,4,100,startbuffer,21.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,100,startbuffer,21.0000,stimulus,-0.0005,0.8062,-0.4934,0.0071,-0.0118,0.7083,0.7057,0.0015,0.0011,0.0008
d3-007,4,100,startbuffer,21.0000,origin,0.0000,0.0091,0.0001,0.0015,0.0015,0.7019,0.7081,0.0006,0.0005,-0.0014
d3-007,4,100,startbuffer,26.0000,right_hand,0.3076,0.7966,-0.9155,0.5772,-0.7605,0.2390,-0.1769,0.0005,-0.0009,0.0004
d3-007,4,100,startbuffer,26.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,100,startbuffer,26.0000,stimulus,-0.0004,0.8061,-0.4933,0.0071,-0.0118,0.7082,0.7057,0.0018,0.0002,0.0001
d3-007,4,100,startbuffer,26.0000,origin,0.0000,0.0092,0.0000,0.0015,0.0015,0.7017,0.7079,0.0006,0.0006,0.0002
d3-007,4,100,startbuffer,31.0000,right_hand,0.3076,0.7966,-0.9155,0.5772,-0.7605,0.2390,-0.1769,0.0004,-0.0001,-0.0005
d3-007,4,100,startbuffer,31.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,100,startbuffer,31.0000,stimulus,-0.0005,0.8060,-0.4933,0.0071,-0.0118,0.7082,0.7057,0.0014,-0.0004,0.0005
d3-007,4,100,startbuffer,31.0000,origin,0.0000,0.0091,0.0001,0.0015,0.0015,0.6988,0.7050,0.0008,0.0004,-0.0002
d3-007,4,100,startbuffer,36.0000,right_hand,0.3076,0.7966,-0.9155,0.5773,-0.7605,0.2389,-0.1769,0.0005,0.0002,-0.0007
d3-007,4,100,startbuffer,36.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,100,startbuffer,36.0000,stimulus,-0.0005,0.8061,-0.4933,0.0071,-0.0118,0.7083,0.7057,0.0017,0.0001,0.0006
d3-007,4,100,startbuffer,36.0000,origin,0.0000,0.0091,0.0001,0.0015,0.0015,0.7029,0.7091,0.0008,0.0004,-0.0002
d3-007,4,100,startbuffer,40.0000,right_hand,0.3076,0.7966,-0.9155,0.5773,-0.7605,0.2389,-0.1769,0.0007,0.0004,-0.0011
d3-007,4,100,startbuffer,40.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,100,startbuffer,40.0000,stimulus,-0.0004,0.8061,-0.4933,0.0071,-0.0118,0.7082,0.7057,0.0018,0.0001,0.0007
d3-007,4,100,startbuffer,40.0000,origin,0.0001,0.0091,0.0000,0.0014,0.0015,0.7042,0.7104,0.0023,-0.0001,0.0004
d3-007,4,100,startbuffer,45.0000,right_hand,0.3077,0.7967,-0.9155,0.5774,-0.7605,0.2389,-0.1768,0.0010,0.0010,-0.0009
d3-007,4,100,startbuffer,45.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,100,startbuffer,45.0000,stimulus,-0.0004,0.8061,-0.4933,0.0071,-0.0118,0.7083,0.7057,0.0019,0.0002,0.0008
d3-007,4,100,startbuffer,45.0000,origin,0.0001,0.0091,0.0000,0.0015,0.0015,0.7011,0.7073,0.0022,-0.0003,0.0004
d3-007,4,100,startbuffer,50.0000,right_hand,0.3077,0.7966,-0.9156,0.5774,-0.7605,0.2389,-0.1768,0.0009,0.0004,-0.0006
d3-007,4,100,startbuffer,50.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,100,startbuffer,50.0000,stimulus,-0.0004,0.8061,-0.4933,0.0071,-0.0118,0.7084,0.7058,0.0019,0.0000,0.0008
d3-007,4,100,startbuffer,50.0000,origin,0.0002,0.0091,0.0001,0.0014,0.0015,0.7034,0.7096,0.0025,-0.0008,-0.0002
d3-007,4,100,startbuffer,55.0000,right_hand,0.3077,0.7966,-0.9156,0.5774,-0.7605,0.2388,-0.1768,0.0010,0.0002,-0.0006
d3-007,4,100,startbuffer,55.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,100,startbuffer,55.0000,stimulus,-0.0004,0.8061,-0.4933,0.0071,-0.0118,0.7082,0.7056,0.0021,0.0000,0.0010
d3-007,4,100,startbuffer,55.0000,origin,0.0002,0.0091,0.0001,0.0014,0.0015,0.7028,0.7090,0.0025,-0.0004,0.0001
d3-007,4,100,begin,60.0000,right_hand,0.3076,0.7967,-0.9156,0.5774,-0.7605,0.2388,-0.1769,0.0005,0.0003,-0.0004
d3-007,4,100,begin,60.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,100,begin,60.0000,stimulus,-0.0004,0.8061,-0.4934,0.0071,-0.0118,0.7082,0.7057,0.0024,-0.0002,0.0010
d3-007,4,100,begin,60.0000,origin,0.0002,0.0091,0.0001,0.0014,0.0015,0.7000,0.7061,0.0020,-0.0007,-0.0002
d3-007,4,100,begin,65.0000,right_hand,0.3074,0.7967,-0.9157,0.5774,-0.7605,0.2388,-0.1769,0.0006,0.0002,-0.0003
d3-007,4,100,begin,65.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,100,begin,65.0000,stimulus,-0.0006,0.8061,-0.4934,0.0071,-0.0118,0.7082,0.7057,0.0030,-0.0004,0.0008
d3-007,4,100,begin,65.0000,origin,-0.0001,0.0091,0.0000,0.0014,0.0015,0.6988,0.7050,0.0014,0.0005,0.0003
d3-007,4,100,begin,70.0000,right_hand,0.3073,0.7966,-0.9156,0.5774,-0.7605,0.2388,-0.1769,0.0005,-0.0005,-0.0008
d3-007,4,100,begin,70.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,100,begin,70.0000,stimulus,-0.0005,0.8061,-0.4934,0.0071,-0.0118,0.7082,0.7057,0.0032,-0.0003,0.0008
d3-007,4,100,begin,70.0000,origin,-0.0001,0.0092,0.0000,0.0014,0.0015,0.7027,0.7089,0.0013,0.0005,0.0004
d3-007,4,100,begin,75.0000,right_hand,0.3073,0.7966,-0.9156,0.5774,-0.7605,0.2388,-0.1769,0.0006,-0.0007,-0.0008
d3-007,4,100,begin,75.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,100,begin,75.0000,stimulus,-0.0005,0.8060,-0.4934,0.0071,-0.0118,0.7083,0.7057,0.0032,-0.0004,0.0009
d3-007,4,100,begin,75.0000,origin,-0.0001,0.0091,0.0000,0.0014,0.0015,0.7058,0.7120,0.0014,0.0005,0.0002
d3-007,4,100,begin,80.0000,right_hand,0.3074,0.7966,-0.9156,0.5773,-0.7605,0.2388,-0.1769,0.0006,-0.0005,-0.0006
d3-007,4,100,begin,80.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,100,begin,80.0000,stimulus,-0.0005,0.8061,-0.4934,0.0071,-0.0118,0.7081,0.7056,0.0031,-0.0005,0.0007
d3-007,4,100,begin,80.0000,origin,-0.0001,0.0091,0.0000,0.0014,0.0015,0.7011,0.7073,0.0010,0.0001,0.0000
d3-007,4,100,begin,85.0000,right_hand,0.3073,0.7966,-0.9156,0.5773,-0.7606,0.2387,-0.1769,-0.0002,-0.0005,-0.0002
d3-007,4,100,begin,85.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,100,begin,85.0000,stimulus,-0.0005,0.8061,-0.4934,0.0071,-0.0118,0.7082,0.7056,0.0029,-0.0003,0.0005
d3-007,4,100,begin,85.0000,origin,-0.0001,0.0091,0.0001,0.0014,0.0015,0.7025,0.7088,0.0004,0.0001,-0.0005
d3-007,4,100,begin,89.0000,right_hand,0.3073,0.7966,-0.9156,0.5773,-0.7606,0.2387,-0.1769,-0.0003,-0.0007,-0.0003
d3-007,4,100,begin,89.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,100,begin,89.0000,stimulus,-0.0005,0.8061,-0.4934,0.0071,-0.0119,0.7083,0.7057,0.0026,-0.0006,0.0009
d3-007,4,100,begin,89.0000,origin,-0.0001,0.0091,0.0001,0.0014,0.0015,0.7026,0.7089,0.0002,0.0004,-0.0006
d3-007,4,100,begin,94.0000,right_hand,0.3072,0.7966,-0.9156,0.5773,-0.7606,0.2386,-0.1769,-0.0004,-0.0006,-0.0003
d3-007,4,100,begin,94.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,100,begin,94.0000,stimulus,-0.0005,0.8061,-0.4934,0.0071,-0.0118,0.7083,0.7057,0.0027,-0.0006,0.0007
d3-007,4,100,begin,94.0000,origin,-0.0001,0.0091,0.0001,0.0014,0.0015,0.6993,0.7055,-0.0001,0.0000,-0.0006
