participant,block,trial,phase,time_ms,tracker,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,velocity_x,velocity_y,velocity_z
d3-007,4,87,startbuffer,46.0000,stimulus,-0.0025,0.8053,-0.4958,0.0095,-0.0126,0.7086,0.7057,0.0001,0.0019,0.0010
d3-007,4,87,startbuffer,46.0000,origin,0.0000,0.0092,-0.0002,0.0013,0.0014,0.7117,0.7174,-0.0014,0.0006,0.0013
d3-007,4,87,startbuffer,51.0000,right_hand,0.3140,0.7882,-0.9349,0.5614,-0.7238,0.3630,-0.1709,-0.0029,-0.0012,0.0016
d3-007,4,87,startbuffer,51.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,startbuffer,51.0000,stimulus,-0.0026,0.8052,-0.4959,0.0095,-0.0127,0.7086,0.7056,-0.0007,0.0010,0.0013
d3-007,4,87,startbuffer,51.0000,origin,0.0000,0.0093,-0.0003,0.0013,0.0014,0.7080,0.7137,-0.0011,0.0015,0.0021
d3-007,4,87,begin,56.0000,right_hand,0.3140,0.7882,-0.9349,0.5613,-0.7238,0.3631,-0.1709,-0.0026,-0.0008,0.0016
d3-007,4,87,begin,56.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,56.0000,stimulus,-0.0026,0.8052,-0.4959,0.0095,-0.0127,0.7086,0.7057,-0.0008,0.0009,0.0012
d3-007,4,87,begin,56.0000,origin,0.0000,0.0093,-0.0003,0.0013,0.0014,0.7118,0.7175,-0.0011,0.0017,0.0020
d3-007,4,87,begin,61.0000,right_hand,0.3140,0.7882,-0.9349,0.5612,-0.7239,0.3631,-0.1710,-0.0024,-0.0005,0.0015
d3-007,4,87,begin,61.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,61.0000,stimulus,-0.0026,0.8052,-0.4959,0.0095,-0.0127,0.7086,0.7057,-0.0009,0.0009,0.0012
d3-007,4,87,begin,61.0000,origin,0.0000,0.0093,-0.0003,0.0013,0.0014,0.7082,0.7138,-0.0011,0.0017,0.0020
d3-007,4,87,begin,66.0000,right_hand,0.3139,0.7881,-0.9349,0.5612,-0.7239,0.3631,-0.1709,-0.0029,0.0000,0.0007
d3-007,4,87,begin,66.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,66.0000,stimulus,-0.0026,0.8052,-0.4959,0.0095,-0.0127,0.7086,0.7057,-0.0004,0.0005,0.0015
d3-007,4,87,begin,66.0000,origin,0.0001,0.0093,-0.0002,0.0014,0.0014,0.7098,0.7155,-0.0004,0.0014,0.0009
d3-007,4,87,begin,71.0000,right_hand,0.3139,0.7881,-0.9349,0.5612,-0.7239,0.3631,-0.1709,-0.0029,0.0000,0.0007
d3-007,4,87,begin,71.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,71.0000,stimulus,-0.0026,0.8052,-0.4959,0.0095,-0.0126,0.7086,0.7056,-0.0004,0.0004,0.0017
d3-007,4,87,begin,71.0000,origin,0.0001,0.0093,-0.0002,0.0014,0.0014,0.7083,0.7139,-0.0004,0.0014,0.0009
d3-007,4,87,begin,76.0000,right_hand,0.3138,0.7881,-0.9349,0.5613,-0.7239,0.3630,-0.1708,-0.0029,0.0007,0.0003
d3-007,4,87,begin,76.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,76.0000,stimulus,-0.0026,0.8052,-0.4960,0.0095,-0.0126,0.7086,0.7057,-0.0002,0.0002,0.0021
d3-007,4,87,begin,76.0000,origin,0.0001,0.0093,-0.0002,0.0014,0.0014,0.7111,0.7167,-0.0003,0.0013,0.0007
d3-007,4,87,begin,81.0000,right_hand,0.3138,0.7881,-0.9349,0.5613,-0.7239,0.3630,-0.1708,-0.0028,0.0012,0.0001
d3-007,4,87,begin,81.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,81.0000,stimulus,-0.0025,0.8052,-0.4959,0.0095,-0.0126,0.7086,0.7056,0.0007,0.0007,0.0011
d3-007,4,87,begin,81.0000,origin,0.0001,0.0093,-0.0002,0.0014,0.0014,0.7109,0.7166,-0.0004,0.0013,0.0008
d3-007,4,87,begin,86.0000,right_hand,0.3139,0.7882,-0.9346,0.5615,-0.7238,0.3628,-0.1708,-0.0018,0.0017,-0.0028
d3-007,4,87,begin,86.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,86.0000,stimulus,-0.0025,0.8052,-0.4959,0.0096,-0.0126,0.7086,0.7056,0.0008,0.0008,0.0011
d3-007,4,87,begin,86.0000,origin,0.0000,0.0093,-0.0002,0.0014,0.0014,0.7104,0.7160,-0.0010,0.0012,0.0002
d3-007,4,87,begin,91.0000,right_hand,0.3139,0.7882,-0.9346,0.5615,-0.7238,0.3628,-0.1707,-0.0019,0.0017,-0.0027
d3-007,4,87,begin,91.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,91.0000,stimulus,-0.0025,0.8052,-0.4959,0.0095,-0.0126,0.7086,0.7057,0.0009,0.0007,0.0011
d3-007,4,87,begin,91.0000,origin,0.0000,0.0092,-0.0001,0.0014,0.0014,0.7087,0.7144,-0.0007,0.0000,-0.0013
d3-007,4,87,begin,95.0000,right_hand,0.3139,0.7882,-0.9346,0.5616,-0.7238,0.3627,-0.1706,-0.0021,0.0021,-0.0024
d3-007,4,87,begin,95.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,95.0000,stimulus,-0.0025,0.8052,-0.4959,0.0095,-0.0126,0.7087,0.7057,0.0005,0.0002,0.0009
d3-007,4,87,begin,95.0000,origin,0.0000,0.0092,-0.0001,0.0014,0.0014,0.7089,0.7146,-0.0007,0.0000,-0.0013
d3-007,4,87,begin,100.0000,right_hand,0.3139,0.7882,-0.9346,0.5617,-0.7239,0.3625,-0.1705,-0.0020,0.0017,-0.0014
d3-007,4,87,begin,100.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,100.0000,stimulus,-0.0025,0.8052,-0.4958,0.0095,-0.0126,0.7085,0.7056,0.0003,0.0005,0.0004
d3-007,4,87,begin,100.0000,origin,0.0000,0.0092,-0.0001,0.0014,0.0014,0.7111,0.7169,-0.0007,0.0001,-0.0012
d3-007,4,87,begin,105.0000,right_hand,0.3137,0.7881,-0.9346,0.5617,-0.7239,0.3624,-0.1704,-0.0041,0.0006,-0.0006
d3-007,4,87,begin,105.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,105.0000,stimulus,-0.0025,0.8051,-0.4957,0.0095,-0.0126,0.7085,0.7056,0.0005,-0.0004,-0.0010
d3-007,4,87,begin,105.0000,origin,0.0000,0.0093,0.0000,0.0014,0.0014,0.7105,0.7162,-0.0013,0.0012,-0.0015
d3-007,4,87,begin,110.0000,right_hand,0.3136,0.7880,-0.9346,0.5617,-0.7240,0.3623,-0.1703,-0.0045,-0.0012,-0.0013
d3-007,4,87,begin,110.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,110.0000,stimulus,-0.0025,0.8051,-0.4957,0.0095,-0.0126,0.7086,0.7057,0.0004,-0.0005,-0.0009
d3-007,4,87,begin,110.0000,origin,0.0000,0.0092,0.0000,0.0014,0.0014,0.7118,0.7175,-0.0012,0.0011,-0.0016
d3-007,4,87,begin,114.0000,right_hand,0.3136,0.7880,-0.9346,0.5618,-0.7240,0.3623,-0.1703,-0.0044,-0.0019,-0.0010
d3-007,4,87,begin,114.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,114.0000,stimulus,-0.0025,0.8051,-0.4957,0.0095,-0.0126,0.7086,0.7057,0.0003,-0.0005,-0.0011
d3-007,4,87,begin,114.0000,origin,0.0000,0.0092,0.0000,0.0014,0.0014,0.7101,0.7158,-0.0012,0.0011,-0.0017
d3-007,4,87,begin,119.0000,right_hand,0.3136,0.7880,-0.9346,0.5618,-0.7240,0.3622,-0.1703,-0.0044,-0.0025,-0.0005
d3-007,4,87,begin,119.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,119.0000,stimulus,-0.0025,0.8051,-0.4957,0.0095,-0.0126,0.7085,0.7056,0.0004,-0.0002,-0.0007
d3-007,4,87,begin,119.0000,origin,0.0000,0.0092,0.0000,0.0014,0.0014,0.7105,0.7162,-0.0010,0.0010,-0.0018
d3-007,4,87,begin,124.0000,right_hand,0.3136,0.7881,-0.9344,0.5618,-0.7240,0.3621,-0.1704,-0.0039,-0.0020,-0.0016
d3-007,4,87,begin,124.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,124.0000,stimulus,-0.0025,0.8051,-0.4957,0.0095,-0.0126,0.7085,0.7057,0.0004,-0.0002,-0.0007
d3-007,4,87,begin,124.0000,origin,0.0000,0.0093,0.0000,0.0014,0.0014,0.7112,0.7169,0.0000,0.0009,-0.0009
d3-007,4,87,begin,129.0000,right_hand,0.3136,0.7881,-0.9344,0.5618,-0.7241,0.3621,-0.1704,-0.0044,-0.0020,-0.0014
d3-007,4,87,begin,129.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,129.0000,stimulus,-0.0025,0.8052,-0.4956,0.0095,-0.0126,0.7085,0.7057,0.0001,0.0002,-0.0013
d3-007,4,87,begin,129.0000,origin,0.0000,0.0093,-0.0001,0.0014,0.0014,0.7073,0.7130,-0.0002,0.0008,-0.0002
d3-007,4,87,begin,134.0000,right_hand,0.3137,0.7881,-0.9344,0.5616,-0.7241,0.3621,-0.1705,-0.0029,-0.0026,-0.0010
d3-007,4,87,begin,134.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,134.0000,stimulus,-0.0025,0.8052,-0.4957,0.0095,-0.0127,0.7086,0.7057,-0.0006,0.0000,-0.0009
d3-007,4,87,begin,134.0000,origin,0.0000,0.0093,-0.0001,0.0014,0.0014,0.7062,0.7118,-0.0002,0.0007,-0.0001
d3-007,4,87,begin,139.0000,right_hand,0.3137,0.7880,-0.9344,0.5615,-0.7242,0.3621,-0.1705,-0.0025,-0.0025,-0.0006
d3-007,4,87,begin,139.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,139.0000,stimulus,-0.0026,0.8052,-0.4957,0.0095,-0.0127,0.7086,0.7057,-0.0006,-0.0002,-0.0009
d3-007,4,87,begin,139.0000,origin,0.0000,0.0093,-0.0001,0.0014,0.0014,0.7097,0.7154,-0.0004,0.0008,0.0000
d3-007,4,87,begin,144.0000,right_hand,0.3137,0.7880,-0.9344,0.5615,-0.7242,0.3621,-0.1706,-0.0022,-0.0021,-0.0007
d3-007,4,87,begin,144.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,144.0000,stimulus,-0.0026,0.8051,-0.4957,0.0095,-0.0126,0.7086,0.7057,-0.0006,-0.0002,-0.0005
d3-007,4,87,begin,144.0000,origin,0.0000,0.0093,-0.0001,0.0014,0.0014,0.7074,0.7129,-0.0006,0.0015,-0.0001
d3-007,4,87,begin,148.0000,right_hand,0.3137,0.7880,-0.9344,0.5614,-0.7243,0.3621,-0.1706,-0.0017,-0.0015,-0.0008
d3-007,4,87,begin,148.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,148.0000,stimulus,-0.0026,0.8052,-0.4958,0.0095,-0.0126,0.7085,0.7057,-0.0012,-0.0001,0.0003
d3-007,4,87,begin,148.0000,origin,0.0000,0.0092,-0.0001,0.0015,0.0014,0.7076,0.7132,-0.0003,0.0001,0.0000
d3-007,4,87,begin,153.0000,right_hand,0.3137,0.7880,-0.9344,0.5614,-0.7243,0.3621,-0.1707,-0.0014,-0.0010,-0.0011
d3-007,4,87,begin,153.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,153.0000,stimulus,-0.0026,0.8052,-0.4958,0.0095,-0.0126,0.7086,0.7057,-0.0012,0.0000,0.0002
d3-007,4,87,begin,153.0000,origin,0.0000,0.0092,-0.0001,0.0015,0.0014,0.7095,0.7151,-0.0003,-0.0001,0.0000
d3-007,4,87,begin,158.0000,right_hand,0.3137,0.7880,-0.9344,0.5614,-0.7243,0.3621,-0.1707,-0.0005,-0.0001,-0.0018
d3-007,4,87,begin,158.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,158.0000,stimulus,-0.0026,0.8052,-0.4958,0.0095,-0.0126,0.7086,0.7057,-0.0012,0.0000,0.0002
d3-007,4,87,begin,158.0000,origin,0.0000,0.0092,-0.0001,0.0015,0.0014,0.7093,0.7149,-0.0002,0.0000,0.0000
d3-007,4,87,begin,163.0000,right_hand,0.3137,0.7880,-0.9344,0.5614,-0.7243,0.3620,-0.1708,-0.0005,-0.0001,-0.0018
d3-007,4,87,begin,163.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,163.0000,stimulus,-0.0027,0.8052,-0.4958,0.0095,-0.0126,0.7085,0.7057,-0.0016,0.0003,0.0000
d3-007,4,87,begin,163.0000,origin,0.0000,0.0092,-0.0001,0.0015,0.0014,0.7076,0.7132,-0.0003,0.0002,0.0001
d3-007,4,87,begin,167.0000,right_hand,0.3136,0.7879,-0.9347,0.5614,-0.7243,0.3619,-0.1709,-0.0004,-0.0005,0.0010
d3-007,4,87,begin,167.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,167.0000,stimulus,-0.0026,0.8051,-0.4957,0.0095,-0.0126,0.7086,0.7057,-0.0007,-0.0010,-0.0003
d3-007,4,87,begin,167.0000,origin,0.0002,0.0092,-0.0002,0.0015,0.0014,0.7114,0.7170,0.0016,0.0000,0.0011
d3-007,4,87,begin,172.0000,right_hand,0.3136,0.7880,-0.9347,0.5615,-0.7242,0.3619,-0.1709,-0.0001,0.0012,0.0013
d3-007,4,87,begin,172.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,172.0000,stimulus,-0.0026,0.8051,-0.4957,0.0095,-0.0126,0.7086,0.7057,-0.0007,-0.0012,-0.0002
d3-007,4,87,begin,172.0000,origin,0.0002,0.0092,-0.0002,0.0015,0.0014,0.7086,0.7142,0.0015,-0.0001,0.0010
d3-007,4,87,begin,177.0000,right_hand,0.3136,0.7880,-0.9347,0.5616,-0.7242,0.3619,-0.1709,-0.0002,0.0013,0.0010
d3-007,4,87,begin,177.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,177.0000,stimulus,-0.0026,0.8051,-0.4957,0.0095,-0.0126,0.7086,0.7057,-0.0005,-0.0012,-0.0001
d3-007,4,87,begin,177.0000,origin,0.0002,0.0092,-0.0002,0.0015,0.0014,0.7085,0.7141,0.0015,-0.0002,0.0010
d3-007,4,87,begin,182.0000,right_hand,0.3136,0.7880,-0.9347,0.5616,-0.7242,0.3619,-0.1710,-0.0003,0.0018,0.0009
d3-007,4,87,begin,182.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,182.0000,stimulus,-0.0025,0.8050,-0.4958,0.0096,-0.0125,0.7086,0.7057,0.0009,-0.0020,0.0009
d3-007,4,87,begin,182.0000,origin,0.0001,0.0093,-0.0001,0.0015,0.0014,0.7097,0.7153,0.0008,0.0011,0.0006
d3-007,4,87,begin,186.0000,right_hand,0.3136,0.7880,-0.9347,0.5617,-0.7241,0.3618,-0.1710,-0.0003,0.0018,0.0009
d3-007,4,87,begin,186.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,186.0000,stimulus,-0.0025,0.8050,-0.4958,0.0096,-0.0126,0.7085,0.7056,0.0011,-0.0021,0.0008
d3-007,4,87,begin,186.0000,origin,0.0001,0.0093,-0.0001,0.0015,0.0014,0.7092,0.7148,0.0008,0.0011,0.0006
d3-007,4,87,begin,191.0000,right_hand,0.3136,0.7880,-0.9347,0.5617,-0.7241,0.3618,-0.1709,-0.0006,0.0022,0.0010
d3-007,4,87,begin,191.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,191.0000,stimulus,-0.0025,0.8050,-0.4958,0.0096,-0.0125,0.7086,0.7058,0.0012,-0.0018,0.0006
d3-007,4,87,begin,191.0000,origin,0.0002,0.0093,-0.0001,0.0015,0.0014,0.7109,0.7165,0.0015,0.0008,-0.0006
d3-007,4,87,begin,195.0000,right_hand,0.3136,0.7881,-0.9347,0.5618,-0.7241,0.3617,-0.1709,-0.0010,0.0021,0.0008
d3-007,4,87,begin,195.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,195.0000,stimulus,-0.0025,0.8050,-0.4958,0.0096,-0.0125,0.7086,0.7057,0.0013,-0.0016,0.0007
d3-007,4,87,begin,195.0000,origin,0.0002,0.0093,-0.0001,0.0015,0.0014,0.7105,0.7162,0.0015,0.0006,-0.0005
d3-007,4,87,begin,200.0000,right_hand,0.3138,0.7880,-0.9348,0.5618,-0.7241,0.3616,-0.1708,0.0005,0.0016,0.0019
d3-007,4,87,begin,200.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,200.0000,stimulus,-0.0024,0.8050,-0.4957,0.0096,-0.0125,0.7085,0.7057,0.0017,-0.0014,-0.0003
d3-007,4,87,begin,200.0000,origin,0.0002,0.0093,0.0000,0.0015,0.0014,0.7081,0.7137,0.0014,0.0006,-0.0004
d3-007,4,87,begin,205.0000,right_hand,0.3138,0.7880,-0.9348,0.5619,-0.7241,0.3616,-0.1708,0.0001,0.0013,0.0021
d3-007,4,87,begin,205.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,205.0000,stimulus,-0.0024,0.8050,-0.4957,0.0096,-0.0126,0.7086,0.7058,0.0021,-0.0013,-0.0006
d3-007,4,87,begin,205.0000,origin,0.0002,0.0092,0.0000,0.0015,0.0015,0.7083,0.7139,0.0010,-0.0001,-0.0007
d3-007,4,87,begin,210.0000,right_hand,0.3139,0.7879,-0.9348,0.5619,-0.7242,0.3615,-0.1708,0.0005,0.0001,0.0017
d3-007,4,87,begin,210.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,210.0000,stimulus,-0.0024,0.8050,-0.4957,0.0096,-0.0126,0.7085,0.7057,0.0021,-0.0013,-0.0005
d3-007,4,87,begin,210.0000,origin,0.0000,0.0091,-0.0001,0.0014,0.0014,0.7061,0.7117,-0.0011,-0.0008,-0.0001
d3-007,4,87,begin,215.0000,right_hand,0.3139,0.7879,-0.9348,0.5619,-0.7242,0.3615,-0.1707,0.0000,-0.0004,0.0018
d3-007,4,87,begin,215.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,215.0000,stimulus,-0.0024,0.8050,-0.4957,0.0096,-0.0126,0.7085,0.7057,0.0023,-0.0014,-0.0006
d3-007,4,87,begin,215.0000,origin,0.0000,0.0091,-0.0001,0.0014,0.0014,0.7087,0.7143,-0.0012,-0.0008,-0.0002
d3-007,4,87,begin,220.0000,right_hand,0.3139,0.7879,-0.9348,0.5619,-0.7242,0.3615,-0.1707,-0.0004,-0.0007,0.0021
d3-007,4,87,begin,220.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-007,4,87,begin,220.0000,stimulus,-0.0024,0.8049,-0.4957,0.0096,-0.0126,0.7085,0.7057,0.0021,-0.0019,-0.0008
d3-007,4,87,begin,220.0000,origin,0.0000,0.0091,-0.0001,0.0014,0.0014,0.7094,0.7150,-0.0011,-0.0008,-0.0001
