participant,block,trial,tracked,pos_x,pos_y,pos_z,aperture,time_ms,phase
d1-011,5,103,wrist,0.3038,0.7484,-1.4548,0.0000,0,start
d1-011,5,103,wrist,0.3041,0.7470,-1.4542,0.0000,5.984,start
d1-011,5,103,wrist,0.3041,0.7470,-1.4542,0.0000,10.9714,start
d1-011,5,103,wrist,0.3039,0.7469,-1.4541,0.0000,15.9579,start
d1-011,5,103,wrist,0.3038,0.7469,-1.4541,0.0000,20.9446,start
d1-011,5,103,wrist,0.3038,0.7469,-1.4541,0.0000,25.9312,start
d1-011,5,103,wrist,0.3038,0.7469,-1.4541,0.0000,30.9183,start
d1-011,5,103,wrist,0.3038,0.7469,-1.4541,0.0000,35.9055,start
d1-011,5,103,wrist,0.3039,0.7470,-1.4540,0.0000,40.8923,start
d1-011,5,103,wrist,0.3037,0.7470,-1.4539,0.0000,45.8787,start
d1-011,5,103,wrist,0.3037,0.7470,-1.4539,0.0000,50.866,start
d1-011,5,103,wrist,0.3037,0.7470,-1.4539,0.0000,55.8536,begin
d1-011,5,103,wrist,0.3038,0.7471,-1.4538,0.0000,60.8392,begin
d1-011,5,103,wrist,0.3038,0.7471,-1.4538,0.0000,66.8238,begin
d1-011,5,103,wrist,0.3035,0.7471,-1.4540,0.0000,71.8109,begin
d1-011,5,103,wrist,0.3035,0.7471,-1.4540,0.0000,76.7978,begin
d1-011,5,103,wrist,0.3035,0.7471,-1.4540,0.0000,81.784,begin
d1-011,5,103,wrist,0.3035,0.7471,-1.4540,0.0000,86.7709,begin
d1-011,5,103,wrist,0.3035,0.7471,-1.4540,0.0000,91.7583,begin
d1-011,5,103,wrist,0.3035,0.7471,-1.4540,0.0000,96.7447,begin
d1-011,5,103,wrist,0.3035,0.7471,-1.4540,0.0000,101.732,begin
d1-011,5,103,wrist,0.3037,0.7472,-1.4541,0.0000,106.7183,begin
d1-011,5,103,wrist,0.3037,0.7472,-1.4541,0.0000,111.7058,begin
d1-011,5,103,wrist,0.3037,0.7472,-1.4541,0.0000,116.6921,begin
d1-011,5,103,wrist,0.3036,0.7472,-1.4541,0.0000,121.6796,begin
d1-011,5,103,wrist,0.3035,0.7471,-1.4540,0.0000,126.6657,begin
d1-011,5,103,wrist,0.3035,0.7471,-1.4540,0.0000,130.6795,begin
d1-011,5,103,wrist,0.3039,0.7472,-1.4539,0.0000,135.6669,begin
d1-011,5,103,wrist,0.3039,0.7472,-1.4539,0.0000,140.6541,begin
d1-011,5,103,wrist,0.3039,0.7472,-1.4539,0.0000,145.6402,begin
d1-011,5,103,wrist,0.3039,0.7472,-1.4539,0.0000,150.6271,begin
d1-011,5,103,wrist,0.3039,0.7472,-1.4539,0.0000,155.6149,begin
d1-011,5,103,wrist,0.3039,0.7472,-1.4539,0.0000,160.6008,begin
d1-011,5,103,wrist,0.3040,0.7472,-1.4539,0.0000,165.5881,begin
d1-011,5,103,wrist,0.3040,0.7472,-1.4539,0.0000,170.5746,begin
d1-011,5,103,wrist,0.3035,0.7471,-1.4541,0.0000,175.5616,begin
d1-011,5,103,wrist,0.3035,0.7471,-1.4541,0.0000,180.5482,begin
d1-011,5,103,wrist,0.3039,0.7471,-1.4540,0.0000,186.5327,begin
d1-011,5,103,wrist,0.3041,0.7472,-1.4541,0.0000,191.5193,begin
d1-011,5,103,wrist,0.3041,0.7472,-1.4542,0.0000,196.5059,begin
d1-011,5,103,wrist,0.3041,0.7472,-1.4542,0.0000,201.4937,begin
d1-011,5,103,wrist,0.3041,0.7472,-1.4542,0.0000,206.4807,begin
d1-011,5,103,wrist,0.3040,0.7471,-1.4543,0.0000,211.467,begin
d1-011,5,103,wrist,0.3041,0.7472,-1.4541,0.0000,216.4535,begin
d1-011,5,103,wrist,0.3041,0.7472,-1.4541,0.0000,221.4406,begin
d1-011,5,103,wrist,0.3041,0.7472,-1.4541,0.0000,226.4277,begin
d1-011,5,103,wrist,0.3041,0.7472,-1.4541,0.0000,231.3192,begin
d1-011,5,103,wrist,0.3041,0.7472,-1.4541,0.0000,236.3062,begin
d1-011,5,103,wrist,0.3041,0.7472,-1.4541,0.0000,241.2931,begin
d1-011,5,103,wrist,0.3041,0.7472,-1.4541,0.0000,246.2802,begin
d1-011,5,103,wrist,0.3041,0.7472,-1.4541,0.0000,251.2672,begin
d1-011,5,103,wrist,0.3037,0.7471,-1.4543,0.0000,256.2545,begin
d1-011,5,103,wrist,0.3037,0.7471,-1.4543,0.0000,261.2409,begin
d1-011,5,103,wrist,0.3041,0.7471,-1.4541,0.0000,266.228,begin
d1-011,5,103,wrist,0.3041,0.7471,-1.4541,0.0000,271.214,begin
d1-011,5,103,wrist,0.3041,0.7471,-1.4541,0.0000,276.2016,begin
d1-011,5,103,wrist,0.3041,0.7471,-1.4541,0.0000,281.188,begin
d1-011,5,103,wrist,0.3041,0.7471,-1.4541,0.0000,286.1746,begin
d1-011,5,103,wrist,0.3040,0.7470,-1.4542,0.0000,291.1619,begin
d1-011,5,103,wrist,0.3042,0.7470,-1.4542,0.0000,295.3454,begin
d1-011,5,103,wrist,0.3042,0.7470,-1.4542,0.0000,300.3228,begin
d1-011,5,103,wrist,0.3042,0.7470,-1.4542,0.0000,305.3093,begin
d1-011,5,103,wrist,0.3042,0.7470,-1.4542,0.0000,310.296,begin
d1-011,5,103,wrist,0.3042,0.7470,-1.4542,0.0000,315.2827,begin
d1-011,5,103,wrist,0.3042,0.7470,-1.4542,0.0000,320.2692,begin
d1-011,5,103,wrist,0.3042,0.7470,-1.4542,0.0000,325.256,begin
d1-011,5,103,wrist,0.3042,0.7470,-1.4542,0.0000,330.2428,begin
d1-011,5,103,wrist,0.3039,0.7470,-1.4544,0.0000,335.2305,begin
d1-011,5,103,wrist,0.3039,0.7470,-1.4544,0.0000,340.2172,begin
d1-011,5,103,wrist,0.3039,0.7470,-1.4544,0.0000,345.2038,begin
d1-011,5,103,wrist,0.3039,0.7470,-1.4544,0.0000,350.1903,begin
d1-011,5,103,wrist,0.3039,0.7470,-1.4544,0.0000,355.1779,begin
d1-011,5,103,wrist,0.3039,0.7470,-1.4543,0.0000,360.1645,begin
d1-011,5,103,wrist,0.3039,0.7470,-1.4543,0.0000,365.151,begin
d1-011,5,103,wrist,0.3041,0.7470,-1.4541,0.0000,370.1378,begin
d1-011,5,103,wrist,0.3041,0.7470,-1.4540,0.0000,375.1248,begin
d1-011,5,103,wrist,0.3041,0.7470,-1.4540,0.0000,380.1114,begin
d1-011,5,103,wrist,0.3041,0.7470,-1.4540,0.0000,385.0988,begin
d1-011,5,103,wrist,0.3041,0.7470,-1.4540,0.0000,390.0857,begin
d1-011,5,103,wrist,0.3041,0.7470,-1.4540,0.0000,395.0728,begin
d1-011,5,103,wrist,0.3041,0.7470,-1.4540,0.0000,400.0595,begin
d1-011,5,103,wrist,0.3041,0.7470,-1.4540,0.0000,405.0456,begin
d1-011,5,103,wrist,0.3041,0.7470,-1.4540,0.0000,410.0335,begin
d1-011,5,103,wrist,0.3039,0.7469,-1.4539,0.0000,415.0195,begin
d1-011,5,103,wrist,0.3039,0.7469,-1.4539,0.0000,420.0065,begin
d1-011,5,103,wrist,0.3041,0.7469,-1.4540,0.0000,424.9929,begin
d1-011,5,103,wrist,0.3041,0.7469,-1.4540,0.0000,429.9802,begin
d1-011,5,103,wrist,0.3041,0.7469,-1.4540,0.0000,434.9668,begin
d1-011,5,103,wrist,0.3041,0.7469,-1.4540,0.0000,439.954,begin
d1-011,5,103,wrist,0.3041,0.7469,-1.4540,0.0000,444.9405,begin
d1-011,5,103,wrist,0.3040,0.7469,-1.4541,0.0000,449.9274,begin
d1-011,5,103,wrist,0.3041,0.7469,-1.4540,0.0000,454.9147,begin
d1-011,5,103,wrist,0.3041,0.7469,-1.4540,0.0000,459.902,begin
d1-011,5,103,wrist,0.3041,0.7469,-1.4540,0.0000,464.888,begin
d1-011,5,103,wrist,0.3041,0.7469,-1.4540,0.0000,469.8752,begin
d1-011,5,103,wrist,0.3041,0.7469,-1.4540,0.0000,474.8616,begin
d1-011,5,103,wrist,0.3041,0.7469,-1.4540,0.0000,479.8486,begin
d1-011,5,103,wrist,0.3041,0.7469,-1.4540,0.0000,484.8356,begin
d1-011,5,103,wrist,0.3041,0.7469,-1.4540,0.0000,489.8226,begin
d1-011,5,103,wrist,0.3041,0.7469,-1.4540,0.0000,494.8095,begin
d1-011,5,103,wrist,0.3041,0.7469,-1.4540,0.0000,499.7967,begin
d1-011,5,103,wrist,0.3041,0.7468,-1.4541,0.0000,504.7831,begin
d1-011,5,103,wrist,0.3042,0.7468,-1.4541,0.0000,509.7701,begin
d1-011,5,103,wrist,0.3042,0.7468,-1.4541,0.0000,514.757,begin
d1-011,5,103,wrist,0.3041,0.7468,-1.4541,0.0000,518.9438,begin
d1-011,5,103,wrist,0.3041,0.7468,-1.4541,0.0000,523.9308,begin
d1-011,5,103,wrist,0.3040,0.7469,-1.4541,0.0000,528.917,begin
d1-011,5,103,wrist,0.3041,0.7469,-1.4540,0.0000,533.9042,begin
d1-011,5,103,wrist,0.3041,0.7469,-1.4540,0.0000,538.8912,begin
d1-011,5,103,wrist,0.3041,0.7469,-1.4541,0.0000,543.8792,begin
d1-011,5,103,wrist,0.3038,0.7470,-1.4543,0.0000,548.8654,begin
d1-011,5,103,wrist,0.3038,0.7470,-1.4543,0.0000,553.8515,begin
d1-011,5,103,wrist,0.3038,0.7470,-1.4543,0.0000,558.8382,begin
d1-011,5,103,wrist,0.3040,0.7471,-1.4540,0.0000,563.8254,begin
d1-011,5,103,wrist,0.3040,0.7472,-1.4540,0.0000,568.8124,begin
d1-011,5,103,wrist,0.3035,0.7476,-1.4543,0.0000,573.7992,begin
d1-011,5,103,wrist,0.3035,0.7476,-1.4543,0.0000,578.786,begin
d1-011,5,103,wrist,0.3042,0.7481,-1.4543,0.0000,583.7721,begin
d1-011,5,103,wrist,0.3044,0.7485,-1.4544,0.0000,588.76,begin
d1-011,5,103,wrist,0.3040,0.7488,-1.4545,0.0000,593.7465,begin
d1-011,5,103,wrist,0.3040,0.7488,-1.4545,0.0000,598.7343,begin
d1-011,5,103,wrist,0.3038,0.7495,-1.4546,0.0000,603.7201,begin
d1-011,5,103,wrist,0.3040,0.7497,-1.4547,0.0000,608.7067,begin
d1-011,5,103,wrist,0.3045,0.7501,-1.4547,0.0000,613.6935,begin
d1-011,5,103,wrist,0.3044,0.7504,-1.4547,0.0000,618.6809,begin
d1-011,5,103,wrist,0.3037,0.7512,-1.4547,0.0000,623.6679,begin
d1-011,5,103,wrist,0.3036,0.7516,-1.4547,0.0000,628.6541,begin
d1-011,5,103,wrist,0.3036,0.7520,-1.4547,0.0000,633.2136,begin
d1-011,5,103,wrist,0.3042,0.7525,-1.4547,0.0000,638.2001,begin
d1-011,5,103,wrist,0.3040,0.7534,-1.4545,0.0000,643.1875,begin
d1-011,5,103,wrist,0.3040,0.7534,-1.4545,0.0000,648.174,begin
d1-011,5,103,wrist,0.3030,0.7545,-1.4543,0.0000,653.1607,begin
d1-011,5,103,wrist,0.3029,0.7550,-1.4541,0.0000,658.1475,begin
d1-011,5,103,wrist,0.3031,0.7556,-1.4539,0.0000,663.1338,begin
d1-011,5,103,wrist,0.3031,0.7562,-1.4537,0.0000,668.1213,begin
d1-011,5,103,wrist,0.3022,0.7574,-1.4532,0.0000,673.1076,begin
d1-011,5,103,wrist,0.3015,0.7581,-1.4529,0.0000,678.0949,begin
d1-011,5,103,wrist,0.3011,0.7587,-1.4525,0.0000,683.0817,begin
d1-011,5,103,wrist,0.3008,0.7593,-1.4521,0.0000,688.0687,begin
d1-011,5,103,wrist,0.3008,0.7601,-1.4516,0.0000,693.0552,begin
d1-011,5,103,wrist,0.2994,0.7616,-1.4501,0.0000,698.0422,begin
d1-011,5,103,wrist,0.2994,0.7616,-1.4501,0.0000,703.0289,begin
d1-011,5,103,wrist,0.2978,0.7631,-1.4485,0.0000,708.0158,begin
d1-011,5,103,wrist,0.2966,0.7642,-1.4472,0.0000,713.0025,begin
d1-011,5,103,wrist,0.2961,0.7650,-1.4462,0.0000,717.9902,begin
d1-011,5,103,wrist,0.2951,0.7662,-1.4449,0.0000,722.9776,begin
d1-011,5,103,wrist,0.2925,0.7684,-1.4422,0.0000,727.9634,begin
d1-011,5,103,wrist,0.2909,0.7692,-1.4402,0.0000,732.9514,begin
d1-011,5,103,wrist,0.2899,0.7709,-1.4393,0.0000,737.9369,begin
d1-011,5,103,wrist,0.2888,0.7721,-1.4380,0.0000,742.9247,begin
d1-011,5,103,wrist,0.2861,0.7751,-1.4344,0.0000,747.911,begin
d1-011,5,103,wrist,0.2845,0.7769,-1.4324,0.0000,752.8979,begin
d1-011,5,103,wrist,0.2826,0.7783,-1.4307,0.0000,757.8843,begin
d1-011,5,103,wrist,0.2809,0.7799,-1.4287,0.0000,762.871,begin
d1-011,5,103,wrist,0.2792,0.7814,-1.4268,0.0000,767.8584,out
d1-011,5,103,wrist,0.2779,0.7829,-1.4247,0.0000,772.8447,out
d1-011,5,103,wrist,0.2779,0.7829,-1.4247,0.0000,777.8325,out
d1-011,5,103,wrist,0.2725,0.7870,-1.4187,0.0000,782.8185,out
d1-011,5,103,wrist,0.2698,0.7889,-1.4155,0.0000,787.806,out
d1-011,5,103,wrist,0.2678,0.7904,-1.4131,0.0000,792.7929,out
d1-011,5,103,wrist,0.2647,0.7935,-1.4080,0.0000,797.7797,out
d1-011,5,103,wrist,0.2627,0.7950,-1.4053,0.0000,802.7665,out
d1-011,5,103,wrist,0.2603,0.7966,-1.4023,0.0000,807.7529,out
d1-011,5,103,wrist,0.2583,0.7980,-1.3998,0.0000,812.7402,out
d1-011,5,103,wrist,0.2562,0.7993,-1.3968,0.0000,817.7265,out
d1-011,5,103,wrist,0.2545,0.8006,-1.3942,0.0000,822.7137,out
d1-011,5,103,wrist,0.2500,0.8015,-1.3887,0.0000,827.7006,out
d1-011,5,103,wrist,0.2470,0.8030,-1.3844,0.0000,832.6879,out
d1-011,5,103,wrist,0.2447,0.8040,-1.3815,0.0000,837.6739,out
d1-011,5,103,wrist,0.2425,0.8049,-1.3785,0.0000,842.6615,out
d1-011,5,103,wrist,0.2406,0.8057,-1.3754,0.0000,847.6484,out
d1-011,5,103,wrist,0.2386,0.8062,-1.3719,0.0000,852.6348,out
d1-011,5,103,wrist,0.2364,0.8071,-1.3686,0.0000,857.6215,out
d1-011,5,103,wrist,0.2315,0.8086,-1.3620,0.0000,862.608,out
d1-011,5,103,wrist,0.2291,0.8090,-1.3588,0.0000,867.5957,out
d1-011,5,103,wrist,0.2253,0.8100,-1.3520,0.0000,872.5824,out
d1-011,5,103,wrist,0.2253,0.8100,-1.3520,0.0000,877.569,out
d1-011,5,103,wrist,0.2206,0.8107,-1.3449,0.0000,882.556,out
d1-011,5,103,wrist,0.2179,0.8112,-1.3414,0.0000,887.5428,out
d1-011,5,103,wrist,0.2157,0.8117,-1.3380,0.0000,892.5292,out
d1-011,5,103,wrist,0.2132,0.8117,-1.3347,0.0000,897.5162,out
d1-011,5,103,wrist,0.2092,0.8122,-1.3275,0.0000,902.5033,out
d1-011,5,103,wrist,0.2067,0.8122,-1.3241,0.0000,907.4899,out
d1-011,5,103,wrist,0.2038,0.8123,-1.3207,0.0000,912.4772,out
d1-011,5,103,wrist,0.2014,0.8125,-1.3177,0.0000,917.4639,out
d1-011,5,103,wrist,0.1990,0.8126,-1.3146,0.0000,922.4506,out
d1-011,5,103,wrist,0.1950,0.8127,-1.3081,0.0000,927.4382,out
d1-011,5,103,wrist,0.1950,0.8127,-1.3081,0.0000,932.4251,out
d1-011,5,103,wrist,0.1900,0.8127,-1.3021,0.0000,937.4111,out
d1-011,5,103,wrist,0.1871,0.8129,-1.2995,0.0000,942.3979,out
d1-011,5,103,wrist,0.1851,0.8127,-1.2964,0.0000,947.3853,out
d1-011,5,103,wrist,0.1824,0.8126,-1.2937,0.0000,952.3719,out
d1-011,5,103,wrist,0.1808,0.8123,-1.2907,0.0000,957.3596,out
d1-011,5,103,wrist,0.1761,0.8117,-1.2851,0.0000,962.3452,out
d1-011,5,103,wrist,0.1736,0.8116,-1.2823,0.0000,967.3324,out
d1-011,5,103,wrist,0.1712,0.8113,-1.2800,0.0000,972.3198,out
d1-011,5,103,wrist,0.1690,0.8110,-1.2772,0.0000,977.3066,out
d1-011,5,103,wrist,0.1653,0.8100,-1.2720,0.0000,982.2925,out
d1-011,5,103,wrist,0.1628,0.8093,-1.2697,0.0000,987.2802,out
d1-011,5,103,wrist,0.1605,0.8089,-1.2671,0.0000,992.2667,out
d1-011,5,103,wrist,0.1582,0.8085,-1.2651,0.0000,997.2533,out
d1-011,5,103,wrist,0.1543,0.8073,-1.2604,0.0000,1002.2405,out
d1-011,5,103,wrist,0.1527,0.8063,-1.2581,0.0000,1007.2272,out
d1-011,5,103,wrist,0.1505,0.8055,-1.2557,0.0000,1013.2114,out
d1-011,5,103,wrist,0.1485,0.8047,-1.2537,0.0000,1017.201,out
d1-011,5,103,wrist,0.1461,0.8039,-1.2516,0.0000,1022.1881,out
d1-011,5,103,wrist,0.1421,0.8023,-1.2478,0.0000,1027.1748,out
d1-011,5,103,wrist,0.1410,0.8013,-1.2457,0.0000,1032.1622,out
d1-011,5,103,wrist,0.1390,0.8003,-1.2437,0.0000,1037.1482,out
d1-011,5,103,wrist,0.1390,0.8003,-1.2437,0.0000,1042.1353,out
d1-011,5,103,wrist,0.1371,0.7994,-1.2418,0.0000,1047.1221,out
d1-011,5,103,wrist,0.1316,0.7969,-1.2367,0.0000,1052.0225,out
d1-011,5,103,wrist,0.1300,0.7959,-1.2353,0.0000,1057.0097,out
d1-011,5,103,wrist,0.1285,0.7949,-1.2335,0.0000,1061.9959,out
d1-011,5,103,wrist,0.1269,0.7939,-1.2319,0.0000,1066.9827,out
d1-011,5,103,wrist,0.1250,0.7931,-1.2304,0.0000,1071.9698,out
d1-011,5,103,wrist,0.1231,0.7923,-1.2291,0.0000,1076.9569,out
d1-011,5,103,wrist,0.1201,0.7905,-1.2263,0.0000,1081.9432,out
d1-011,5,103,wrist,0.1201,0.7905,-1.2263,0.0000,1086.9312,out
d1-011,5,103,wrist,0.1174,0.7883,-1.2234,0.0000,1091.9167,out
d1-011,5,103,wrist,0.1160,0.7875,-1.2220,0.0000,1096.9036,out
d1-011,5,103,wrist,0.1126,0.7857,-1.2197,0.0000,1101.891,out
d1-011,5,103,wrist,0.1111,0.7847,-1.2183,0.0000,1106.878,out
d1-011,5,103,wrist,0.1099,0.7836,-1.2172,0.0000,1111.8652,out
d1-011,5,103,wrist,0.1087,0.7825,-1.2159,0.0000,1116.8514,out
d1-011,5,103,wrist,0.1073,0.7815,-1.2147,0.0000,1121.8385,out
d1-011,5,103,wrist,0.1055,0.7804,-1.2135,0.0000,1126.8254,out
d1-011,5,103,wrist,0.1028,0.7783,-1.2117,0.0000,1131.8119,out
d1-011,5,103,wrist,0.1028,0.7783,-1.2117,0.0000,1136.1333,out
d1-011,5,103,wrist,0.1008,0.7760,-1.2096,0.0000,1141.1205,out
d1-011,5,103,wrist,0.0996,0.7749,-1.2088,0.0000,1146.1067,out
d1-011,5,103,wrist,0.0981,0.7736,-1.2078,0.0000,1151.0934,out
d1-011,5,103,wrist,0.0970,0.7724,-1.2070,0.0000,1156.0808,out
d1-011,5,103,wrist,0.0947,0.7701,-1.2056,0.0000,1161.0672,out
d1-011,5,103,wrist,0.0940,0.7692,-1.2049,0.0000,1166.0546,out
d1-011,5,103,wrist,0.0930,0.7682,-1.2041,0.0000,1171.0408,out
d1-011,5,103,wrist,0.0921,0.7673,-1.2034,0.0000,1176.0286,out
d1-011,5,103,wrist,0.0910,0.7659,-1.2028,0.0000,1181.0147,lift
d1-011,5,103,wrist,0.0904,0.7665,-1.2023,0.0000,1186.0015,lift
d1-011,5,103,wrist,0.0900,0.7675,-1.2022,0.0000,1190.9884,lift
d1-011,5,103,wrist,0.0895,0.7681,-1.2018,0.0000,1195.9755,lift
d1-011,5,103,wrist,0.0891,0.7684,-1.2013,0.0000,1200.9622,lift
d1-011,5,103,wrist,0.0875,0.7685,-1.2004,0.0000,1205.9492,lift
d1-011,5,103,wrist,0.0875,0.7685,-1.2004,0.0000,1210.9365,lift
d1-011,5,103,wrist,0.0866,0.7692,-1.1996,0.0000,1215.9238,lift
d1-011,5,103,wrist,0.0862,0.7697,-1.1991,0.0000,1220.91,lift
d1-011,5,103,wrist,0.0857,0.7700,-1.1985,0.0000,1225.8967,lift
d1-011,5,103,wrist,0.0851,0.7702,-1.1980,0.0000,1230.8843,lift
d1-011,5,103,wrist,0.0842,0.7702,-1.1976,0.0000,1235.8703,lift
d1-011,5,103,wrist,0.0837,0.7703,-1.1971,0.0000,1240.8579,lift
d1-011,5,103,wrist,0.0828,0.7704,-1.1961,0.0000,1245.8441,lift
d1-011,5,103,wrist,0.0823,0.7705,-1.1956,0.0000,1250.8311,lift
d1-011,5,103,wrist,0.0818,0.7706,-1.1952,0.0000,1255.8182,lift
d1-011,5,103,wrist,0.0811,0.7706,-1.1949,0.0000,1260.805,lift
d1-011,5,103,wrist,0.0806,0.7705,-1.1946,0.0000,1265.7914,lift
d1-011,5,103,wrist,0.0801,0.7708,-1.1942,0.0000,1270.7784,lift
d1-011,5,103,wrist,0.0800,0.7709,-1.1939,0.0000,1275.7655,lift
d1-011,5,103,wrist,0.0797,0.7709,-1.1937,0.0000,1280.753,lift
d1-011,5,103,wrist,0.0789,0.7707,-1.1929,0.0000,1285.7391,lift
d1-011,5,103,wrist,0.0786,0.7707,-1.1925,0.0000,1290.7259,lift
d1-011,5,103,wrist,0.0782,0.7707,-1.1921,0.0000,1295.7123,lift
d1-011,5,103,wrist,0.0781,0.7708,-1.1917,0.0000,1300.6997,lift
d1-011,5,103,wrist,0.0778,0.7707,-1.1911,0.0000,1305.6865,lift
d1-011,5,103,wrist,0.0776,0.7706,-1.1906,0.0000,1310.6734,lift
d1-011,5,103,wrist,0.0767,0.7706,-1.1895,0.0000,1315.6598,lift
d1-011,5,103,wrist,0.0764,0.7706,-1.1889,0.0000,1320.6472,lift
d1-011,5,103,wrist,0.0765,0.7706,-1.1883,0.0000,1325.6339,lift
d1-011,5,103,wrist,0.0762,0.7704,-1.1876,0.0000,1330.1296,lift
d1-011,5,103,wrist,0.0760,0.7705,-1.1870,0.0000,1335.1162,lift
d1-011,5,103,wrist,0.0756,0.7704,-1.1864,0.0000,1340.1039,lift
d1-011,5,103,wrist,0.0750,0.7700,-1.1854,0.0000,1345.0898,lift
d1-011,5,103,wrist,0.0750,0.7701,-1.1848,0.0000,1350.0768,lift
d1-011,5,103,wrist,0.0753,0.7701,-1.1842,0.0000,1355.0635,lift
d1-011,5,103,wrist,0.0750,0.7699,-1.1830,0.0000,1360.0507,lift
d1-011,5,103,wrist,0.0750,0.7699,-1.1830,0.0000,1365.0376,lift
