participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,startposition,direction,trialtime
213,14,4,0.3002,0.7877,-0.5187,0.2956,0.8222,-0.7601,0.2979,0.8049,-0.6394,0.2982,0.7677,-0.6274,Wrist,-0.1088,0.2439,0.2433,0.2197,0.2828989,forward,0.7
