participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,perceivedforearmlength,perceivedforearmlengthratio,noisewrist,noiseelbow,startposition,direction,speed,trialtime
d3-024,2,5,0.289,0.7777,-0.3349,0.2931,0.7595,-0.5882,0.291,0.7686,-0.4615,0.2909,0.7777,-0.4525,Wrist,0.1177,0.254,0.2773,1.0915,0.1458,0.1457,-0.1994,backward,0.270032,1.7213
