participant,block,trial,tracked,time_ms,phase,pos_x,pos_y,pos_z
d3-021,2,33,Wrist,0.0000,startbuffer,0.2893,0.7976,-0.7105
d3-021,2,33,Wrist,6.9807,startbuffer,0.2893,0.7978,-0.7110
d3-021,2,33,Wrist,12.9649,startbuffer,0.2893,0.7978,-0.7110
d3-021,2,33,Wrist,18.9488,startbuffer,0.2893,0.7978,-0.7110
d3-021,2,33,Wrist,24.9327,startbuffer,0.2893,0.7978,-0.7110
d3-021,2,33,Wrist,30.9168,startbuffer,0.2893,0.7978,-0.7110
d3-021,2,33,Wrist,36.9002,startbuffer,0.2893,0.7978,-0.7111
d3-021,2,33,Wrist,42.8847,startbuffer,0.2893,0.7978,-0.7111
d3-021,2,33,Wrist,48.3791,startbuffer,0.2892,0.7979,-0.7111
d3-021,2,33,Wrist,54.3517,startbuffer,0.2892,0.7979,-0.7111
d3-021,2,33,Wrist,60.3357,startbuffer,0.2892,0.7979,-0.7111
d3-021,2,33,Wrist,66.3199,begin,0.2893,0.7978,-0.7111
d3-021,2,33,Wrist,72.3038,begin,0.2893,0.7978,-0.7111
d3-021,2,33,Wrist,78.2876,begin,0.2892,0.7979,-0.7110
d3-021,2,33,Wrist,84.2718,begin,0.2892,0.7979,-0.7110
d3-021,2,33,Wrist,90.2558,begin,0.2892,0.7978,-0.7110
d3-021,2,33,Wrist,96.2401,begin,0.2892,0.7978,-0.7110
d3-021,2,33,Wrist,102.2233,begin,0.2891,0.7979,-0.7109
d3-021,2,33,Wrist,108.2079,begin,0.2891,0.7979,-0.7109
d3-021,2,33,Wrist,114.1916,begin,0.2892,0.7978,-0.7109
d3-021,2,33,Wrist,120.1752,begin,0.2891,0.7977,-0.7109
d3-021,2,33,Wrist,126.1596,begin,0.2892,0.7977,-0.7109
d3-021,2,33,Wrist,132.1441,begin,0.2892,0.7977,-0.7109
d3-021,2,33,Wrist,138.1279,begin,0.2892,0.7977,-0.7109
d3-021,2,33,Wrist,144.1120,begin,0.2891,0.7977,-0.7110
d3-021,2,33,Wrist,149.3073,begin,0.2891,0.7977,-0.7110
d3-021,2,33,Wrist,155.2918,begin,0.2890,0.7979,-0.7109
d3-021,2,33,Wrist,161.2752,begin,0.2890,0.7979,-0.7109
d3-021,2,33,Wrist,167.2595,begin,0.2891,0.7978,-0.7110
d3-021,2,33,Wrist,173.2432,begin,0.2891,0.7978,-0.7110
d3-021,2,33,Wrist,179.2269,begin,0.2891,0.7977,-0.7109
d3-021,2,33,Wrist,185.2113,begin,0.2892,0.7977,-0.7109
d3-021,2,33,Wrist,191.1956,begin,0.2892,0.7977,-0.7109
d3-021,2,33,Wrist,197.1793,begin,0.2891,0.7978,-0.7109
d3-021,2,33,Wrist,203.1632,begin,0.2892,0.7977,-0.7108
d3-021,2,33,Wrist,209.1473,begin,0.2890,0.7979,-0.7108
d3-021,2,33,Wrist,215.1312,begin,0.2890,0.7979,-0.7108
