participant,block,trial,tracked,time_ms,phase,pos_x,pos_y,pos_z
d3-021,5,110,Wrist,0.0000,startbuffer,0.2951,0.7958,-0.6770
d3-021,5,110,Wrist,5.9833,startbuffer,0.2952,0.7956,-0.6774
d3-021,5,110,Wrist,11.9679,startbuffer,0.2952,0.7956,-0.6774
d3-021,5,110,Wrist,17.9517,startbuffer,0.2952,0.7956,-0.6774
d3-021,5,110,Wrist,23.9352,startbuffer,0.2949,0.7958,-0.6773
d3-021,5,110,Wrist,29.9195,startbuffer,0.2951,0.7956,-0.6773
d3-021,5,110,Wrist,35.9039,startbuffer,0.2953,0.7955,-0.6774
d3-021,5,110,Wrist,41.8876,startbuffer,0.2951,0.7956,-0.6773
d3-021,5,110,Wrist,47.8716,startbuffer,0.2950,0.7957,-0.6773
d3-021,5,110,Wrist,53.8558,startbuffer,0.2950,0.7957,-0.6773
d3-021,5,110,Wrist,59.8395,startbuffer,0.2953,0.7955,-0.6774
d3-021,5,110,Wrist,65.8239,begin,0.2953,0.7955,-0.6774
d3-021,5,110,Wrist,71.4006,begin,0.2951,0.7956,-0.6773
d3-021,5,110,Wrist,77.3846,begin,0.2950,0.7957,-0.6773
d3-021,5,110,Wrist,83.3687,begin,0.2950,0.7957,-0.6773
d3-021,5,110,Wrist,88.8726,begin,0.2953,0.7955,-0.6774
d3-021,5,110,Wrist,94.8462,begin,0.2953,0.7955,-0.6774
d3-021,5,110,Wrist,100.8303,begin,0.2949,0.7958,-0.6773
d3-021,5,110,Wrist,106.8140,begin,0.2949,0.7958,-0.6773
d3-021,5,110,Wrist,112.7977,begin,0.2952,0.7956,-0.6774
d3-021,5,110,Wrist,118.7821,begin,0.2952,0.7956,-0.6774
d3-021,5,110,Wrist,124.7659,begin,0.2950,0.7957,-0.6773
d3-021,5,110,Wrist,130.7499,begin,0.2949,0.7958,-0.6773
d3-021,5,110,Wrist,136.7339,begin,0.2949,0.7958,-0.6773
d3-021,5,110,Wrist,142.7179,begin,0.2952,0.7956,-0.6774
d3-021,5,110,Wrist,148.7019,begin,0.2952,0.7956,-0.6774
d3-021,5,110,Wrist,154.6863,begin,0.2952,0.7956,-0.6774
d3-021,5,110,Wrist,160.6699,begin,0.2952,0.7956,-0.6774
d3-021,5,110,Wrist,166.6542,begin,0.2951,0.7956,-0.6773
d3-021,5,110,Wrist,172.6380,begin,0.2953,0.7954,-0.6774
d3-021,5,110,Wrist,178.6219,begin,0.2950,0.7956,-0.6773
d3-021,5,110,Wrist,184.6060,begin,0.2950,0.7957,-0.6772
d3-021,5,110,Wrist,190.5894,begin,0.2951,0.7956,-0.6773
d3-021,5,110,Wrist,196.5733,begin,0.2953,0.7954,-0.6774
d3-021,5,110,Wrist,202.5578,begin,0.2951,0.7956,-0.6773
d3-021,5,110,Wrist,208.5418,begin,0.2950,0.7957,-0.6772
d3-021,5,110,Wrist,214.5257,begin,0.2950,0.7957,-0.6772
d3-021,5,110,Wrist,220.5105,begin,0.2953,0.7954,-0.6774
d3-021,5,110,Wrist,226.4938,begin,0.2953,0.7954,-0.6774
d3-021,5,110,Wrist,232.4777,begin,0.2950,0.7957,-0.6772
d3-021,5,110,Wrist,238.4617,begin,0.2950,0.7957,-0.6772
d3-021,5,110,Wrist,244.4463,begin,0.2951,0.7955,-0.6773
d3-021,5,110,Wrist,250.4297,begin,0.2953,0.7954,-0.6774
d3-021,5,110,Wrist,256.4136,begin,0.2950,0.7956,-0.6773
d3-021,5,110,Wrist,262.3974,begin,0.2950,0.7957,-0.6772
d3-021,5,110,Wrist,268.3816,begin,0.2951,0.7956,-0.6773
d3-021,5,110,Wrist,274.3655,begin,0.2953,0.7954,-0.6774
d3-021,5,110,Wrist,280.3498,begin,0.2951,0.7956,-0.6773
d3-021,5,110,Wrist,286.3339,begin,0.2950,0.7957,-0.6772
d3-021,5,110,Wrist,292.3177,begin,0.2950,0.7957,-0.6772
d3-021,5,110,Wrist,298.3022,begin,0.2953,0.7954,-0.6774
d3-021,5,110,Wrist,304.2857,begin,0.2953,0.7954,-0.6774
d3-021,5,110,Wrist,310.2698,begin,0.2950,0.7957,-0.6772
d3-021,5,110,Wrist,316.2536,begin,0.2950,0.7957,-0.6772
d3-021,5,110,Wrist,322.2379,begin,0.2951,0.7955,-0.6773
d3-021,5,110,Wrist,328.2213,begin,0.2953,0.7954,-0.6774
