participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,startposition,trialtime
d1-021,11,4,0.2804,0.7783,-1.0493,0.2885,0.8075,-1.2977,0.2844,0.7929,-1.1735,0.2853,0.7583,-1.22,Forearm,-0.0465,0.2502,0.2509,0.2383,1.130933,0.6553
