participant,block,trial,tracked,time_ms,phase,pos_x,pos_y,pos_z
d3-003,1,4,Wrist,0.0000,startbuffer,0.2873,0.8434,-0.8106
d3-003,1,4,Wrist,5.9835,startbuffer,0.2946,0.8422,-0.8081
d3-003,1,4,Wrist,11.9680,startbuffer,0.2947,0.8422,-0.8081
d3-003,1,4,Wrist,17.9519,startbuffer,0.2946,0.8422,-0.8081
d3-003,1,4,Wrist,23.9358,startbuffer,0.2946,0.8422,-0.8081
d3-003,1,4,Wrist,29.4282,startbuffer,0.2946,0.8422,-0.8081
d3-003,1,4,Wrist,35.4119,startbuffer,0.2946,0.8422,-0.8081
d3-003,1,4,Wrist,40.9992,startbuffer,0.2945,0.8423,-0.8081
d3-003,1,4,Wrist,46.0640,startbuffer,0.2945,0.8422,-0.8081
d3-003,1,4,Wrist,52.0482,startbuffer,0.2945,0.8422,-0.8081
d3-003,1,4,Wrist,57.8464,startbuffer,0.2946,0.8421,-0.8081
d3-003,1,4,Wrist,63.8303,begin,0.2946,0.8421,-0.8081
d3-003,1,4,Wrist,69.8143,begin,0.2944,0.8423,-0.8081
d3-003,1,4,Wrist,75.7989,begin,0.2944,0.8423,-0.8081
d3-003,1,4,Wrist,81.7823,begin,0.2944,0.8423,-0.8081
d3-003,1,4,Wrist,87.0110,begin,0.2944,0.8423,-0.8081
d3-003,1,4,Wrist,92.9723,begin,0.2944,0.8423,-0.8081
d3-003,1,4,Wrist,97.9798,begin,0.2944,0.8423,-0.8081
d3-003,1,4,Wrist,103.9636,begin,0.2944,0.8423,-0.8081
d3-003,1,4,Wrist,109.9473,begin,0.2945,0.8421,-0.8080
d3-003,1,4,Wrist,115.9315,begin,0.2945,0.8421,-0.8080
d3-003,1,4,Wrist,121.9156,begin,0.2943,0.8422,-0.8080
d3-003,1,4,Wrist,127.8994,begin,0.2943,0.8423,-0.8080
d3-003,1,4,Wrist,133.8836,begin,0.2944,0.8422,-0.8080
d3-003,1,4,Wrist,139.8673,begin,0.2945,0.8421,-0.8080
d3-003,1,4,Wrist,146.3662,begin,0.2943,0.8422,-0.8080
d3-003,1,4,Wrist,152.3319,begin,0.2943,0.8423,-0.8080
d3-003,1,4,Wrist,158.0652,begin,0.2944,0.8422,-0.8080
d3-003,1,4,Wrist,164.0498,begin,0.2944,0.8422,-0.8080
d3-003,1,4,Wrist,169.1241,begin,0.2946,0.8420,-0.8080
d3-003,1,4,Wrist,175.1087,begin,0.2944,0.8421,-0.8080
d3-003,1,4,Wrist,180.4621,begin,0.2944,0.8421,-0.8080
d3-003,1,4,Wrist,186.4462,begin,0.2944,0.8421,-0.8080
d3-003,1,4,Wrist,192.4301,begin,0.2946,0.8420,-0.8080
d3-003,1,4,Wrist,197.7599,begin,0.2946,0.8420,-0.8080
d3-003,1,4,Wrist,203.7423,begin,0.2946,0.8420,-0.8080
d3-003,1,4,Wrist,209.7268,begin,0.2946,0.8420,-0.8080
d3-003,1,4,Wrist,215.7103,begin,0.2946,0.8420,-0.8080
d3-003,1,4,Wrist,221.4488,begin,0.2946,0.8420,-0.8080
d3-003,1,4,Wrist,226.9501,begin,0.2945,0.8421,-0.8080
d3-003,1,4,Wrist,232.7172,begin,0.2945,0.8421,-0.8080
d3-003,1,4,Wrist,238.3588,begin,0.2944,0.8422,-0.8080
d3-003,1,4,Wrist,244.3437,begin,0.2945,0.8421,-0.8081
d3-003,1,4,Wrist,250.2565,begin,0.2945,0.8421,-0.8081
d3-003,1,4,Wrist,256.2531,begin,0.2945,0.8422,-0.8081
d3-003,1,4,Wrist,262.2274,begin,0.2945,0.8422,-0.8081
d3-003,1,4,Wrist,267.6184,begin,0.2946,0.8420,-0.8080
d3-003,1,4,Wrist,273.6024,begin,0.2946,0.8420,-0.8080
d3-003,1,4,Wrist,278.7189,begin,0.2946,0.8420,-0.8080
d3-003,1,4,Wrist,284.7030,begin,0.2944,0.8422,-0.8080
d3-003,1,4,Wrist,290.3058,begin,0.2944,0.8422,-0.8080
d3-003,1,4,Wrist,295.8642,begin,0.2946,0.8420,-0.8081
d3-003,1,4,Wrist,301.8392,begin,0.2946,0.8420,-0.8081
d3-003,1,4,Wrist,307.8240,begin,0.2942,0.8424,-0.8081
d3-003,1,4,Wrist,313.8076,begin,0.2942,0.8424,-0.8081
d3-003,1,4,Wrist,319.7926,begin,0.2943,0.8423,-0.8080
d3-003,1,4,Wrist,325.7755,begin,0.2944,0.8422,-0.8081
d3-003,1,4,Wrist,331.1211,begin,0.2944,0.8421,-0.8080
d3-003,1,4,Wrist,337.1044,begin,0.2944,0.8422,-0.8081
d3-003,1,4,Wrist,343.0888,begin,0.2944,0.8422,-0.8081
d3-003,1,4,Wrist,348.9773,begin,0.2945,0.8421,-0.8080
d3-003,1,4,Wrist,354.9613,begin,0.2945,0.8421,-0.8080
d3-003,1,4,Wrist,360.9452,begin,0.2944,0.8422,-0.8080
d3-003,1,4,Wrist,366.9291,begin,0.2943,0.8422,-0.8080
d3-003,1,4,Wrist,372.9133,begin,0.2945,0.8421,-0.8080
d3-003,1,4,Wrist,379.8949,begin,0.2945,0.8421,-0.8080
d3-003,1,4,Wrist,386.8762,begin,0.2944,0.8422,-0.8080
