participant,block,trial,tracked,pos_x,pos_y,pos_z,aperture,time_ms,phase
d1-004,1,14,wrist,0.2768,0.6917,-1.4593,0.0000,0,start
d1-004,1,14,wrist,0.2731,0.6858,-1.4538,0.0000,5.9843,start
d1-004,1,14,wrist,0.2731,0.6858,-1.4538,0.0000,12.9653,start
d1-004,1,14,wrist,0.2731,0.6858,-1.4537,0.0000,17.9513,start
d1-004,1,14,wrist,0.2731,0.6858,-1.4537,0.0000,22.9389,start
d1-004,1,14,wrist,0.2731,0.6858,-1.4537,0.0000,27.9257,start
d1-004,1,14,wrist,0.2731,0.6858,-1.4537,0.0000,32.9118,start
d1-004,1,14,wrist,0.2729,0.6859,-1.4537,0.0000,37.8986,start
d1-004,1,14,wrist,0.2731,0.6858,-1.4538,0.0000,42.885,start
d1-004,1,14,wrist,0.2728,0.6860,-1.4537,0.0000,47.8722,start
d1-004,1,14,wrist,0.2725,0.6862,-1.4536,0.0000,52.8588,start
d1-004,1,14,wrist,0.2725,0.6863,-1.4535,0.0000,57.8453,begin
d1-004,1,14,wrist,0.2726,0.6862,-1.4537,0.0000,62.8317,begin
d1-004,1,14,wrist,0.2731,0.6859,-1.4538,0.0000,67.8182,begin
d1-004,1,14,wrist,0.2725,0.6863,-1.4536,0.0000,72.8054,begin
d1-004,1,14,wrist,0.2725,0.6863,-1.4536,0.0000,77.7918,begin
d1-004,1,14,wrist,0.2725,0.6863,-1.4536,0.0000,82.7782,begin
d1-004,1,14,wrist,0.2732,0.6859,-1.4538,0.0000,87.7652,begin
d1-004,1,14,wrist,0.2732,0.6859,-1.4538,0.0000,92.7519,begin
d1-004,1,14,wrist,0.2731,0.6859,-1.4538,0.0000,97.7392,begin
d1-004,1,14,wrist,0.2727,0.6862,-1.4537,0.0000,102.7255,begin
d1-004,1,14,wrist,0.2725,0.6863,-1.4536,0.0000,107.7122,begin
d1-004,1,14,wrist,0.2728,0.6860,-1.4538,0.0000,112.6983,begin
d1-004,1,14,wrist,0.2731,0.6858,-1.4538,0.0000,117.6856,begin
d1-004,1,14,wrist,0.2731,0.6859,-1.4538,0.0000,122.6723,begin
d1-004,1,14,wrist,0.2725,0.6863,-1.4536,0.0000,127.6583,begin
d1-004,1,14,wrist,0.2725,0.6863,-1.4536,0.0000,132.6455,begin
d1-004,1,14,wrist,0.2725,0.6863,-1.4536,0.0000,137.6311,begin
d1-004,1,14,wrist,0.2727,0.6860,-1.4536,0.0000,142.6188,begin
d1-004,1,14,wrist,0.2727,0.6860,-1.4536,0.0000,147.6057,begin
d1-004,1,14,wrist,0.2727,0.6860,-1.4536,0.0000,152.5922,begin
d1-004,1,14,wrist,0.2725,0.6863,-1.4536,0.0000,157.5787,begin
d1-004,1,14,wrist,0.2725,0.6863,-1.4536,0.0000,162.5659,begin
d1-004,1,14,wrist,0.2725,0.6863,-1.4536,0.0000,167.5518,begin
d1-004,1,14,wrist,0.2731,0.6859,-1.4538,0.0000,172.5395,begin
d1-004,1,14,wrist,0.2732,0.6858,-1.4538,0.0000,177.5251,begin
d1-004,1,14,wrist,0.2725,0.6863,-1.4536,0.0000,182.5115,begin
d1-004,1,14,wrist,0.2725,0.6863,-1.4535,0.0000,187.4983,begin
d1-004,1,14,wrist,0.2725,0.6863,-1.4535,0.0000,192.485,begin
d1-004,1,14,wrist,0.2729,0.6862,-1.4537,0.0000,197.4724,begin
d1-004,1,14,wrist,0.2729,0.6862,-1.4537,0.0000,202.4581,begin
d1-004,1,14,wrist,0.2726,0.6863,-1.4535,0.0000,207.4452,begin
d1-004,1,14,wrist,0.2725,0.6863,-1.4535,0.0000,212.4315,begin
d1-004,1,14,wrist,0.2727,0.6863,-1.4536,0.0000,217.4187,begin
d1-004,1,14,wrist,0.2732,0.6859,-1.4537,0.0000,222.4058,begin
