participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,startposition,direction,trialtime
204,17,2,0.281,0.7767,-0.5033,0.2768,0.8059,-0.7163,0.2789,0.7913,-0.6098,0.2774,0.7567,-0.8635,Elbow,-0.1472,0.2151,0.2249,0.2935,0.4375396,backward,0.91
