participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,startposition,direction,trialtime
204,12,2,0.2796,0.7758,-0.5025,0.2771,0.8077,-0.716,0.2784,0.7917,-0.6093,0.2784,0.7558,-0.6101,Wrist,-0.1076,0.2159,0.1804,0.2472,1.454642,backward,1.6433
