participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,startposition,direction,trialtime
204,9,2,0.2795,0.7758,-0.5025,0.2773,0.8075,-0.7155,0.2784,0.7916,-0.609,0.2787,0.7558,-0.4862,Wrist,0.0163,0.2153,0.2851,0.2792,0.4182009,forward,2.8319
