participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,speed,startposition,direction,trialtime
223,12,4,0.2195,0.7763,-0.5855,0.1987,0.8177,-0.7695,0.2091,0.797,-0.6775,0.2067,0.7563,-0.7242,Forearm,-0.0467,0.1898,0.2134,0.2271,0.296,1.708636,backward,8.674
