experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,openvr_position_offset_x,openvr_position_offset_y,openvr_position_offset_z,openvr_rotation_offset_x,openvr_rotation_offset_y,openvr_rotation_offset_z,openvr_scale_offset_x,openvr_scale_offset_y,openvr_scale_offset_z,manual_reach_vrpn_movement_location_0,manual_reach_gaze_data_location_0,manual_reach_openvr_movement_steamvr_location_0,manual_reach_manus_movement_manus_Bip01 R Hand_location_0,landmark_estimates_location_0,landmark_gaze_data_location_0,tool_reach_gaze_data_location_0,tool_reach_vrpn_tool_movement_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_manus_movement_manus_Bip01 R Hand_location_0
3_avatartooluse,d3-018,2,94,4,10,1585.344,1587.532,0,0,0,0.968909,0,359.7594,1,1,1,,,,,3_avatartooluse/d3-018/S002/trackers/landmark/landmark_estimates_T094.csv,3_avatartooluse/d3-018/S002/trackers/landmark/landmark_gaze_data_T094.csv,,,,
3_avatartooluse,d3-018,2,95,4,11,1591.585,1594.051,0,0,0,0.968909,0,359.7594,1,1,1,,,,,3_avatartooluse/d3-018/S002/trackers/landmark/landmark_estimates_T095.csv,3_avatartooluse/d3-018/S002/trackers/landmark/landmark_gaze_data_T095.csv,,,,
3_avatartooluse,d3-018,2,96,4,12,1598.104,1601.103,0,0,0,0.968909,0,359.7594,1,1,1,,,,,3_avatartooluse/d3-018/S002/trackers/landmark/landmark_estimates_T096.csv,3_avatartooluse/d3-018/S002/trackers/landmark/landmark_gaze_data_T096.csv,,,,
3_avatartooluse,d3-018,2,97,4,13,1605.156,1607.467,0,0,0,0.968909,0,359.7594,1,1,1,,,,,3_avatartooluse/d3-018/S002/trackers/landmark/landmark_estimates_T097.csv,3_avatartooluse/d3-018/S002/trackers/landmark/landmark_gaze_data_T097.csv,,,,
3_avatartooluse,d3-018,2,98,4,14,1611.52,1615.23,0,0,0,0.968909,0,359.7594,1,1,1,,,,,3_avatartooluse/d3-018/S002/trackers/landmark/landmark_estimates_T098.csv,3_avatartooluse/d3-018/S002/trackers/landmark/landmark_gaze_data_T098.csv,,,,
3_avatartooluse,d3-018,2,99,4,15,1619.283,1623.126,0,0,0,0.968874,0,359.7575,1,1,1,,,,,3_avatartooluse/d3-018/S002/trackers/landmark/landmark_estimates_T099.csv,3_avatartooluse/d3-018/S002/trackers/landmark/landmark_gaze_data_T099.csv,,,,
3_avatartooluse,d3-018,2,100,4,16,1627.18,1629.432,0,0,0,0.968874,0,359.7575,1,1,1,,,,,3_avatartooluse/d3-018/S002/trackers/landmark/landmark_estimates_T100.csv,3_avatartooluse/d3-018/S002/trackers/landmark/landmark_gaze_data_T100.csv,,,,
3_avatartooluse,d3-018,2,101,4,17,1633.465,1635.231,0,0,0,0.968874,0,359.7575,1,1,1,,,,,3_avatartooluse/d3-018/S002/trackers/landmark/landmark_estimates_T101.csv,3_avatartooluse/d3-018/S002/trackers/landmark/landmark_gaze_data_T101.csv,,,,
3_avatartooluse,d3-018,2,102,4,18,1639.274,1641.206,0,0,0,0.967899,0,359.7557,1,1,1,,,,,3_avatartooluse/d3-018/S002/trackers/landmark/landmark_estimates_T102.csv,3_avatartooluse/d3-018/S002/trackers/landmark/landmark_gaze_data_T102.csv,,,,
3_avatartooluse,d3-018,2,103,5,1,1690.271,1695.967,0,0,0,0.964778,0,359.7582,1,1,1,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_vrpn_movement_T103.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_gaze_data_T103.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T103.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T103.csv,,,,,,
3_avatartooluse,d3-018,2,104,5,2,1698.924,1703.665,0,0,0,0.964778,0,359.7582,1,1,1,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_vrpn_movement_T104.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_gaze_data_T104.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T104.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T104.csv,,,,,,
3_avatartooluse,d3-018,2,105,5,3,1706.62,1711.535,0,0,0,0.964778,0,359.7582,1,1,1,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_vrpn_movement_T105.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_gaze_data_T105.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T105.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T105.csv,,,,,,
3_avatartooluse,d3-018,2,106,5,4,1714.491,1718.614,0,0,0,0.964778,0,359.7582,1,1,1,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_vrpn_movement_T106.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_gaze_data_T106.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T106.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T106.csv,,,,,,
3_avatartooluse,d3-018,2,107,5,5,1721.575,1725.924,0,0,0,0.964778,0,359.7582,1,1,1,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_vrpn_movement_T107.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_gaze_data_T107.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T107.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T107.csv,,,,,,
3_avatartooluse,d3-018,2,108,5,6,1728.881,1733.591,0,0,0,0.96105,0,359.7586,1,1,1,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_vrpn_movement_T108.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_gaze_data_T108.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T108.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T108.csv,,,,,,
3_avatartooluse,d3-018,2,109,5,7,1736.556,1740.887,0,0,0,0.959877,0,359.7576,1,1,1,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_vrpn_movement_T109.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_gaze_data_T109.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T109.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T109.csv,,,,,,
3_avatartooluse,d3-018,2,110,5,8,1743.844,1748.311,0,0,0,0.959877,0,359.7576,1,1,1,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_vrpn_movement_T110.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_gaze_data_T110.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T110.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T110.csv,,,,,,
3_avatartooluse,d3-018,2,111,5,9,1751.261,1755.654,0,0,0,0.959877,0,359.7576,1,1,1,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_vrpn_movement_T111.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_gaze_data_T111.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T111.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T111.csv,,,,,,
3_avatartooluse,d3-018,2,112,5,10,1758.607,1763.298,0,0,0,0.958795,0,359.7561,1,1,1,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_vrpn_movement_T112.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_gaze_data_T112.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T112.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T112.csv,,,,,,
3_avatartooluse,d3-018,2,113,5,11,1766.254,1770.879,0,0,0,0.958795,0,359.7561,1,1,1,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_vrpn_movement_T113.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_gaze_data_T113.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T113.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T113.csv,,,,,,
3_avatartooluse,d3-018,2,114,5,12,1773.839,1778.666,0,0,0,0.957203,0,359.7575,1,1,1,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_vrpn_movement_T114.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_gaze_data_T114.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T114.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T114.csv,,,,,,
3_avatartooluse,d3-018,2,115,5,13,1781.624,1786.059,0,0,0,0.956732,0,359.7567,1,1,1,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_vrpn_movement_T115.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_gaze_data_T115.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T115.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T115.csv,,,,,,
3_avatartooluse,d3-018,2,116,5,14,1789.012,1793.557,0,0,0,0.956732,0,359.7567,1,1,1,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_vrpn_movement_T116.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_gaze_data_T116.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T116.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T116.csv,,,,,,
3_avatartooluse,d3-018,2,117,5,15,1796.51,1801.161,0,0,0,0.954411,0,359.7566,1,1,1,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_vrpn_movement_T117.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_gaze_data_T117.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T117.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T117.csv,,,,,,
3_avatartooluse,d3-018,2,118,5,16,1804.114,1808.54,0,0,0,0.954411,0,359.7566,1,1,1,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_vrpn_movement_T118.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_gaze_data_T118.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T118.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T118.csv,,,,,,
3_avatartooluse,d3-018,2,119,5,17,1811.499,1816.012,0,0,0,0.952193,0,359.7556,1,1,1,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_vrpn_movement_T119.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_gaze_data_T119.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T119.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T119.csv,,,,,,
3_avatartooluse,d3-018,2,120,5,18,1818.966,1836.01,0,0,0,0.952193,0,359.7556,1,1,1,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_vrpn_movement_T120.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_gaze_data_T120.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T120.csv,3_avatartooluse/d3-018/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T120.csv,,,,,,
