participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,perceivedforearmlength,perceivedforearmlengthratio,noisewrist,noiseelbow,startposition,direction,speed,trialtime
d3-015,12,5,0.3106,0.7663,-0.4301,0.3153,0.7748,-0.6723,0.3129,0.7706,-0.5512,0.3122,0.7663,-0.4772,Wrist,0.0471,0.2424,0.2956,1.2197,0.1763,0.2335,-0.6104,forward,0.25217,4.405
