participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,startposition,trialtime
d1-008,15,1,0.3627,0.7889,-0.9609,0.3819,0.8386,-1.2282,0.3723,0.8138,-1.0945,0.3752,0.7689,-1.2291,Elbow,-0.0009,0.2725,0.2018,0.2093,0.7729836,5.2419
