participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,perceivedforearmlength,perceivedforearmlengthratio,noisewrist,noiseelbow,startposition,direction,speed,trialtime
d3-021,2,4,0.2138,0.7767,-0.4021,0.2344,0.7852,-0.629,0.2241,0.7809,-0.5156,0.2205,0.7767,-0.3849,Wrist,0.0186,0.228,0,0,0.2396,0.2127,-0.2007,backward,0.261721,1.4646
