participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,startposition,trialtime
d1-022,17,1,0.3527,0.789,-1.0289,0.347,0.8047,-1.2657,0.3499,0.7968,-1.1473,0.3503,0.769,-1.145,Wrist,-0.1161,0.2374,0.2729,0.2163,0.5754207,1.8773
