participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,startposition,direction,trialtime
211,12,2,0.328,0.7801,-0.5379,0.3121,0.8175,-0.7487,0.3201,0.7988,-0.6433,0.3164,0.7601,-0.8096,Elbow,-0.0609,0.2147,0.1722,0.1938,0.8010442,backward,4.9311
