participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,startposition,direction,trialtime
211,2,4,0.3269,0.7827,-0.5413,0.3309,0.8181,-0.7556,0.3289,0.8004,-0.6485,0.3299,0.7627,-0.7922,Elbow,-0.0366,0.2172,0.2032,0.2322,0.5650151,backward,4.1423
