experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,landmarkstimulus_estimates_location_0,landmark_eyeTrackingData_location_0,manual_reach_vive_wrist_movement_steamvr_location_0,manual_reach_ppt_hand_movement_location_0,manual_reach_eyeTrackingData_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_ppt_tool_movement_location_0,tool_reach_eyeTrackingData_location_0
1_tooluseinVR,d1-008,1,73,3,37,1549.525,1555.068,,,,,,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T073.csv,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T073.csv,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T073.csv
1_tooluseinVR,d1-008,1,74,3,38,1558.022,1564.83,,,,,,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T074.csv,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T074.csv,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T074.csv
1_tooluseinVR,d1-008,1,75,3,39,1567.784,1573.926,,,,,,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T075.csv,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T075.csv,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T075.csv
1_tooluseinVR,d1-008,1,76,3,40,1576.878,1581.976,,,,,,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T076.csv,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T076.csv,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T076.csv
1_tooluseinVR,d1-008,1,77,3,41,1584.931,1590.817,,,,,,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T077.csv,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T077.csv,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T077.csv
1_tooluseinVR,d1-008,1,78,3,42,1593.771,1599.567,,,,,,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T078.csv,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T078.csv,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T078.csv
1_tooluseinVR,d1-008,1,79,3,43,1602.522,1607.998,,,,,,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T079.csv,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T079.csv,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T079.csv
1_tooluseinVR,d1-008,1,80,3,44,1610.951,1617.014,,,,,,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T080.csv,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T080.csv,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T080.csv
1_tooluseinVR,d1-008,1,81,3,45,1619.97,1626.433,,,,,,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T081.csv,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T081.csv,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T081.csv
1_tooluseinVR,d1-008,1,82,3,46,1629.386,1635.462,,,,,,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T082.csv,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T082.csv,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T082.csv
1_tooluseinVR,d1-008,1,83,3,47,1638.418,1645.291,,,,,,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T083.csv,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T083.csv,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T083.csv
1_tooluseinVR,d1-008,1,84,3,48,1673.345,1679.719,,,,,,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T084.csv,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T084.csv,1_tooluseinVR/d1-008/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T084.csv
1_tooluseinVR,d1-008,1,85,4,1,1814.724,1816.691,1_tooluseinVR/d1-008/S001/trackers/landmark/landmarkstimulus_estimates_T085.csv,1_tooluseinVR/d1-008/S001/trackers/landmark/landmark_eyeTrackingData_T085.csv,,,,,,
1_tooluseinVR,d1-008,1,86,4,2,1820.744,1823.609,1_tooluseinVR/d1-008/S001/trackers/landmark/landmarkstimulus_estimates_T086.csv,1_tooluseinVR/d1-008/S001/trackers/landmark/landmark_eyeTrackingData_T086.csv,,,,,,
1_tooluseinVR,d1-008,1,87,4,3,1827.652,1829.828,1_tooluseinVR/d1-008/S001/trackers/landmark/landmarkstimulus_estimates_T087.csv,1_tooluseinVR/d1-008/S001/trackers/landmark/landmark_eyeTrackingData_T087.csv,,,,,,
1_tooluseinVR,d1-008,1,88,4,4,1833.882,1834.337,1_tooluseinVR/d1-008/S001/trackers/landmark/landmarkstimulus_estimates_T088.csv,1_tooluseinVR/d1-008/S001/trackers/landmark/landmark_eyeTrackingData_T088.csv,,,,,,
1_tooluseinVR,d1-008,1,89,4,5,1838.391,1842.911,1_tooluseinVR/d1-008/S001/trackers/landmark/landmarkstimulus_estimates_T089.csv,1_tooluseinVR/d1-008/S001/trackers/landmark/landmark_eyeTrackingData_T089.csv,,,,,,
1_tooluseinVR,d1-008,1,90,4,6,1846.964,1848.309,1_tooluseinVR/d1-008/S001/trackers/landmark/landmarkstimulus_estimates_T090.csv,1_tooluseinVR/d1-008/S001/trackers/landmark/landmark_eyeTrackingData_T090.csv,,,,,,
1_tooluseinVR,d1-008,1,91,4,7,1852.362,1853.839,1_tooluseinVR/d1-008/S001/trackers/landmark/landmarkstimulus_estimates_T091.csv,1_tooluseinVR/d1-008/S001/trackers/landmark/landmark_eyeTrackingData_T091.csv,,,,,,
1_tooluseinVR,d1-008,1,92,4,8,1857.882,1859.048,1_tooluseinVR/d1-008/S001/trackers/landmark/landmarkstimulus_estimates_T092.csv,1_tooluseinVR/d1-008/S001/trackers/landmark/landmark_eyeTrackingData_T092.csv,,,,,,
1_tooluseinVR,d1-008,1,93,4,9,1863.102,1864.267,1_tooluseinVR/d1-008/S001/trackers/landmark/landmarkstimulus_estimates_T093.csv,1_tooluseinVR/d1-008/S001/trackers/landmark/landmark_eyeTrackingData_T093.csv,,,,,,
1_tooluseinVR,d1-008,1,94,4,10,1868.31,1871.595,1_tooluseinVR/d1-008/S001/trackers/landmark/landmarkstimulus_estimates_T094.csv,1_tooluseinVR/d1-008/S001/trackers/landmark/landmark_eyeTrackingData_T094.csv,,,,,,
1_tooluseinVR,d1-008,1,95,4,11,1875.641,1877.284,1_tooluseinVR/d1-008/S001/trackers/landmark/landmarkstimulus_estimates_T095.csv,1_tooluseinVR/d1-008/S001/trackers/landmark/landmark_eyeTrackingData_T095.csv,,,,,,
1_tooluseinVR,d1-008,1,96,4,12,1881.337,1883.958,1_tooluseinVR/d1-008/S001/trackers/landmark/landmarkstimulus_estimates_T096.csv,1_tooluseinVR/d1-008/S001/trackers/landmark/landmark_eyeTrackingData_T096.csv,,,,,,
1_tooluseinVR,d1-008,1,97,4,13,1888.001,1889.789,1_tooluseinVR/d1-008/S001/trackers/landmark/landmarkstimulus_estimates_T097.csv,1_tooluseinVR/d1-008/S001/trackers/landmark/landmark_eyeTrackingData_T097.csv,,,,,,
1_tooluseinVR,d1-008,1,98,4,14,1893.832,1894.787,1_tooluseinVR/d1-008/S001/trackers/landmark/landmarkstimulus_estimates_T098.csv,1_tooluseinVR/d1-008/S001/trackers/landmark/landmark_eyeTrackingData_T098.csv,,,,,,
1_tooluseinVR,d1-008,1,99,4,15,1898.828,1901.117,1_tooluseinVR/d1-008/S001/trackers/landmark/landmarkstimulus_estimates_T099.csv,1_tooluseinVR/d1-008/S001/trackers/landmark/landmark_eyeTrackingData_T099.csv,,,,,,
1_tooluseinVR,d1-008,1,100,4,16,1905.171,1907.203,1_tooluseinVR/d1-008/S001/trackers/landmark/landmarkstimulus_estimates_T100.csv,1_tooluseinVR/d1-008/S001/trackers/landmark/landmark_eyeTrackingData_T100.csv,,,,,,
1_tooluseinVR,d1-008,1,101,4,17,1911.246,1915.188,1_tooluseinVR/d1-008/S001/trackers/landmark/landmarkstimulus_estimates_T101.csv,1_tooluseinVR/d1-008/S001/trackers/landmark/landmark_eyeTrackingData_T101.csv,,,,,,
1_tooluseinVR,d1-008,1,102,4,18,1919.242,1920.952,1_tooluseinVR/d1-008/S001/trackers/landmark/landmarkstimulus_estimates_T102.csv,1_tooluseinVR/d1-008/S001/trackers/landmark/landmark_eyeTrackingData_T102.csv,,,,,,
1_tooluseinVR,d1-008,1,103,5,1,2046.802,2052.2,,,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T103.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T103.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T103.csv,,,
1_tooluseinVR,d1-008,1,104,5,2,2058.341,2063.528,,,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T104.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T104.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T104.csv,,,
1_tooluseinVR,d1-008,1,105,5,3,2066.482,2071.38,,,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T105.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T105.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T105.csv,,,
1_tooluseinVR,d1-008,1,106,5,4,2074.335,2079.776,,,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T106.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T106.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T106.csv,,,
1_tooluseinVR,d1-008,1,107,5,5,2083.794,2089.504,,,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T107.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T107.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T107.csv,,,
1_tooluseinVR,d1-008,1,108,5,6,2092.459,2097.957,,,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T108.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T108.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T108.csv,,,
1_tooluseinVR,d1-008,1,109,5,7,2100.911,2106.431,,,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T109.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T109.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T109.csv,,,
1_tooluseinVR,d1-008,1,110,5,8,2109.382,2114.947,,,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T110.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T110.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T110.csv,,,
1_tooluseinVR,d1-008,1,111,5,9,2117.901,2123.489,,,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T111.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T111.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T111.csv,,,
1_tooluseinVR,d1-008,1,112,5,10,2131.319,2136.682,,,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T112.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T112.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T112.csv,,,
1_tooluseinVR,d1-008,1,113,5,11,2143.324,2149.832,,,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T113.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T113.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T113.csv,,,
1_tooluseinVR,d1-008,1,114,5,12,2156.283,2163.226,,,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T114.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T114.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T114.csv,,,
1_tooluseinVR,d1-008,1,115,5,13,2166.179,2171.61,,,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T115.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T115.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T115.csv,,,
1_tooluseinVR,d1-008,1,116,5,14,2174.564,2180.006,,,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T116.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T116.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T116.csv,,,
1_tooluseinVR,d1-008,1,117,5,15,2183.538,2188.891,,,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T117.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T117.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T117.csv,,,
1_tooluseinVR,d1-008,1,118,5,16,2206.715,2211.957,,,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T118.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T118.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T118.csv,,,
1_tooluseinVR,d1-008,1,119,5,17,2215.302,2220.776,,,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T119.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T119.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T119.csv,,,
1_tooluseinVR,d1-008,1,120,5,18,2223.727,2229.083,,,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T120.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T120.csv,1_tooluseinVR/d1-008/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T120.csv,,,
